Season	SecCode	DYWIN	CELKEM_PS	PS_ZPS	RD_1	RD_2	RD_3	RD_4	R_VIS	RT_R	RT_V	RT_A	RT_P	RT_C	RT_E	RT_O	RT_S	NR	Free	Resp_abs	Obs_abs	Resp	Obs
P03Q201912	P3-0122	D	8	8	15	2	4	0	0	19	0	1	0	0	0	0	1	40	36	2	5	38	64
P03Q201912	P3-0123	D	17	15	43	4	9	1	2	50	0	1	0	0	0	0	6	32	7	9	14	66	93
P03Q201912	P3-0124	D	6	6	30	1	1	0	0	17	0	1	0	0	0	0	13	34	35	2	4	48	65
P03Q201912	P3-0126	D	7	7	14	13	1	2	0	28	0	0	0	0	1	0	0	54	15	2	6	36	85
P03Q201912	P3-0127	D	8	8	37	9	23	3	1	65	0	4	1	0	0	0	2	8	19	6	6	90	81
P03Q201912	P3-0129	D	66	66	56	9	6	2	1	62	0	4	0	0	1	0	6	16	10	49	59	82	90
P03Q201912	P3-0132	D	22	22	42	6	4	3	1	46	0	3	0	0	1	0	5	18	23	13	17	77	77
P03Q201912	P3-0134	D	48	45	51	3	4	3	0	46	0	5	3	0	0	0	6	19	18	28	37	77	82
P03Q201912	P3-0136	D	36	36	38	11	5	1	6	45	0	3	1	1	0	0	6	16	23	22	28	79	77
P03Q201912	P3-0137	D	53	53	54	8	7	2	0	57	1	5	1	0	1	0	7	13	11	40	47	85	89
P03Q201912	P3-0141	D	72	69	51	5	11	3	0	57	0	3	0	0	1	0	9	17	12	49	61	80	88
P03Q201912	P3-0142	D	9	6	65	2	17	0	0	68	0	3	0	0	1	0	11	14	2	5	6	86	98
P03Q201912	P3-0144	D	14	14	27	2	9	2	18	33	0	4	0	1	1	0	3	36	5	8	13	62	95
P03Q201912	P3-0145	D	14	14	37	3	8	1	12	46	0	1	0	0	1	0	1	20	20	9	11	76	80
P03Q201912	P3-0146	D	64	36	73	10	11	8	0	68	2	1	0	0	0	8	21	11	0	36	40	90	112
P03Q201912	P3-0147	D	35	34	46	5	11	2	0	48	0	4	1	0	2	0	9	14	14	25	29	84	86
P03Q201912	P3-0149	D	16	14	34	7	2	3	10	23	0	14	0	0	4	0	6	36	8	8	13	61	92
P03Q201912	P3-0150	D	9	9	50	8	17	0	1	61	0	9	0	0	0	0	5	15	9	7	8	84	91
P03Q201912	P3-0155	D	56	56	27	14	8	2	10	43	0	1	0	0	1	0	6	9	30	34	39	87	70
P03Q201912	P3-0157	D	134	126	55	9	7	1	0	58	0	2	0	0	1	0	10	12	16	91	106	86	84
P03Q201912	P3-0158	D	16	16	54	3	17	8	0	65	0	12	0	0	0	0	4	15	3	13	15	84	97
P03Q201912	P3-0160	D	9	9	18	4	4	1	12	23	0	3	0	0	0	0	0	26	35	4	6	60	65
P03Q201912	P3-0161	D	47	45	43	11	8	3	0	53	0	5	0	0	1	0	6	23	11	29	40	74	89
P03Q201912	P3-0162	D	20	20	55	6	12	6	1	60	0	8	0	0	2	0	8	25	0	16	21	76	103
P03Q201912	P3-0163	D	12	7	15	2	2	1	16	14	1	5	0	0	0	0	0	54	10	3	6	40	90
P03Q201912	P3-0165	D	3	2	50	5	1	0	1	51	0	4	0	0	0	0	0	82	0	1	3	41	139
P03Q201912	P3-0166	D	4	4	80	4	6	4	1	84	0	7	1	0	1	0	1	18	0	4	4	84	112
P03Q201912	P3-0167	D	12	12	50	1	7	6	0	59	0	1	0	0	2	0	2	25	12	8	11	72	88
P03Q201912	P3-0168	D	41	39	20	1	9	2	7	24	0	3	0	0	1	0	3	24	37	15	25	61	63
P03Q201912	P3-0169	D	80	78	15	2	5	2	6	17	0	2	0	0	0	0	4	13	52	27	37	73	48
P03Q201912	P3-0172	D	49	45	75	4	6	1	0	54	0	2	0	0	0	0	30	11	4	38	43	88	96
P03Q201912	P3-0173	D	106	95	41	4	7	1	0	38	0	0	0	0	0	0	15	12	33	53	64	83	67
P03Q201912	P3-0177	D	42	35	67	10	6	1	1	57	0	5	0	0	1	0	21	17	0	30	36	83	101
P03Q201912	P3-0178	D	26	24	47	15	11	1	0	56	0	2	0	0	0	0	17	13	12	18	21	85	88
P03Q201912	P3-0179	D	7	7	58	4	3	0	12	51	0	0	0	0	0	0	14	32	0	5	8	71	109
P03Q201912	P3-0185	D	67	63	53	5	9	2	0	50	0	3	0	1	0	0	15	10	21	44	50	88	79
P03Q201912	P3-0187	D	48	48	36	19	16	1	0	57	0	6	0	0	1	0	8	11	16	35	40	87	84
P03Q201912	P3-0190	D	52	52	37	6	6	1	10	43	0	2	0	0	1	0	4	21	19	31	42	73	81
P03Q201912	P3-0193	D	22	20	26	1	5	0	0	31	0	0	0	0	0	0	1	19	49	6	10	62	51
P03Q201912	P3-0195	D	33	32	48	6	9	2	0	52	0	1	0	1	0	0	9	18	18	21	26	79	82
P03Q201912	P3-0196	D	92	87	76	9	16	1	0	81	0	3	0	0	1	0	17	13	0	90	102	89	117
P03Q201912	P3-0197	D	43	39	37	24	11	1	0	53	0	5	0	0	0	0	14	16	12	28	34	82	88
P03Q201912	P3-0201	D	169	166	62	8	7	1	0	62	1	2	0	0	1	0	12	13	8	130	153	85	92
P03Q201912	P3-0203	D	84	84	24	15	7	2	11	39	0	4	0	0	1	1	3	15	25	50	63	80	75
P03Q201912	P3-0207	D	52	50	67	6	10	1	0	64	1	4	2	0	2	0	11	11	6	41	47	88	94
P03Q201912	P3-0211	D	18	18	66	3	12	0	1	72	0	1	0	0	0	0	8	10	7	15	17	89	93
P03Q201912	P3-0212	D	59	55	34	7	7	0	8	40	0	1	0	0	0	0	7	23	21	31	44	71	79
P03Q201912	P3-0213	D	13	13	41	4	8	0	0	44	0	4	0	0	0	0	5	22	25	7	10	71	75
P03Q201912	P3-0215	D	53	53	37	15	8	2	0	50	0	2	4	0	0	0	5	18	20	33	42	78	80
P03Q201912	P3-0216	D	11	11	61	8	9	0	0	48	0	4	3	0	1	0	22	16	6	9	10	83	94
P03Q201912	P3-0218	D	18	18	29	6	6	2	0	34	0	0	1	0	1	0	7	14	43	8	10	76	57
P03Q201912	P3-0219	D	57	55	70	4	7	1	0	66	0	0	0	0	0	0	14	10	8	45	51	89	92
P03Q201912	P3-0221	D	17	17	79	2	7	0	3	67	0	1	0	0	2	0	18	21	0	15	19	81	111
P03Q201912	P3-0224	D	37	32	76	3	8	0	0	65	0	2	0	0	0	0	19	23	0	28	35	79	111
P03Q201912	P3-0227	D	42	42	77	2	4	0	0	60	0	1	0	0	0	0	22	10	6	35	39	89	94
P03Q201912	P3-0229	D	99	96	49	6	8	0	0	50	1	1	0	0	0	0	10	13	23	61	74	83	77
P03Q201912	P3-0231	D	34	32	37	4	8	0	3	39	0	1	0	0	0	0	8	10	38	17	20	84	62
P03Q201912	P3-0232	D	56	54	23	11	6	0	3	32	0	3	0	0	1	0	5	15	42	24	31	75	58
P03Q201912	P3-0234	D	3	3	9	2	5	0	0	17	0	0	0	0	0	0	0	4	79	1	1	79	21
P03Q201912	P3-0235	D	81	77	25	15	4	0	0	39	0	0	0	0	0	0	4	9	46	34	41	82	54
P03Q201912	P3-0237	D	21	19	42	1	6	0	0	39	0	1	0	0	0	0	9	11	39	9	12	82	61
P03Q201912	P3-0238	D	70	67	58	2	11	1	0	54	0	1	0	0	0	1	15	15	14	48	58	83	86
P03Q201912	P3-0239	D	93	83	17	4	17	4	0	22	0	12	2	0	0	2	3	17	41	35	49	71	59
P03Q201912	P3-0241	D	43	42	22	6	6	1	12	30	0	0	0	0	0	1	4	28	26	20	31	63	74
P03Q201912	P3-0242	D	34	32	60	8	10	0	0	63	0	0	0	0	0	0	16	9	12	25	28	89	88
P03Q201912	P3-0244	D	108	104	39	6	6	1	0	35	0	1	1	0	0	0	14	16	33	53	70	76	67
P03Q201912	P3-0247	D	16	15	54	9	12	3	0	61	0	5	0	0	0	0	11	14	8	12	14	85	92
P03Q201912	P3-0249	D	15	15	24	8	10	0	9	35	0	5	0	0	0	0	1	21	29	8	11	70	71
P03Q201912	P3-0250	D	42	38	8	6	5	3	24	17	0	1	1	1	1	0	1	26	29	17	27	64	71
P03Q201912	P3-0251	D	15	15	48	1	10	1	4	48	0	1	0	0	0	0	11	11	24	10	11	85	76
P03Q201912	P3-0252	D	80	74	47	4	5	2	8	48	0	1	0	0	1	0	8	27	8	48	68	71	92
P03Q201912	P3-0255	D	11	10	71	2	3	4	2	67	0	3	0	0	2	0	9	15	3	8	10	84	97
P03Q201912	P3-0256	D	94	93	56	3	3	3	0	53	0	2	0	0	1	0	9	14	21	60	73	82	79
P03Q201912	P3-0258	D	13	13	52	10	0	1	0	49	0	0	0	0	0	0	13	5	32	8	9	93	68
P03Q201912	P3-0259	D	22	22	28	9	3	3	1	33	1	0	0	0	3	0	6	7	50	10	11	87	50
P03Q201912	P3-0260	D	10	7	26	8	2	0	23	32	2	0	0	0	2	0	1	21	20	4	6	73	80
P03Q201912	P3-0261	D	9	9	2	8	15	4	14	23	1	0	0	0	0	0	5	34	24	4	7	56	76
P03Q201912	P3-0262	D	43	43	49	2	4	3	0	46	1	0	0	0	1	1	10	6	36	25	28	91	64
P03Q201912	P3-0263	D	24	21	11	10	10	5	0	29	0	0	0	0	0	0	6	17	47	8	11	68	53
P03Q201912	P3-0264	D	16	16	25	15	1	0	0	34	0	0	0	0	0	0	7	19	40	7	10	69	60
P03Q201912	P3-0266	D	34	34	49	2	6	2	0	42	0	4	0	1	1	0	12	12	28	20	24	83	72
P03Q201912	P3-0268	D	15	14	4	2	0	0	0	5	0	0	0	0	0	0	0	19	76	1	3	24	24
P03Q201912	P3-0270	D	20	20	56	0	8	2	3	50	0	2	0	0	0	0	14	16	14	14	17	81	86
P03Q201912	P3-0273	D	19	19	55	2	6	6	4	44	0	4	0	0	0	0	21	16	11	14	17	82	89
P03Q201912	P3-0275	D	42	42	61	1	4	5	4	46	0	2	0	0	0	0	24	14	10	32	38	85	90
P03Q201912	P3-0277	D	20	19	59	5	7	2	0	57	0	1	0	0	0	0	15	7	20	14	15	92	80
P03Q201912	P3-0279	D	91	86	59	4	4	4	0	56	0	1	0	0	0	0	12	8	21	61	68	89	79
P03Q201912	P3-0281	D	12	12	62	4	6	1	0	60	0	0	0	0	0	0	13	5	22	9	9	93	78
P03Q201912	P3-0285	D	24	23	36	4	5	0	0	39	0	2	0	0	0	0	2	9	47	10	12	84	53
P03Q201912	P3-0286	D	34	32	2	16	3	0	25	20	0	0	0	0	0	0	1	17	37	15	20	73	63
P03Q201912	P3-0287	D	54	54	47	13	4	2	0	53	0	1	0	0	0	0	11	12	22	36	42	85	78
P03Q201912	P3-0288	D	58	57	59	8	4	1	2	48	2	1	0	0	0	0	21	12	15	42	49	86	85
P03Q201912	P3-0289	D	138	136	65	1	4	2	0	54	1	1	0	0	0	0	16	10	18	98	112	88	82
P03Q201912	P3-0290	D	49	48	68	3	3	2	1	55	0	1	0	0	0	0	19	9	14	37	41	89	86
P03Q201912	P3-0293	D	46	42	64	2	2	5	1	45	0	2	1	0	0	0	24	10	16	31	35	88	84
P03Q201912	P3-0296	D	10	10	38	35	5	1	1	61	0	9	0	1	1	0	9	8	12	8	9	90	88
P03Q201912	P3-0298	D	223	213	54	4	9	1	0	52	0	1	0	0	0	0	14	13	19	146	174	84	81
P03Q201912	P3-0300	D	269	258	46	12	7	1	0	50	0	1	0	0	0	0	14	9	25	170	193	88	75
P03Q201912	P3-0302	D	62	62	59	2	6	0	0	47	0	1	1	0	0	0	19	7	25	42	47	91	75
P03Q201912	P3-0304	D	61	59	66	3	4	2	3	58	0	1	0	0	0	0	17	8	14	46	51	90	86
P03Q201912	P3-0305	D	13	13	44	5	16	2	14	60	1	2	0	0	0	0	4	37	0	10	15	69	117
P03Q201912	P3-0307	D	55	54	66	2	5	1	4	63	1	1	0	0	0	0	10	11	11	42	48	87	89
P03Q201912	P3-0310	D	55	52	67	6	8	1	3	56	0	3	0	0	0	0	23	12	4	44	50	88	96
P03Q201912	P3-0312	D	102	102	54	12	7	1	0	55	0	0	0	0	0	0	17	9	18	74	83	89	82
P03Q201912	P3-0316	D	10	10	46	1	1	2	0	44	0	2	0	0	0	0	4	11	38	5	6	83	62
P03Q201912	P3-0321	D	20	20	22	13	2	2	0	30	0	1	0	0	0	0	6	12	50	8	10	76	50
P03Q201912	P3-0325	D	215	212	2	2	8	1	9	8	0	2	0	0	1	0	2	14	62	50	80	63	38
P03Q201912	P3-0333	D	17	13	0	1	3	1	1	5	0	0	0	0	0	0	0	9	85	1	2	40	15
P03Q201912	P3-0335	D	18	15	2	7	4	2	7	12	0	2	0	1	0	0	1	14	63	3	6	62	37
P03Q201912	P3-0344	D	19	19	0	0	20	8	1	23	0	3	0	0	1	0	1	11	60	6	8	72	40
P03Q201912	P3-0345	D	20	19	23	3	5	1	12	28	1	2	0	0	0	0	1	19	36	8	12	69	64
P03Q201912	P3-0347	D	26	24	36	4	6	3	2	38	0	1	0	0	0	0	8	17	32	12	16	75	68
P03Q201912	P3-0348	D	12	12	42	3	10	2	2	28	0	2	0	0	0	0	26	18	24	7	9	77	76
P03Q201912	P3-0349	D	54	54	4	6	4	3	16	7	0	4	2	1	1	0	1	30	37	18	34	52	63
P03Q201912	P3-0350	D	46	44	3	1	5	6	23	8	1	1	0	0	2	0	1	29	33	17	29	56	67
P03Q201912	P3-0351	D	14	13	29	4	9	6	6	26	0	5	4	1	0	0	13	29	11	8	12	67	89
P03Q201912	P3-0353	D	24	24	20	4	10	5	10	30	1	4	0	1	1	0	2	31	22	11	19	60	78
P03Q201912	P3-0355	D	13	13	27	7	12	4	1	30	0	4	0	2	0	0	13	20	29	7	9	72	71
P03Q201912	P3-0357	D	62	62	26	5	4	2	4	34	0	1	0	0	0	0	2	5	49	28	31	90	51
P03Q201912	P3-0359	D	50	48	48	5	5	1	0	44	0	0	0	0	1	0	13	15	26	29	36	80	74
P03Q201912	P3-0360	D	83	82	31	5	11	4	0	41	1	3	0	0	1	0	7	15	33	43	55	77	67
P03Q201912	P3-0364	D	65	63	49	3	7	2	0	48	0	5	0	0	0	0	8	23	16	38	53	73	84
P03Q201912	P3-0365	D	51	50	45	3	7	2	0	46	0	4	0	0	0	0	6	11	32	29	34	84	68
P03Q201912	P3-0367	D	107	104	41	5	5	1	0	45	0	3	0	0	0	0	3	14	31	57	72	79	69
P03Q201912	P3-0369	D	73	72	50	4	8	2	0	49	0	2	0	0	0	0	13	12	22	47	56	84	78
P03Q201912	P3-0370	D	27	24	35	5	12	4	9	33	0	9	2	0	2	0	9	13	22	16	19	84	78
P03Q201912	P3-0371	D	112	103	38	5	2	2	0	41	0	1	0	0	0	0	4	6	43	53	59	90	57
P03Q201912	P3-0372	D	102	100	42	5	4	1	0	39	0	5	2	0	0	0	6	16	32	53	68	77	68
P03Q201912	P3-0375	D	45	41	32	7	4	4	13	34	0	2	0	0	1	0	10	27	13	25	36	69	87
P03Q201912	P3-0377	D	50	46	52	2	9	1	0	51	0	0	0	0	0	0	13	8	29	29	33	89	71
P03Q201912	P3-0380	D	33	33	38	11	9	3	1	47	0	5	0	0	2	0	7	14	23	21	25	81	77
P03Q201912	P3-0381	D	174	168	51	7	3	1	0	50	0	2	0	0	0	0	9	5	31	107	116	93	69
P03Q201912	P3-0382	D	152	147	39	5	5	1	0	40	0	1	2	0	0	0	7	7	36	84	94	89	64
P03Q201912	P3-0385	D	56	56	71	6	2	1	0	71	0	2	0	0	3	0	3	14	7	45	52	85	93
P03Q201912	P3-0389	D	18	18	44	8	4	1	0	50	0	4	1	0	0	0	2	26	16	10	15	69	84
P03Q201912	P3-0390	D	23	20	46	3	2	1	13	47	0	1	0	0	0	0	5	18	16	13	17	78	84
P03Q201912	P3-0393	D	11	9	64	12	8	0	11	59	0	1	2	0	0	0	22	12	0	9	10	89	107
P03Q201912	P3-0394	D	20	20	51	12	4	2	0	48	3	9	1	0	0	0	7	14	17	14	17	83	83
P03Q201912	P3-0395	D	12	12	24	9	3	1	34	30	0	2	0	0	1	0	3	23	7	8	11	76	93
P03Q201912	P3-0396	D	13	11	41	4	11	4	3	48	0	0	1	0	0	0	11	15	22	7	9	81	78
P03Q201912	P3-0399	D	100	99	31	13	5	1	12	42	0	1	0	0	1	0	6	19	17	64	82	77	83
P03Q201912	P3-0403	D	120	118	50	12	9	3	0	57	0	3	0	0	1	0	13	10	15	88	100	88	85
P03Q201912	P3-0404	D	40	32	69	8	6	2	0	64	0	1	1	0	1	0	18	14	0	27	32	86	100
P03Q201912	P3-0408	D	20	19	54	11	12	5	2	63	0	4	4	0	2	0	7	13	4	16	18	87	96
P03Q201912	P3-0410	D	17	17	27	3	9	0	13	32	0	2	0	0	0	0	4	24	23	9	13	69	77
P03Q201912	P3-0411	D	24	24	64	6	9	2	0	55	0	4	0	1	0	0	19	21	0	20	25	79	102
P03Q201912	P3-0412	D	53	51	63	10	8	2	0	64	0	2	0	0	0	0	17	13	3	43	49	87	97
P03Q201912	P3-0415	D	27	24	52	15	14	3	0	68	0	0	0	0	0	0	17	18	0	20	25	83	102
P03Q201912	P3-0419	D	24	24	34	8	8	4	10	46	0	1	0	0	3	0	3	15	22	15	19	80	78
P03Q201912	P3-0420	D	51	50	57	13	16	5	0	71	0	4	1	0	2	0	13	16	0	45	53	85	107
P03Q201912	P3-0421	D	14	11	57	3	9	2	1	60	0	1	0	0	0	0	10	13	15	8	9	85	85
P03Q201912	P3-0423	D	48	47	47	9	12	4	1	56	0	3	1	0	1	0	10	9	4	41	45	91	96
P03Q201912	P3-0425	D	7	7	7	3	4	2	1	11	0	1	0	1	0	0	3	38	38	2	4	39	62
P03Q201912	P3-0427	D	35	31	30	20	21	8	0	62	0	5	0	0	0	2	9	24	0	25	32	77	103
P03Q201912	P3-0428	D	50	49	45	10	5	2	1	44	0	5	2	1	0	0	11	14	19	33	40	82	81
P03Q201912	P3-0429	D	29	29	31	10	7	3	9	36	0	3	1	0	1	0	10	15	17	20	24	82	83
P03Q201912	P3-0430	D	251	246	69	9	5	2	0	58	0	2	0	0	0	0	24	13	2	209	240	87	98
P03Q201912	P3-0432	D	83	81	33	8	5	2	9	37	0	4	1	0	0	0	6	27	16	46	68	68	84
P03Q201912	P3-0434	D	28	28	48	4	3	1	3	46	0	1	0	0	0	0	9	10	32	16	19	85	68
P03Q201912	P3-0435	D	111	110	57	10	4	2	0	55	0	4	1	0	0	0	14	13	13	82	96	85	87
P03Q201912	P3-0439	D	44	44	59	4	4	2	3	55	0	3	0	0	0	0	11	20	7	32	41	78	93
P03Q201912	P3-0441	D	39	36	63	5	11	4	3	60	0	6	0	0	0	0	16	11	3	31	35	88	97
P03Q201912	P3-0442	D	95	94	64	8	6	3	0	60	0	3	0	0	1	0	17	9	11	76	84	90	89
P03Q201912	P3-0444	D	75	69	59	9	10	1	9	57	0	4	0	0	0	0	17	22	0	61	76	80	110
P03Q201912	P3-0446	D	57	56	50	11	3	2	0	52	0	2	0	0	0	0	11	18	15	37	48	79	85
P03Q201912	P3-0447	D	153	140	59	8	3	1	0	58	0	3	0	0	0	0	11	16	12	100	123	82	88
P03Q201912	P3-0451	D	36	35	47	11	9	2	1	54	0	3	0	0	0	0	11	13	18	24	29	84	82
P03Q201912	P3-0453	D	48	46	61	11	4	1	1	59	2	1	0	0	0	0	15	11	11	36	41	88	89
P03Q201912	P3-0457	D	30	28	43	25	5	2	0	55	2	1	0	0	0	0	16	15	9	21	25	84	91
P03Q201912	P3-0462	D	106	102	69	8	8	2	0	67	0	1	0	0	0	0	18	19	0	89	108	82	106
P03Q201912	P3-0466	D	29	28	63	4	6	3	1	53	0	5	1	0	0	0	18	24	0	22	28	76	101
P03Q201912	P3-0467	D	169	161	71	5	9	1	0	62	1	2	0	0	0	0	20	10	4	139	155	90	96
P03Q201912	P3-0474	D	37	37	34	9	4	1	13	37	0	0	0	0	0	0	10	19	21	22	29	77	79
P03Q201912	P3-0475	D	114	110	58	12	4	1	0	59	0	3	0	0	0	0	11	9	16	83	93	89	84
P03Q201912	P3-0478	D	32	28	41	3	3	0	0	41	0	1	0	0	0	0	4	11	42	13	16	82	58
P03Q201912	P3-0479	D	222	210	62	5	5	3	0	54	0	1	0	0	1	0	18	11	15	156	178	87	85
P03Q201912	P3-0482	D	41	38	56	2	7	3	0	49	0	2	0	0	0	0	17	9	22	26	30	88	78
P03Q201912	P3-0483	D	17	17	51	5	6	3	0	59	4	1	0	1	0	0	1	19	15	11	14	77	85
P03Q201912	P3-0484	D	39	39	16	4	3	2	14	22	0	1	0	0	0	0	2	27	34	15	26	59	66
P03Q201912	P3-0490	D	9	8	36	22	13	7	0	58	1	8	0	0	0	0	10	28	0	6	9	73	106
P03Q201912	P3-0492	D	32	32	64	14	12	5	0	65	0	4	0	0	2	0	24	12	0	30	34	89	107
P03Q201912	P3-0493	D	87	86	44	7	14	4	1	52	1	5	1	0	1	0	10	11	18	60	70	86	82
P03Q201912	P3-0495	D	26	24	55	5	20	6	3	63	0	5	0	0	1	0	17	15	0	22	25	86	105
P03Q201912	P3-0496	D	37	34	28	9	12	4	12	41	0	5	1	0	1	0	4	25	10	22	31	72	90
P03Q201912	P3-0499	D	47	45	33	7	11	1	3	39	0	3	4	0	0	0	6	12	33	25	30	82	67
P03Q201912	P3-0500	D	151	144	52	9	7	1	0	49	0	3	1	0	0	0	14	13	18	99	118	84	82
P03Q201912	P3-0501	D	39	37	61	10	9	0	1	59	0	5	0	0	0	0	14	18	2	29	36	82	98
P03Q201912	P3-0502	D	4	3	76	8	11	1	3	60	0	4	0	0	1	0	31	38	0	3	4	72	137
P03Q201912	P3-0503	D	12	12	39	5	4	1	13	45	1	1	0	0	0	1	2	45	0	8	13	58	108
P03Q201912	P3-0504	D	32	30	48	16	7	1	2	56	0	4	0	0	1	1	10	27	0	22	30	73	100
P03Q201912	P3-0505	D	23	23	62	6	7	3	1	57	0	0	0	0	0	1	19	30	0	18	25	72	109
P03Q201912	P3-0507	D	27	26	65	7	3	4	3	61	0	5	2	0	0	0	10	26	0	21	28	76	107
P03Q201912	P3-0509	D	42	40	59	6	7	1	2	47	0	5	2	0	0	0	19	16	9	30	36	83	91
P03Q201912	P3-0511	D	94	89	54	16	4	5	1	52	1	3	0	0	2	0	21	14	7	71	83	85	93
P03Q201912	P3-0514	D	47	44	67	8	6	1	0	52	1	3	0	0	2	1	25	13	4	37	42	86	96
P03Q201912	P3-0517	D	37	37	11	4	2	1	0	14	0	1	0	0	0	0	2	5	77	6	8	76	23
P03Q201912	P3-0518	D	8	7	78	4	1	3	0	69	0	1	0	0	0	0	17	23	0	6	8	79	110
P03Q201912	P3-0519	D	58	53	54	6	6	3	0	51	0	1	0	0	1	0	15	13	18	37	44	84	82
P03Q201912	P3-0526	D	80	76	93	14	8	2	0	84	0	3	1	0	2	0	27	17	0	89	102	88	134
P03Q201912	P3-0530	D	39	39	2	10	2	0	16	12	0	0	0	0	0	0	2	16	45	15	21	71	55
P03Q201912	P3-0531	D	29	29	64	8	8	1	1	54	0	5	2	0	2	0	19	16	3	24	28	84	97
P03Q201912	P3-0532	D	63	63	50	6	6	2	0	50	1	0	0	0	0	0	11	6	30	41	44	92	70
P03Q201912	P3-0533	D	166	165	45	12	8	3	1	49	0	3	1	0	2	0	13	11	18	117	136	86	82
P03Q201912	P3-0536	D	14	13	62	6	6	2	1	49	0	5	0	0	1	0	21	14	10	10	12	85	90
P03Q201912	P3-0537	D	45	45	25	10	5	3	10	33	0	3	1	0	1	0	5	28	19	24	37	65	81
P03Q201912	P3-0538	D	41	40	48	17	12	4	5	57	0	5	2	0	1	0	15	35	0	34	48	71	121
P03Q201912	P3-0540	D	43	41	68	7	10	2	3	52	0	3	0	0	0	0	31	13	0	37	43	87	104
P03Q201912	P3-0543	D	48	46	83	1	5	1	3	64	0	4	0	0	0	0	21	11	0	43	48	89	104
P03Q201912	P3-0545	D	70	68	70	3	6	2	0	48	1	4	0	0	0	0	28	8	10	55	61	91	90
P03Q201912	P3-0547	D	37	37	66	14	5	1	0	61	0	3	0	0	0	0	22	11	2	32	36	89	98
P03Q201912	P3-0548	D	28	27	63	13	19	4	4	68	0	3	0	1	0	0	26	13	0	28	31	89	116
P03Q201912	P3-0549	D	65	63	15	14	6	2	13	27	0	2	0	0	0	0	9	17	32	32	43	75	68
P03Q201912	P3-0550	D	35	35	11	5	3	2	12	17	0	0	0	1	0	0	3	20	47	12	19	63	53
P03Q201912	P3-0552	D	88	79	69	8	7	1	0	53	0	2	0	0	0	0	28	9	7	66	73	90	93
P03Q201912	P3-0553	D	81	76	74	6	13	2	0	59	1	3	1	0	2	0	28	14	0	71	82	87	107
P03Q201912	P3-0556	D	22	18	29	21	14	2	1	55	0	0	0	0	0	0	9	31	3	12	17	68	97
P03Q201912	P3-0557	D	106	106	35	1	8	2	1	37	0	2	0	0	0	0	6	15	39	49	65	75	61
P03Q201912	P3-0559	D	12	10	68	3	6	2	0	53	1	1	0	0	3	0	21	25	0	8	10	76	103
P03Q201912	P3-0561	D	34	30	88	1	6	0	0	67	0	1	0	0	0	0	27	22	0	29	35	81	117
P03Q201912	P3-0563	D	29	29	28	15	9	1	0	43	0	2	0	0	0	0	8	21	25	15	22	71	75
P03Q201912	P3-0565	D	2	2	35	0	3	0	0	37	0	0	0	0	0	0	0	26	37	1	1	59	63
P03Q201912	P3-0567	D	65	63	42	1	17	4	1	49	0	3	0	0	0	0	10	19	18	40	52	77	82
P03Q201912	P3-0570	D	16	16	0	0	3	2	15	3	0	0	0	0	1	0	0	29	52	3	8	40	48
P03Q201912	P3-0571	D	32	32	2	0	1	1	27	3	0	0	0	0	1	0	0	16	53	10	15	67	47
P03Q201912	P3-0572	D	54	52	50	0	10	2	1	42	0	4	0	0	1	0	15	12	25	33	39	84	75
