Season	SecCode	DYWIN	CELKEM_PS	PS_ZPS	TYPZONY	RD_1	RD_2	RD_3	RD_4	R_VIS	RT_R	RT_V	RT_A	RT_P	RT_C	RT_E	RT_O	RT_S	NR	Free	Resp_abs	Obs_abs	Resp	Obs
P03-202001	P3-0565	D	2	2	1	19	0	0	0	0	19	0	0	0	0	0	0	0	0	81	0	0	100	19
P03-202001	P3-0567	D	65	63	1	40	1	17	3	1	44	0	3	0	0	0	0	12	16	22	39	49	80	78
P03-202001	P3-0570	D	16	16	2	0	0	3	0	34	3	0	0	0	0	0	0	0	53	9	6	15	41	91
P03-202001	P3-0571	D	32	32	2	1	0	1	1	31	1	0	0	0	0	0	0	0	14	52	11	15	70	48
P03-202001	P3-0572	D	54	52	1	57	1	7	4	2	45	0	5	0	3	0	0	16	11	18	37	43	86	82
P03-202001	P3-0575	D	32	32	2	3	0	2	1	28	5	0	0	0	0	0	0	1	23	41	11	19	61	59
P03-202001	P3-0601	D	26	22	2	4	4	5	0	6	10	0	0	0	0	0	0	3	33	45	5	12	40	55
P03-202001	P3-0602	D	31	28	1	65	1	6	1	1	59	0	3	0	0	0	0	10	17	9	21	25	81	91
P03-202001	P3-0603	D	20	16	2	17	5	15	6	29	36	0	1	0	0	1	0	5	33	0	12	17	69	107
P03-202001	P3-0604	D	26	26	1	19	0	5	3	0	19	0	0	0	0	0	0	9	6	66	7	9	83	34
P03-202001	P3-0605	D	19	17	1	34	3	5	0	0	34	0	8	0	0	0	0	1	21	35	7	11	68	65
P03-202001	P3-0606	D	19	17	2	11	7	8	1	6	19	0	5	0	0	0	0	2	11	34	9	11	83	66
P03-202001	P3-0607	D	41	40	1	40	5	3	2	0	34	0	1	0	0	0	0	15	13	36	20	25	80	64
P03-202001	P3-0608	D	64	64	1	10	2	0	1	0	8	0	1	0	0	0	0	4	5	82	9	12	75	18
P03-202001	P3-0609	D	34	32	1	32	4	2	0	0	27	0	1	0	0	0	0	10	3	59	12	13	93	41
P03-202001	P3-0610	D	12	12	1	8	0	0	0	0	4	0	0	0	0	0	0	4	0	87	2	2	100	13
P03-202001	P3-0611	D	16	16	1	1	7	1	0	0	9	0	0	0	0	0	0	0	0	91	1	1	100	9
P03-202001	P3-0612	D	172	163	2	15	1	6	2	2	19	0	1	0	0	0	0	2	7	68	41	53	78	32
P03-202001	P3-0613	D	12	12	2	0	0	9	0	0	9	0	0	0	0	0	0	0	16	73	1	3	38	27
P03-202001	P3-0614	D	47	47	2	40	1	2	1	2	37	0	0	0	0	0	0	7	2	40	27	28	96	60
P03-202001	P3-0615	D	43	41	1	49	2	9	7	1	47	0	2	0	1	1	0	16	13	19	28	33	85	81
P03-202001	P3-0616	D	65	65	2	58	0	1	1	4	52	0	0	0	0	0	0	8	1	32	43	44	98	68
P03-202001	P3-0617	D	48	44	1	78	2	4	3	0	69	0	0	0	0	0	0	17	5	6	39	41	95	94
P03-202001	P3-0618	D	36	33	2	78	2	6	5	0	68	0	0	0	0	0	0	23	1	0	34	34	99	104
P03-202001	P3-0619	D	21	18	1	58	5	0	0	0	47	6	0	0	0	0	0	9	4	33	11	12	94	67
P03-202001	P3-0620	D	15	15	1	32	3	11	1	0	31	0	2	0	0	0	0	14	9	44	7	8	84	56
P03-202001	P3-0621	D	33	32	1	58	4	1	3	0	50	3	0	0	0	0	0	11	7	27	21	23	90	73
P03-202001	P3-0622	D	15	15	1	34	8	0	11	0	43	0	0	0	0	2	0	7	6	41	8	9	90	59
P03-202001	P3-0623	D	40	38	1	26	1	6	0	0	30	1	0	0	0	0	0	2	2	66	12	13	95	34
P03-202001	P3-0624	D	26	22	2	51	4	1	3	1	48	0	0	0	0	0	0	11	3	15	18	19	96	85
P03-202001	P3-0625	D	20	20	2	56	1	1	0	0	36	0	0	0	0	0	0	23	8	19	15	16	90	81
P03-202001	P3-0626	D	73	73	1	69	1	1	4	0	41	0	0	0	0	0	0	33	3	22	55	57	96	78
P03-202001	P3-0627	D	84	80	1	54	5	2	3	1	42	0	0	0	0	0	0	22	9	26	52	59	88	74
P03-202001	P3-0628	D	33	31	2	36	6	3	1	13	43	0	0	0	0	0	0	3	2	34	20	21	97	66
P03-202001	P3-0629	D	29	28	2	58	8	0	4	2	55	0	0	0	0	0	0	15	1	21	22	22	99	79
P03-202001	P3-0630	D	6	6	2	24	14	1	7	4	44	0	1	0	0	0	0	1	12	10	5	5	87	90
P03-202001	P3-0631	D	24	22	1	53	4	0	2	0	53	0	0	0	0	0	0	6	11	27	14	16	84	73
P03-202001	P3-0632	D	37	37	2	27	7	4	4	2	36	0	3	0	0	0	0	3	6	36	21	24	91	64
P03-202001	P3-0633	D	27	25	2	17	2	7	0	5	25	0	0	0	0	0	0	0	8	46	11	13	85	54
P03-202001	P3-0634	D	24	24	1	49	10	5	1	0	51	0	1	0	0	1	0	12	10	23	16	18	87	77
P03-202001	P3-0635	D	58	58	1	67	4	5	5	0	54	0	0	0	0	0	0	25	3	16	47	49	96	84
P03-202001	P3-0636	D	104	103	1	45	4	1	2	0	39	1	1	0	0	1	0	10	8	40	54	62	87	60
P03-202001	P3-0637	D	43	39	2	47	1	2	4	5	43	0	0	0	0	0	0	11	2	31	26	27	97	69
P03-202001	P3-0638	D	86	84	1	46	4	1	4	0	41	0	0	0	0	0	0	14	5	39	47	51	91	61
P03-202001	P3-0639	D	22	22	2	58	3	3	8	9	55	0	0	0	0	0	0	17	10	0	22	24	91	110
P03-202001	P3-0640	D	5	5	1	79	0	0	5	0	74	0	0	0	0	0	0	9	21	0	4	5	80	104
P03-202001	P3-0641	D	37	35	2	35	7	4	6	6	46	0	0	0	0	0	0	6	7	21	25	28	91	79
P03-202001	P3-0642	D	87	86	1	52	2	1	4	0	46	0	0	0	0	0	0	13	8	32	52	59	88	68
P03-202001	P3-0643	D	20	20	2	20	5	5	12	3	30	0	0	0	0	1	0	11	0	48	10	10	99	52
P03-202001	P3-0644	D	124	117	1	59	3	3	7	0	41	0	0	0	0	0	0	32	6	21	86	93	92	79
P03-202001	P3-0645	D	41	41	1	29	2	0	1	0	22	0	1	0	0	0	0	10	2	65	14	15	94	35
P03-202001	P3-0646	D	14	13	2	0	2	0	0	1	2	0	0	0	0	0	0	0	4	95	0	1	17	5
P03-202001	P3-0647	D	11	11	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	98	0	0	100	2
P03-202001	P3-0648	D	36	34	1	56	3	0	1	0	48	1	2	0	0	0	0	10	13	26	21	25	83	74
P03-202001	P3-0649	D	3	3	1	57	0	1	1	0	59	0	0	0	0	1	0	0	37	0	2	3	63	100
P03-202001	P3-0650	D	34	32	2	44	5	2	6	4	43	0	0	0	0	0	0	14	3	24	23	24	96	76
P03-202001	P3-0651	D	20	18	1	55	6	5	8	0	66	0	0	1	0	0	0	7	2	23	13	14	97	77
P03-202001	P3-0652	D	53	50	2	49	2	3	4	3	38	0	0	1	0	0	0	20	2	30	34	35	97	70
P03-202001	P3-0653	D	55	53	1	69	3	2	2	0	42	0	1	0	0	0	0	32	8	15	40	45	90	85
P03-202001	P3-0655	D	36	36	1	51	4	1	3	0	40	0	0	0	0	0	0	19	5	35	22	23	92	65
P03-202001	P3-0656	D	74	71	1	49	1	3	2	0	44	0	1	0	1	0	0	10	8	35	40	46	87	65
P03-202001	P3-0657	D	49	47	1	64	3	2	2	0	57	0	0	0	0	0	0	14	6	23	34	36	93	77
P03-202001	P3-0658	D	20	20	1	42	3	0	6	0	34	0	5	0	0	0	0	11	10	38	10	12	83	62
P03-202001	P3-0659	D	8	8	2	24	0	0	0	3	19	0	0	0	0	0	0	4	0	69	3	3	100	31
P03-202001	P3-0660	D	43	43	2	33	0	2	2	1	29	0	0	0	0	0	0	9	1	54	19	20	97	46
P03-202001	P3-0661	D	6	6	1															100		0		0
P03-202001	P3-0662	D	78	76	1	26	2	1	3	0	24	0	0	0	1	0	0	6	7	61	25	30	82	39
P03-202001	P3-0663	D	24	24	1	43	12	3	9	0	51	0	3	5	0	0	0	6	11	24	16	18	86	76
P03-202001	P3-0664	D	47	46	1	18	1	2	2	0	19	0	1	0	0	0	0	4	11	65	11	16	67	35
P03-202001	P3-0665	D	6	6	1	44	0	0	0	0	27	0	0	0	0	0	0	17	2	53	3	3	95	47
P03-202001	P3-0666	D	8	8	2	14	0	13	0	8	27	0	0	0	0	0	0	0	3	35	5	5	95	65
P03-202001	P3-0667	D	27	27	2	25	2	4	0	1	31	0	0	0	0	0	0	0	19	4	21	26	80	96
P03-202001	P3-0668	D	26	24	1	25	8	7	2	0	37	0	1	0	0	0	0	4	16	40	10	14	73	60
P03-202001	P3-0669	D	13	11	1	13	0	0	0	0	12	0	1	0	0	0	0	0	13	73	2	3	54	27
P03-202001	P3-0670	D	23	23	2	2	0	0	0	0	2	0	0	0	0	0	0	0	5	92	1	2	33	8
P03-202001	P3-0671	D	168	161	2	0	0	3	1	5	3	0	1	0	0	0	0	0	7	84	16	27	60	16
P03-202001	P3-0673	D	39	34	2	51	12	9	1	3	45	0	1	3	0	1	0	23	12	13	26	30	87	87
P03-202001	P3-0674	D	18	16	2	28	2	6	5	26	37	0	3	0	0	0	0	2	6	17	12	13	92	83
P03-202001	P3-0101	N	41	41	1	60	0	5	2	1	51	0	5	0	0	0	0	10	16	16	28	35	81	84
P03-202001	P3-0102	N	169	163	1	58	3	4	2	0	56	0	2	0	0	0	0	8	16	16	112	137	81	84
P03-202001	P3-0104	N	41	40	1	45	4	3	3	0	46	0	1	0	0	0	0	6	13	33	21	27	81	67
P03-202001	P3-0105	N	147	147	2	59	9	4	3	1	63	1	1	0	0	0	0	10	11	14	112	127	88	86
P03-202001	P3-0106	N	37	34	1	45	14	5	2	0	58	0	2	0	0	0	0	6	10	19	24	28	88	81
P03-202001	P3-0108	N	50	49	1	54	8	3	3	1	57	0	4	0	0	0	0	6	7	24	33	37	90	76
P03-202001	P3-0109	N	59	57	2	19	2	3	1	5	19	0	1	1	0	0	0	3	23	48	17	30	57	52
P03-202001	P3-0110	N	27	27	2	32	1	2	1	5	29	0	5	0	0	0	0	1	20	21	16	21	74	79
P03-202001	P3-0111	N	36	30	2	33	6	1	0	8	33	0	0	0	0	0	0	7	19	32	15	20	72	68
P03-202001	P3-0112	N	52	51	1	51	5	6	0	1	53	0	2	0	0	0	0	6	24	12	33	45	73	88
P03-202001	P3-0114	N	45	45	1	43	3	5	1	0	47	0	1	0	0	0	0	3	12	36	24	29	81	64
P03-202001	P3-0115	N	19	19	2	19	6	2	0	5	23	0	1	0	0	0	0	2	10	60	6	8	75	40
P03-202001	P3-0116	N	21	21	2	78	8	3	2	3	76	0	4	0	1	1	0	10	16	0	20	23	86	110
P03-202001	P3-0117	N	73	71	1	47	11	5	1	0	53	0	2	0	0	0	0	7	14	23	45	55	82	77
P03-202001	P3-0119	N	9	9	1	81	0	3	2	0	82	0	0	0	0	0	0	4	13	1	8	9	87	99
P03-202001	P3-0120	N	17	17	2	40	7	1	0	1	33	1	3	0	0	0	0	11	10	41	8	10	82	59
P03-202001	P3-0122	N	8	8	1	21	0	0	2	0	22	0	0	0	0	0	0	0	43	34	2	5	34	66
P03-202001	P3-0123	N	17	15	1	66	9	7	4	0	79	0	1	0	0	0	0	6	19	0	13	16	82	105
P03-202001	P3-0124	N	6	6	1	32	0	0	0	0	21	0	0	0	0	0	0	11	43	26	2	4	43	74
P03-202001	P3-0126	N	7	7	1	12	7	0	3	2	22	0	0	0	0	0	0	0	54	23	2	5	30	77
P03-202001	P3-0127	N	8	8	1	55	11	17	0	0	80	0	2	0	0	0	0	1	4	12	7	7	95	88
P03-202001	P3-0129	N	66	66	1	70	8	7	2	1	75	1	3	0	0	1	0	6	12	1	57	65	88	99
P03-202001	P3-0132	N	22	22	1	47	7	1	0	2	50	0	0	0	0	0	0	5	23	21	12	17	71	79
P03-202001	P3-0134	N	48	45	1	59	4	5	1	0	57	0	3	1	0	1	0	7	20	11	31	40	77	89
P03-202001	P3-0136	N	36	36	2	49	5	2	0	3	53	0	1	0	0	0	0	1	18	23	21	28	77	77
P03-202001	P3-0137	N	53	53	1	63	9	4	1	0	61	1	5	1	0	1	0	7	9	14	41	46	89	86
P03-202001	P3-0141	N	72	69	1	62	4	9	3	0	62	0	4	1	0	1	0	9	18	5	53	66	81	95
P03-202001	P3-0142	N	9	6	1	83	3	0	0	0	70	0	7	0	0	0	0	10	20	0	5	6	81	107
P03-202001	P3-0144	N	14	14	2	35	2	10	0	10	39	0	2	0	0	0	0	5	35	8	8	13	62	92
P03-202001	P3-0145	N	14	14	2	49	6	11	0	6	64	0	0	0	0	0	0	1	21	7	10	13	77	93
P03-202001	P3-0146	N	64	36	1	82	3	7	7	0	71	2	0	0	0	0	8	18	15	0	36	41	87	114
P03-202001	P3-0147	N	35	34	1	67	2	9	3	0	60	0	1	1	0	1	1	15	16	4	27	33	83	96
P03-202001	P3-0149	N	16	14	2	45	6	0	0	5	39	0	6	0	0	0	0	6	23	21	8	11	71	79
P03-202001	P3-0150	N	9	9	1	48	7	2	0	0	57	0	0	0	0	0	0	0	17	26	5	7	78	74
P03-202001	P3-0155	N	56	56	2	37	15	6	1	3	54	0	0	0	0	0	0	4	11	27	35	41	85	73
P03-202001	P3-0157	N	134	126	1	72	9	5	1	0	73	0	2	0	0	0	0	12	7	5	110	119	92	95
P03-202001	P3-0158	N	16	16	1	67	6	9	7	0	64	0	14	0	0	0	0	10	18	0	14	17	83	107
P03-202001	P3-0160	N	9	9	2	38	7	0	0	7	38	0	7	0	0	0	0	0	29	20	5	7	64	80
P03-202001	P3-0161	N	47	45	1	52	14	6	0	0	62	0	6	0	0	0	0	4	22	6	32	42	77	94
P03-202001	P3-0162	N	20	20	1	67	7	6	1	0	64	0	4	0	1	0	0	11	14	7	16	19	85	93
P03-202001	P3-0163	N	12	7	2	17	3	0	0	9	11	0	9	0	0	0	0	0	40	31	2	5	42	69
P03-202001	P3-0165	N	3	2	1	44	15	0	3	1	42	0	21	0	0	0	0	0	91	0	1	3	41	155
P03-202001	P3-0166	N	4	4	1	91	0	0	0	0	88	0	4	0	0	0	0	0	9	0	4	4	92	100
P03-202001	P3-0167	N	12	12	1	55	0	0	0	0	46	0	0	0	0	0	0	9	17	28	7	9	76	72
P03-202001	P3-0168	N	41	39	2	22	1	6	1	1	28	0	0	0	0	0	0	2	22	47	12	21	58	53
P03-202001	P3-0169	N	80	78	2	21	2	3	0	2	23	1	0	0	0	0	0	3	12	58	23	32	71	42
P03-202001	P3-0172	N	49	45	1	89	3	3	1	0	57	0	2	0	0	0	0	37	9	0	43	47	91	105
P03-202001	P3-0173	N	106	95	1	66	5	10	1	0	66	0	1	0	0	0	0	15	12	5	78	90	87	95
P03-202001	P3-0177	N	42	35	1	79	5	0	0	0	62	0	2	0	0	0	0	21	13	2	30	34	87	98
P03-202001	P3-0178	N	26	24	1	66	15	9	0	0	70	0	3	0	0	0	0	17	9	0	22	24	91	100
P03-202001	P3-0179	N	7	7	2	66	6	2	0	0	59	0	3	0	0	0	0	12	26	0	5	7	74	100
P03-202001	P3-0185	N	67	63	1	71	4	7	1	0	63	0	0	0	0	0	1	19	8	8	53	58	91	92
P03-202001	P3-0187	N	48	48	1	37	18	15	1	0	60	0	1	0	0	1	0	8	6	23	34	37	93	77
P03-202001	P3-0190	N	52	52	2	42	6	5	0	2	47	0	2	0	0	1	0	4	16	28	29	37	78	72
P03-202001	P3-0193	N	22	20	1	44	2	6	4	0	50	0	2	0	2	2	0	1	16	28	11	14	78	72
P03-202001	P3-0195	N	33	32	1	55	3	9	0	0	55	0	1	0	0	0	0	11	11	22	21	25	86	78
P03-202001	P3-0196	N	92	87	1	96	12	12	1	0	99	0	3	0	0	1	0	18	10	0	106	115	93	132
P03-202001	P3-0197	N	43	39	1	30	37	12	1	0	62	0	1	0	0	1	0	14	13	9	31	36	86	91
P03-202001	P3-0201	N	169	166	1	74	10	6	0	0	75	1	1	0	0	0	0	12	8	2	150	163	92	98
P03-202001	P3-0203	N	84	84	2	38	18	3	1	2	53	0	1	0	0	2	1	3	10	28	52	60	87	72
P03-202001	P3-0207	N	52	50	1	79	6	6	0	0	76	1	1	0	0	2	0	13	7	0	46	50	93	100
P03-202001	P3-0211	N	18	18	2	83	3	5	1	0	86	0	0	0	0	1	0	6	11	0	17	19	90	103
P03-202001	P3-0212	N	59	55	2	46	9	6	0	3	53	0	2	0	0	0	0	6	19	19	34	44	77	81
P03-202001	P3-0213	N	13	13	1	55	1	4	1	0	55	0	4	0	0	0	0	1	16	24	8	10	79	76
P03-202001	P3-0215	N	53	53	1	43	21	8	2	0	67	0	2	0	0	0	0	4	16	11	39	47	82	89
P03-202001	P3-0216	N	11	11	1	81	5	7	0	0	64	0	0	2	0	0	0	26	1	7	10	10	99	93
P03-202001	P3-0218	N	18	18	1	69	7	4	0	0	57	0	0	0	0	0	0	23	18	1	15	18	82	99
P03-202001	P3-0219	N	57	55	1	88	2	8	0	0	79	1	1	0	0	0	0	17	7	0	54	58	93	105
P03-202001	P3-0221	N	17	17	2	86	4	6	1	1	76	0	0	0	1	0	0	20	15	0	16	19	86	112
P03-202001	P3-0224	N	37	32	1	83	2	12	0	0	79	0	0	0	0	1	0	18	13	0	31	35	89	111
P03-202001	P3-0227	N	42	42	1	83	4	10	0	0	73	0	0	0	0	0	0	23	8	0	40	44	92	104
P03-202001	P3-0229	N	99	96	1	65	10	8	0	0	70	0	0	0	0	0	0	12	10	7	80	89	90	93
P03-202001	P3-0231	N	34	32	2	30	1	6	0	0	30	0	1	0	0	0	0	6	8	52	13	15	82	48
P03-202001	P3-0232	N	56	54	2	30	16	8	0	2	48	0	1	0	0	1	0	4	19	24	31	41	75	76
P03-202001	P3-0234	N	3	3	1	9	13	44	0	0	67	0	0	0	0	0	0	0	0	33	2	2	100	67
P03-202001	P3-0235	N	81	77	1	30	18	4	0	0	47	1	0	0	0	0	0	4	13	35	40	50	80	65
P03-202001	P3-0237	N	21	19	1	52	1	3	0	0	46	0	0	0	0	1	0	9	6	39	10	12	90	61
P03-202001	P3-0238	N	70	67	1	72	1	8	0	0	61	0	0	0	0	0	0	19	9	10	54	60	90	90
P03-202001	P3-0239	N	93	83	1	10	4	4	2	0	14	0	3	1	0	0	1	1	10	69	17	26	68	31
P03-202001	P3-0241	N	43	42	2	27	9	5	2	1	38	0	0	0	0	0	1	3	22	35	18	28	66	65
P03-202001	P3-0242	N	34	32	1	68	14	10	0	0	76	0	0	0	0	0	0	17	6	1	30	32	94	99
P03-202001	P3-0244	N	108	104	1	42	10	5	0	0	45	0	1	0	0	0	0	11	10	33	60	70	86	67
P03-202001	P3-0247	N	16	15	1	44	11	5	1	0	54	1	1	0	1	0	0	5	9	29	9	11	87	71
P03-202001	P3-0249	N	15	15	2	33	5	9	0	3	41	1	5	0	0	0	0	1	10	40	7	9	83	60
P03-202001	P3-0250	N	42	38	2	12	6	1	1	10	19	0	1	0	0	0	0	0	16	53	11	18	65	47
P03-202001	P3-0251	N	15	15	2	60	2	19	1	1	66	0	0	0	0	1	0	15	9	8	12	14	90	92
P03-202001	P3-0252	N	80	74	2	59	3	5	2	3	60	1	1	0	0	1	0	7	19	10	53	67	79	90
P03-202001	P3-0255	N	11	10	2	70	3	9	5	0	70	3	4	0	0	3	0	9	3	10	9	9	97	90
P03-202001	P3-0256	N	94	93	1	71	4	4	4	0	70	1	2	0	0	1	1	8	13	5	76	88	86	95
P03-202001	P3-0258	N	13	13	1	66	12	0	12	0	68	0	2	0	0	6	0	13	5	6	12	12	95	94
P03-202001	P3-0259	N	22	22	1	39	7	1	1	0	44	1	0	0	0	0	0	3	6	45	11	12	88	55
P03-202001	P3-0260	N	10	7	2	29	39	2	0	7	55	0	7	0	0	4	0	4	5	18	5	6	94	82
P03-202001	P3-0261	N	9	9	2	9	5	2	1	9	13	0	0	0	0	0	1	2	29	44	2	5	47	56
P03-202001	P3-0262	N	43	43	1	65	1	2	4	0	57	1	0	0	0	1	3	9	9	22	30	34	89	78
P03-202001	P3-0263	N	24	21	1	15	9	10	1	0	32	0	0	0	0	0	0	4	7	57	8	9	83	43
P03-202001	P3-0264	N	16	16	1	25	17	1	1	0	41	0	0	0	0	0	0	3	15	41	7	9	74	59
P03-202001	P3-0266	N	34	34	1	58	6	7	5	0	61	0	3	0	0	0	0	12	11	13	26	30	87	87
P03-202001	P3-0268	N	15	14	1	3	3	0	0	0	6	0	0	0	0	0	0	0	26	68	1	5	18	32
P03-202001	P3-0270	N	20	20	2	74	2	6	0	0	67	0	0	0	0	0	0	14	12	6	16	19	87	94
P03-202001	P3-0273	N	19	19	2	76	3	4	7	2	58	0	1	0	0	0	0	32	12	0	18	20	88	104
P03-202001	P3-0275	N	42	42	2	77	0	6	6	1	61	0	0	0	0	0	0	28	10	0	38	42	90	100
P03-202001	P3-0277	N	20	19	1	78	4	9	3	0	78	0	1	0	0	0	0	16	7	0	18	19	93	102
P03-202001	P3-0279	N	91	86	1	83	4	4	3	0	79	0	1	0	0	0	0	13	7	0	80	87	93	101
P03-202001	P3-0281	N	12	12	1	79	2	12	0	0	80	0	0	0	0	0	0	13	16	0	11	13	85	108
P03-202001	P3-0285	N	24	23	1	63	3	6	1	1	68	0	5	0	0	0	0	1	9	17	17	19	89	83
P03-202001	P3-0286	N	34	32	2	4	30	7	0	26	40	2	0	0	0	0	0	0	22	10	22	29	75	90
P03-202001	P3-0287	N	54	54	1	65	17	5	2	0	72	0	1	0	0	0	0	16	11	0	48	54	89	100
P03-202001	P3-0288	N	58	57	2	67	11	3	1	1	58	2	0	0	0	0	0	22	11	6	47	54	88	94
P03-202001	P3-0289	N	138	135	1	81	2	3	4	0	71	1	0	0	0	0	0	18	8	2	121	132	92	98
P03-202001	P3-0290	N	49	48	2	77	5	5	4	0	73	0	1	0	0	0	0	16	4	5	44	46	96	95
P03-202001	P3-0293	N	46	42	2	81	1	2	5	0	64	0	1	0	0	0	0	25	10	0	38	42	90	100
P03-202001	P3-0296	N	10	10	1	40	41	3	1	1	66	0	9	0	0	0	0	9	7	7	9	9	92	93
P03-202001	P3-0298	N	223	213	1	63	3	9	1	0	60	0	1	0	0	0	0	15	11	12	165	188	88	88
P03-202001	P3-0300	N	269	258	1	57	15	8	1	0	63	0	2	0	0	0	0	16	10	9	210	235	89	91
P03-202001	P3-0302	N	62	62	1	79	5	6	1	0	66	1	0	2	0	0	0	23	4	4	57	60	95	96
P03-202001	P3-0304	N	61	59	2	74	8	3	2	1	69	0	1	0	0	0	0	18	8	3	52	57	92	97
P03-202001	P3-0305	N	13	13	2	59	7	17	3	6	77	2	1	1	1	1	0	4	31	0	12	16	74	123
P03-202001	P3-0307	N	55	54	2	76	5	6	0	1	78	1	0	0	0	0	0	8	9	1	49	53	91	99
P03-202001	P3-0310	N	55	52	2	73	8	6	0	0	55	0	0	0	0	0	0	31	20	0	46	56	81	108
P03-202001	P3-0312	N	102	102	1	65	13	8	0	0	66	0	1	0	0	1	0	18	7	6	88	96	92	94
P03-202001	P3-0316	N	10	10	1	59	0	3	8	0	49	0	8	0	0	0	0	12	9	22	7	8	89	78
P03-202001	P3-0321	N	20	20	1	29	20	6	1	0	48	0	3	0	0	1	0	6	17	26	11	15	77	74
P03-202001	P3-0325	N	215	212	2	1	1	2	0	1	3	0	0	0	0	0	0	0	5	91	10	19	50	9
P03-202001	P3-0333	N	17	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	96	0	1	0	4
P03-202001	P3-0335	N	18	15	2	1	20	3	1	0	20	0	1	0	1	0	0	3	15	60	4	6	63	40
P03-202001	P3-0344	N	19	19	1	0	0	10	2	0	10	0	2	0	0	0	0	0	2	86	2	3	85	14
P03-202001	P3-0345	N	20	19	2	27	5	8	0	6	34	2	1	0	0	0	0	2	26	27	9	14	64	73
P03-202001	P3-0347	N	26	24	1	47	1	6	5	0	50	0	2	0	0	1	0	8	14	26	14	18	81	74
P03-202001	P3-0348	N	12	12	1	52	0	12	2	0	44	0	0	0	0	0	0	23	10	24	8	9	87	76
P03-202001	P3-0349	N	54	54	2	2	2	1	0	3	4	0	1	0	1	0	0	0	20	71	5	15	30	29
P03-202001	P3-0350	N	46	44	2	0	0	1	2	2	1	0	0	0	1	0	0	1	16	79	2	9	26	21
P03-202001	P3-0351	N	14	13	2	32	0	0	0	0	18	0	8	0	0	0	0	7	29	38	4	8	53	62
P03-202001	P3-0353	N	24	24	2	26	1	4	3	7	26	1	2	0	0	1	0	4	28	31	10	17	60	69
P03-202001	P3-0355	N	13	13	1	25	4	5	1	0	21	1	5	0	0	0	1	6	8	58	4	6	82	42
P03-202001	P3-0357	N	62	62	2	32	3	2	1	3	35	0	1	0	0	0	0	2	8	48	27	32	85	52
P03-202001	P3-0359	N	50	48	1	84	5	8	1	0	79	1	0	0	0	1	0	17	17	0	47	55	85	115
P03-202001	P3-0360	N	83	82	1	33	4	11	4	0	43	0	3	0	0	0	0	6	11	37	42	52	82	63
P03-202001	P3-0364	N	65	63	1	60	2	7	1	0	58	0	3	0	0	0	0	8	24	6	44	59	74	94
P03-202001	P3-0365	N	51	50	1	73	2	10	4	0	76	0	4	0	1	0	1	7	12	0	45	51	88	101
P03-202001	P3-0367	N	107	104	1	46	4	6	1	0	48	0	4	0	0	1	0	4	13	30	59	73	81	70
P03-202001	P3-0369	N	73	72	1	72	3	8	3	1	67	0	3	0	0	0	0	15	6	7	63	67	93	93
P03-202001	P3-0370	N	27	24	2	33	5	20	4	5	48	0	7	0	0	4	0	2	17	16	16	20	80	84
P03-202001	P3-0371	N	112	104	1	63	6	3	2	0	65	0	1	0	0	1	0	7	7	18	79	85	92	82
P03-202001	P3-0372	N	102	100	1	55	2	3	2	0	50	0	5	0	0	0	0	7	16	23	62	77	80	77
P03-202001	P3-0375	N	45	41	2	46	5	2	3	5	41	0	0	0	0	2	0	12	18	21	25	32	77	79
P03-202001	P3-0377	N	50	46	1	67	1	10	1	0	59	0	0	0	0	0	1	20	8	13	36	40	91	87
P03-202001	P3-0380	N	33	33	1	44	12	1	2	0	47	0	2	0	1	1	0	8	10	31	19	23	85	69
P03-202001	P3-0381	N	174	168	1	62	9	2	0	0	58	1	3	0	0	0	0	11	5	21	125	133	94	79
P03-202001	P3-0382	N	152	147	1	60	5	6	1	0	60	0	1	2	0	0	0	9	12	15	108	125	86	85
P03-202001	P3-0385	N	56	56	1	78	9	4	0	0	84	0	0	0	0	2	0	4	11	0	51	58	89	103
P03-202001	P3-0389	N	18	18	1	53	6	0	0	0	57	0	0	0	0	0	0	1	28	14	11	16	68	86
P03-202001	P3-0390	N	23	20	2	61	4	1	0	6	64	0	0	0	0	0	0	3	25	5	14	19	74	95
P03-202001	P3-0393	N	11	9	2	67	8	6	0	2	59	0	0	2	0	0	0	21	14	2	8	9	86	98
P03-202001	P3-0394	N	20	20	1	74	16	7	0	0	71	3	10	1	0	0	0	12	8	0	19	21	92	105
P03-202001	P3-0395	N	12	12	2	53	9	9	0	3	59	2	4	2	0	2	0	4	21	5	9	11	78	95
P03-202001	P3-0396	N	13	11	1	61	1	8	1	0	53	0	0	0	0	0	1	17	11	18	8	9	87	82
P03-202001	P3-0399	N	100	99	2	44	14	5	2	7	56	0	1	0	0	1	0	7	17	11	71	88	81	89
P03-202001	P3-0403	N	120	118	1	74	11	10	4	0	77	0	3	0	0	2	0	18	9	0	117	128	91	108
P03-202001	P3-0404	N	40	32	1	96	5	4	2	0	77	0	1	0	0	2	0	26	11	0	34	38	91	118
P03-202001	P3-0408	N	20	19	1	69	4	6	0	0	67	0	1	1	0	0	0	10	8	13	15	17	91	87
P03-202001	P3-0410	N	17	17	2	34	8	12	1	0	49	0	6	0	0	0	0	0	19	26	9	13	74	74
