Season	SecCode	DYWIN	CELKEM_PS	PS_ZPS	TYPZONY	RD_1	RD_2	RD_3	RD_4	R_VIS	RT_R	RT_V	RT_A	RT_P	RT_C	RT_E	RT_O	RT_S	NR	Free	Resp_abs	Obs_abs	Resp	Obs
P07-202001	P7-0038	D	70	70	1	57	16	5	2	1	61	1	5	0	0	0	0	13	12	7	57	65	87	93
P07-202001	P7-0039	D	106	98	1	58	15	6	2	0	61	0	2	0	0	0	0	17	5	14	80	84	94	86
P07-202001	P7-0040	D	24	24	2	4	15	8	1	32	23	0	0	0	0	0	0	4	24	16	14	20	71	84
P07-202001	P7-0041	D	89	86	3	1	3	1	0	36	4	0	1	0	0	0	0	0	27	30	38	60	62	70
P07-202001	P7-0042	D	53	53	2	5	23	8	1	25	33	0	2	0	1	1	0	0	14	24	33	40	82	76
P07-202001	P7-0043	D	106	102	1	55	24	8	1	1	68	0	2	1	0	1	0	15	11	1	90	101	89	99
P07-202001	P7-0044	D	77	77	1	46	9	4	0	0	47	1	3	0	0	0	0	8	4	36	46	49	94	64
P07-202001	P7-0045	D	37	36	1	48	24	13	6	0	72	1	1	1	0	3	3	10	9	0	33	36	91	100
P07-202001	P7-0046	D	48	44	1	69	33	11	1	0	86	0	2	1	0	0	0	24	14	0	50	56	89	128
P07-202001	P7-0047	D	29	28	1	73	11	8	1	0	69	0	1	0	0	2	0	21	10	0	26	29	91	102
P07-202001	P7-0048	D	142	139	1	72	14	6	0	0	66	0	4	0	0	1	0	20	9	0	127	140	91	100
P07-202001	P7-0050	D	26	24	3	4	5	3	0	33	10	0	1	0	0	0	0	1	42	14	11	21	51	86
P07-202001	P7-0051	D	19	16	3	11	11	3	0	22	16	0	7	1	0	0	0	2	52	1	8	16	48	99
P07-202001	P7-0052	D	54	54	3	8	3	4	1	18	9	0	3	0	2	1	0	1	33	33	18	36	51	67
P07-202001	P7-0053	D	29	29	1	78	9	4	0	1	66	0	4	5	0	1	0	16	11	0	27	30	90	103
P07-202001	P7-0054	D	32	32	1	66	15	6	1	0	69	0	4	0	0	2	0	13	13	0	28	32	87	101
P07-202001	P7-0055	D	29	29	2	61	14	5	1	7	73	0	2	0	0	0	0	6	21	0	25	31	81	108
P07-202001	P7-0056	D	49	49	1	68	11	5	1	0	63	0	1	0	0	0	0	20	11	5	41	46	89	95
P07-202001	P7-0058	D	44	44	1	69	12	4	0	0	62	1	3	0	0	1	0	18	15	0	37	44	85	100
P07-202001	P7-0059	D	124	122	1	74	13	7	0	0	70	0	1	1	0	0	0	21	11	0	115	128	90	105
P07-202001	P7-0060	D	79	78	1	73	10	6	1	0	63	0	1	0	0	0	1	23	7	4	70	75	93	96
P07-202001	P7-0061	D	68	56	1	73	16	9	5	1	72	0	3	1	0	1	4	20	10	0	57	63	91	112
P07-202001	P7-0062	D	43	41	2	45	19	7	0	7	61	0	4	1	0	1	0	3	24	0	32	42	77	102
P07-202001	P7-0063	D	59	54	3	7	6	4	0	24	13	0	2	0	0	0	1	1	35	25	22	41	54	75
P07-202001	P7-0064	D	10	10	1	46	5	25	0	0	60	1	2	0	0	0	0	12	5	20	7	8	94	80
P07-202001	P7-0065	D	8	6	2	75	8	16	8	5	100	0	5	0	0	0	0	1	13	0	7	8	90	125
P07-202001	P7-0066	D	15	15	3	2	3	5	0	4	10	0	0	0	0	0	0	0	7	79	2	3	66	21
P07-202001	P7-0067	D	30	29	3	7	1	3	0	31	9	0	0	0	0	1	0	0	31	27	12	21	57	73
P07-202001	P7-0068	D	36	33	1	59	18	11	0	0	63	1	5	0	0	1	2	17	12	0	29	33	88	100
P07-202001	P7-0069	D	45	42	1	34	34	9	0	0	64	1	2	0	0	0	1	9	9	13	33	37	90	87
P07-202001	P7-0070	D	9	9	2	0	4	0	0	1	4	0	0	0	0	0	0	0	6	88	1	1	48	12
P07-202001	P7-0071	D	30	28	2	26	20	5	0	10	42	0	5	0	0	0	1	2	21	19	17	23	74	81
P07-202001	P7-0072	D	9	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	8	92	0	1	0	8
P07-202001	P7-0073	D	14	14	1	23	13	2	0	0	32	0	0	0	0	0	0	5	7	55	5	6	85	45
P07-202001	P7-0074	D	129	125	1	70	18	7	0	0	71	0	2	0	0	1	0	21	8	0	119	129	92	103
P07-202001	P7-0075	D	34	32	1	49	18	9	0	0	57	1	2	0	0	1	0	14	14	10	24	29	84	90
P07-202001	P7-0076	D	26	25	2	64	16	3	1	12	57	0	5	0	0	1	0	21	17	0	24	28	85	113
P07-202001	P7-0077	D	22	20	1	27	7	2	0	0	33	0	0	0	0	1	0	3	7	56	7	9	84	44
P07-202001	P7-0078	D	65	62	1	74	9	4	0	0	59	1	1	0	0	1	1	24	7	6	54	59	92	94
P07-202001	P7-0079	D	107	99	1	67	18	7	0	0	62	1	3	0	0	1	0	25	6	2	91	97	93	98
P07-202001	P7-0080	D	47	47	1	41	11	4	0	0	40	1	1	0	0	0	0	13	7	38	26	29	89	62
P07-202001	P7-0081	D	7	7	1	17	10	3	0	0	24	1	0	0	0	0	1	4	4	66	2	2	87	34
P07-202001	P7-0082	D	22	22	1	29	6	10	0	0	39	1	1	0	0	1	0	3	12	43	10	13	79	57
P07-202001	P7-0083	D	35	35	1	64	18	6	1	1	61	1	1	0	0	2	0	23	13	0	31	35	87	101
P07-202001	P7-0084	D	67	64	1	85	7	7	0	0	67	0	0	0	0	0	0	30	5	0	63	66	95	104
P07-202001	P7-0085	D	86	79	1	67	10	12	1	0	56	2	2	0	0	2	0	29	6	4	71	76	94	96
P07-202001	P7-0086	D	74	73	1	76	8	4	0	0	65	1	2	0	0	0	0	21	8	3	64	70	91	97
P07-202001	P7-0087	D	15	13	1	60	7	5	0	2	58	0	0	0	0	0	0	13	9	18	10	11	89	82
P07-202001	P7-0088	D	17	16	3	12	4	3	0	22	18	0	1	0	0	0	0	0	30	28	7	12	58	72
P07-202001	P7-0089	D	97	88	1	79	6	6	0	0	60	1	0	0	0	0	0	29	8	1	80	87	91	99
P07-202001	P7-0090	D	119	115	1	70	13	8	0	0	69	0	2	0	0	0	0	20	6	3	105	112	94	97
P07-202001	P7-0091	D	84	79	1	68	13	7	0	0	65	1	2	0	0	0	0	19	7	5	70	75	93	95
P07-202001	P7-0092	D	25	25	2	43	16	5	0	8	52	1	1	0	0	0	0	10	15	14	18	22	83	86
P07-202001	P7-0093	D	101	97	1	43	18	10	1	0	58	0	2	1	0	0	0	9	9	20	69	78	89	80
P07-202001	P7-0094	D	96	94	1	69	9	8	1	0	61	1	1	0	0	1	0	22	6	6	83	89	94	94
P07-202001	P7-0095	D	11	11	1	47	17	17	1	0	77	2	2	0	0	1	0	0	17	1	9	11	83	99
P07-202001	P7-0096	D	44	43	1	17	26	8	2	0	43	0	6	0	1	0	0	1	8	40	22	26	87	60
P07-202001	P7-0097	D	16	16	3	0	4	2	1	20	5	0	0	0	1	0	0	0	56	18	4	13	31	82
P07-202001	P7-0098	D	32	32	2	0	4	2	0	8	6	0	0	0	0	0	0	0	9	76	5	8	62	24
P07-202001	P7-0099	D	53	51	2	1	0	3	0	4	4	0	0	0	0	0	0	1	9	82	5	9	50	18
P07-202001	P7-0100	D	18	18	1	33	0	4	0	0	30	0	0	0	0	0	0	7	8	54	7	8	82	46
P07-202001	P7-0101	D	13	13	1	22	1	18	3	0	33	0	0	0	0	3	0	8	14	43	6	7	76	57
P07-202001	P7-0102	D	20	20	2	21	5	28	2	5	48	0	0	1	1	2	0	3	13	26	12	15	82	74
P07-202001	P7-0103	D	20	18	2	0	1	22	0	12	19	0	0	0	0	1	0	1	26	39	6	11	57	61
P07-202001	P7-0104	D	7	7	2	0	0	19	28	5	18	0	0	0	6	23	0	0	25	23	4	5	67	77
P07-202001	P7-0105	D	15	15	1	71	0	12	0	0	83	0	0	0	0	0	0	0	7	9	13	14	92	91
P07-202001	P7-0106	D	40	38	3	0	1	2	0	2	2	0	0	0	0	0	0	1	0	84	6	6	100	16
P07-202001	P7-0107	D	30	30	2	3	0	0	0	0	3	0	0	0	0	0	0	0	7	90	1	3	36	10
P07-202001	P7-0108	D	7	7	2	3	0	0	0	2	1	0	2	0	0	0	0	0	8	87	0	1	38	13
P07-202001	P7-0109	D	32	28	1	63	3	7	0	0	54	0	3	1	0	0	0	16	6	19	21	23	92	81
P07-202001	P7-0110	D	18	18	3	17	1	1	0	12	12	0	0	0	0	0	0	7	25	44	6	10	56	56
P07-202001	P7-0111	D	38	38	1	35	2	2	4	0	34	0	3	0	2	0	0	4	5	52	16	18	90	48
P07-202001	P7-0112	D	11	11	1	40	0	1	0	0	32	0	0	0	0	0	0	9	3	56	5	5	94	44
P07-202001	P7-0113	D	122	122	2	5	0	2	2	5	6	1	1	0	0	0	0	0	7	79	17	26	66	21
P07-202001	P7-0114	D	31	31	1	37	0	10	2	0	39	2	6	0	1	0	0	0	9	42	15	18	84	58
P07-202001	P7-0115	D	120	120	2	10	2	2	1	19	7	0	5	1	0	0	0	2	15	51	41	59	70	49
P07-202001	P7-0116	D	22	21	1	44	2	9	5	0	49	1	2	0	1	2	0	5	20	18	13	17	75	82
P07-202001	P7-0117	D	160	151	1	44	7	8	1	0	48	0	0	0	1	0	0	10	5	34	91	99	92	66
P07-202001	P7-0118	D	35	33	1	51	15	4	1	0	66	0	2	0	0	0	0	1	12	17	23	27	86	83
P07-202001	P7-0119	D	7	7	1	80	1	1	2	0	48	0	1	0	2	0	0	33	18	0	6	7	82	102
P07-202001	P7-0120	D	13	13	2	24	0	3	0	7	27	0	1	0	0	0	0	0	17	48	4	7	66	52
P07-202001	P7-0121	D	20	20	2	10	0	18	2	7	24	0	1	0	0	2	0	2	25	37	7	13	60	63
P07-202001	P7-0122	D	61	59	1	56	5	6	1	0	51	0	2	0	0	0	0	13	6	27	40	43	92	73
P07-202001	P7-0123	D	83	62	2	0	0	6	1	9	5	0	0	0	1	0	0	0	22	62	10	24	42	38
P07-202001	P7-0124	D	10	10	1	58	11	13	5	1	77	0	2	0	1	4	0	2	24	0	9	11	78	110
P07-202001	P7-0125	D	16	16	3	17	1	2	0	19	18	0	0	0	0	0	0	0	17	45	6	9	69	55
P07-202001	P7-0126	D	37	33	1	60	6	7	3	1	50	0	6	0	0	1	0	19	15	8	25	30	83	92
P07-202001	P7-0127	D	73	65	3	4	2	2	1	22	4	0	2	0	0	0	0	1	44	26	20	48	41	74
P07-202001	P7-0128	D	128	128	2	50	4	4	1	4	50	0	0	0	0	0	0	8	8	28	82	92	89	72
P07-202001	P7-0129	D	78	78	1	32	1	3	1	0	31	0	1	0	1	0	0	3	4	59	29	32	90	41
P07-202001	P7-0130	D	49	49	1	53	3	4	0	0	50	0	1	0	0	0	0	9	14	26	30	36	81	74
P07-202001	P7-0131	D	52	51	2	37	10	7	2	6	47	0	1	0	0	0	0	8	15	21	33	40	81	79
P07-202001	P7-0132	D	172	168	1	42	10	6	1	1	46	0	6	0	0	1	0	6	10	30	101	118	86	70
P07-202001	P7-0133	D	87	87	1	51	6	5	1	0	47	0	3	0	0	1	0	12	11	26	54	64	85	74
P07-202001	P7-0134	D	143	143	2	20	5	4	0	4	23	0	1	0	0	0	0	5	11	56	47	63	74	44
P07-202001	P7-0135	D	95	93	1	31	11	8	2	1	41	0	4	2	0	1	0	4	10	37	49	59	84	63
P07-202001	P7-0136	D	57	52	2	59	22	6	2	8	64	0	6	3	0	1	0	15	27	0	50	64	78	123
P07-202001	P7-0137	D	92	90	1	72	3	5	1	1	67	0	2	0	0	0	0	12	8	10	74	81	91	90
P07-202001	P7-0138	D	87	86	1	54	10	4	2	1	54	1	2	1	1	1	0	10	15	15	61	73	82	85
P07-202001	P7-0139	D	46	45	1	44	5	9	8	1	42	1	1	2	0	2	2	15	11	22	30	35	86	78
P07-202001	P7-0140	D	153	152	2	4	6	3	3	18	11	0	2	0	1	1	0	2	16	48	55	79	69	52
P07-202001	P7-0141	D	46	44	1	66	11	5	2	0	65	0	3	3	0	1	0	12	7	9	37	40	92	91
P07-202001	P7-0142	D	102	99	1	71	2	7	1	0	62	0	2	0	0	0	0	18	6	12	81	87	93	88
P07-202001	P7-0143	D	191	186	1	62	11	5	2	1	62	0	4	1	1	1	0	11	10	10	148	167	89	90
P07-202001	P7-0144	D	73	73	2	22	14	4	2	4	34	0	1	0	0	2	0	4	10	45	33	40	82	55
P07-202001	P7-0145	D	62	61	2	7	6	4	3	5	17	0	0	0	1	0	1	1	18	57	15	26	59	43
P07-202001	P7-0146	D	10	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	96	0	0	0	4
P07-202001	P7-0147	D	44	44	1	10	6	10	2	1	24	0	1	0	1	0	0	1	9	62	13	17	75	38
P07-202001	P7-0148	D	44	44	2	0	0	0	1	20	0	0	0	0	0	0	0	0	10	69	9	13	68	31
P07-202001	P7-0149	D	106	103	1	43	13	10	1	1	56	1	1	0	0	0	0	9	14	17	71	85	83	83
P07-202001	P7-0150	D	9	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	98	0	0	0	2
P07-202001	P7-0151	D	41	40	1	67	7	12	1	1	71	0	2	0	0	1	0	12	6	8	35	37	93	92
P07-202001	P7-0152	D	29	28	1	98	1	3	0	0	73	1	1	0	0	0	0	28	8	0	29	31	93	111
P07-202001	P7-0153	D	126	124	1	64	7	7	2	1	56	0	4	0	1	0	0	17	10	10	99	111	89	90
P07-202001	P7-0154	D	19	15	1	65	1	6	0	0	40	0	7	0	0	0	0	25	26	2	11	15	74	98
P07-202001	P7-0155	D	23	23	1	73	1	2	1	0	62	2	0	0	0	0	0	11	17	6	18	22	81	94
P07-202001	P7-0156	D	49	49	2	64	4	9	1	2	62	0	1	0	1	1	0	13	10	10	39	44	88	90
P07-202001	P7-0157	D	60	56	1	69	4	6	1	1	47	2	2	0	0	1	1	28	13	6	46	53	86	94
P07-202001	P7-0158	D	22	21	2	31	24	6	5	12	50	5	4	0	0	0	0	7	22	0	16	21	78	100
P07-202001	P7-0159	D	80	80	1	60	7	10	0	1	66	0	2	0	0	0	0	8	9	13	62	69	90	87
P07-202001	P7-0160	D	67	65	1	71	5	4	0	0	52	0	2	0	0	0	0	26	5	13	53	56	94	87
P07-202001	P7-0161	D	53	51	2	56	9	6	2	5	57	0	4	0	0	0	0	12	13	9	40	46	86	91
P07-202001	P7-0162	D	57	55	1	52	10	7	1	2	51	1	2	0	0	0	0	16	18	11	39	49	80	89
P07-202001	P7-0163	D	85	85	2	23	2	2	1	3	23	0	1	0	0	3	0	2	11	58	27	36	74	42
P07-202001	P7-0164	D	64	63	1	47	8	8	2	1	47	0	2	1	0	0	0	15	19	15	42	54	78	85
P07-202001	P7-0165	D	15	15	1	46	2	0	1	1	36	1	1	0	0	0	0	10	22	29	7	11	70	71
P07-202001	P7-0166	D	25	24	1	72	4	12	4	0	75	0	3	1	0	3	0	9	10	0	22	24	90	101
P07-202001	P7-0167	D	13	13	3	11	1	6	2	13	12	0	1	0	0	5	0	1	33	35	4	8	49	65
P07-202001	P7-0168	D	20	17	3	0	6	1	5	18	7	0	0	0	2	2	0	0	28	43	5	10	51	57
P07-202001	P7-0169	D	221	211	1	68	7	7	2	0	63	0	3	0	0	1	0	16	10	6	177	198	89	94
P07-202001	P7-0170	D	41	41	2	35	2	6	0	4	32	0	4	0	0	0	0	7	12	41	19	24	79	59
P07-202001	P7-0171	D	2	2	1	71	0	0	1	0	71	0	0	0	0	1	0	0	57	0	1	3	56	129
P07-202001	P7-0172	D	14	13	1	54	4	9	0	1	49	0	2	0	0	0	0	17	31	1	9	13	69	99
P07-202001	P7-0173	D	14	14	2	0	1	0	0	1	1	0	0	0	0	0	0	0	6	93	0	1	20	7
P07-202001	P7-0174	D	29	27	2	0	0	2	0	3	2	0	0	0	0	0	0	0	3	92	2	2	68	8
P07-202001	P7-0175	D	133	133	2	0	0	0	2	5	1	0	0	0	0	0	0	0	5	88	10	16	58	12
P07-202001	P7-0176	D	19	17	2	0	0	1	5	12	6	0	0	0	0	0	0	0	3	79	3	4	84	21
P07-202001	P7-0177	D	71	71	1	26	1	5	0	0	27	0	0	1	0	0	0	4	4	63	23	26	88	37
P07-202001	P7-0179	D	62	61	2	29	7	7	1	11	30	0	5	0	0	0	1	8	18	27	34	45	76	73
P07-202001	P7-0180	D	28	28	2	34	27	5	1	4	57	0	2	0	0	2	0	5	8	21	20	22	90	79
P07-202001	P7-0181	D	45	45	3	0	0	0	0	11	0	0	0	0	0	0	0	0	16	72	5	12	42	28
P07-202001	P7-0001	N	55	52	1	74	15	6	2	0	82	0	2	0	1	0	0	11	5	0	51	53	95	103
P07-202001	P7-0002	N	26	26	2	36	30	8	0	1	69	0	1	0	2	0	0	2	14	12	19	23	84	88
P07-202001	P7-0003	N	110	107	1	69	10	6	1	0	71	1	2	1	0	0	0	10	8	6	92	100	92	94
P07-202001	P7-0004	N	58	58	1	78	8	6	1	0	78	0	0	0	0	0	0	15	6	0	54	58	94	100
P07-202001	P7-0005	N	46	44	2	23	30	4	1	1	55	1	0	0	0	0	0	2	0	28	32	32	100	72
P07-202001	P7-0006	N	27	26	1	61	22	13	5	0	75	0	4	0	0	1	0	20	7	0	26	28	94	108
P07-202001	P7-0007	N	29	28	2	36	20	8	6	1	60	0	0	0	1	1	0	9	22	6	20	26	77	94
P07-202001	P7-0008	N	62	61	1	67	12	10	1	0	79	0	0	0	0	0	0	9	3	7	55	57	96	93
P07-202001	P7-0009	N	45	42	1	64	6	5	0	0	51	0	2	0	0	2	0	21	4	21	32	33	95	79
P07-202001	P7-0010	N	4	4	1	15	3	5	0	0	23	0	0	0	0	0	0	0	10	67	1	1	70	33
P07-202001	P7-0011	N	4	4	1	35	0	3	2	0	40	0	0	0	0	0	0	0	25	35	2	3	62	65
P07-202001	P7-0012	N	35	32	1	80	6	9	6	0	82	0	1	0	0	1	0	17	13	0	32	36	89	113
P07-202001	P7-0013	N	125	118	1	78	19	10	1	0	76	0	1	0	1	1	0	28	10	0	126	138	91	117
P07-202001	P7-0014	N	20	20	1	73	7	7	3	0	81	0	2	0	0	1	0	6	9	0	19	21	92	106
P07-202001	P7-0015	N	85	84	1	82	18	4	1	1	85	0	4	0	1	1	0	15	11	0	89	98	91	116
P07-202001	P7-0017	N	10	10	2	24	23	17	3	1	52	0	6	0	0	0	0	8	14	17	7	8	83	83
P07-202001	P7-0018	N	93	92	1	67	11	3	1	0	66	0	1	0	0	2	0	14	6	12	75	81	93	88
P07-202001	P7-0019	N	9	9	2	45	5	1	0	1	40	0	4	0	0	0	0	8	6	41	5	5	89	59
P07-202001	P7-0020	N	35	35	2	55	19	3	0	1	62	0	2	0	0	0	0	13	14	8	27	32	85	92
P07-202001	P7-0021	N	43	41	1	71	22	11	2	0	84	0	5	0	0	1	0	18	7	0	44	47	94	114
P07-202001	P7-0022	N	75	75	1	80	12	7	0	0	80	0	2	0	0	0	0	17	7	0	75	81	93	107
P07-202001	P7-0023	N	72	71	1	76	4	8	1	0	67	0	4	0	0	1	0	17	7	3	63	69	92	97
P07-202001	P7-0024	N	140	134	1	45	12	7	0	0	53	1	0	0	0	1	0	9	5	29	88	95	93	71
P07-202001	P7-0025	N	41	41	1	50	7	11	0	0	59	0	3	0	0	0	0	7	6	25	28	31	92	75
P07-202001	P7-0026	N	41	40	1	34	54	4	0	0	79	1	0	0	1	1	0	9	10	0	36	40	90	100
P07-202001	P7-0027	N	50	48	1	71	18	6	0	0	64	1	0	0	0	1	0	28	9	0	46	50	91	104
P07-202001	P7-0028	N	16	16	1	27	12	0	0	0	35	0	0	0	0	0	0	4	10	51	6	8	80	49
P07-202001	P7-0029	N	22	18	2	65	12	10	1	1	66	0	1	0	0	5	0	16	22	0	16	20	80	111
P07-202001	P7-0030	N	20	19	2	54	8	7	0	0	52	0	2	0	0	2	0	13	13	17	13	16	85	83
P07-202001	P7-0031	N	15	15	1	34	14	8	0	0	48	0	0	0	0	0	0	8	10	29	9	11	86	71
P07-202001	P7-0032	N	13	12	1	19	45	6	1	0	68	0	1	0	0	1	0	2	12	16	9	10	85	84
P07-202001	P7-0034	N	88	86	1	44	18	7	3	0	54	0	4	0	0	0	0	13	6	22	62	67	92	78
P07-202001	P7-0035	N	234	229	1	52	20	6	2	0	63	0	1	0	0	0	0	14	3	17	183	190	96	83
P07-202001	P7-0036	N	176	170	1	72	14	7	1	0	70	0	4	0	0	0	0	18	6	0	159	169	94	100
P07-202001	P7-0037	N	48	44	1	82	12	6	2	0	62	0	3	0	0	0	0	36	11	0	45	50	91	113
P07-202001	P7-0038	N	70	70	1	60	16	4	1	0	63	0	4	0	0	0	0	14	10	10	56	63	89	90
P07-202001	P7-0039	N	106	98	1	68	19	7	0	0	75	0	2	0	1	0	0	16	3	2	93	96	97	98
P07-202001	P7-0040	N	24	24	2	11	26	13	1	2	41	0	4	0	1	1	0	5	22	25	13	18	71	75
P07-202001	P7-0042	N	53	53	2	7	40	13	1	2	53	1	4	0	2	0	0	1	11	26	33	39	85	74
P07-202001	P7-0043	N	106	102	1	63	30	7	0	0	82	0	1	0	0	0	0	17	8	0	102	111	92	108
P07-202001	P7-0044	N	77	77	1	56	12	5	0	0	61	1	3	0	0	0	0	8	3	22	57	60	96	78
P07-202001	P7-0045	N	37	36	1	49	25	13	6	0	74	0	1	0	0	3	4	11	8	0	33	36	92	100
P07-202001	P7-0046	N	48	44	1	74	33	10	1	0	91	0	1	0	0	1	0	25	5	0	52	54	96	123
P07-202001	P7-0047	N	29	28	1	81	11	6	1	0	77	0	0	0	0	1	0	21	3	0	28	29	97	102
P07-202001	P7-0048	N	142	139	1	77	15	4	0	0	73	0	2	0	0	1	0	20	5	0	133	140	95	101
P07-202001	P7-0053	N	29	29	1	83	13	4	0	0	78	0	1	3	0	1	0	17	3	0	29	30	97	103
P07-202001	P7-0054	N	32	32	1	69	17	7	1	0	75	0	4	0	0	1	1	13	9	0	30	33	91	102
P07-202001	P7-0055	N	29	29	2	76	14	4	2	1	88	0	1	0	0	0	0	7	13	0	28	32	88	109
P07-202001	P7-0056	N	49	49	1	70	14	5	0	0	68	0	0	0	0	0	0	21	5	7	43	46	95	93
P07-202001	P7-0058	N	44	44	1	71	14	4	0	0	72	0	2	0	0	1	0	14	9	1	40	44	91	99
P07-202001	P7-0059	N	124	122	1	77	14	7	0	0	75	0	1	0	0	0	0	21	9	0	120	131	92	107
P07-202001	P7-0060	N	79	78	1	75	12	5	1	0	66	0	1	0	0	1	1	23	5	3	72	76	95	97
P07-202001	P7-0061	N	68	56	1	76	19	6	3	0	79	0	2	1	0	0	3	19	5	0	59	62	96	111
P07-202001	P7-0062	N	43	41	2	45	27	6	1	1	72	0	2	0	0	1	0	4	15	5	33	39	84	95
P07-202001	P7-0064	N	10	10	1	54	4	22	0	0	63	0	0	0	0	0	0	18	2	18	8	8	98	82
P07-202001	P7-0065	N	8	6	2	85	11	18	8	0	121	0	0	0	0	0	0	1	10	0	7	8	93	131
P07-202001	P7-0068	N	36	33	1	69	25	6	0	0	79	1	4	0	0	0	0	16	5	0	33	35	95	106
P07-202001	P7-0069	N	45	42	1	37	43	7	0	0	75	1	2	0	0	0	0	10	5	7	37	39	95	93
