Season	SecCode	DYWIN	CELKEM_PS	PS_ZPS	RD_1	RD_2	RD_3	RD_4	R_VIS	RT_R	RT_V	RT_A	RT_P	RT_C	RT_E	RT_O	RT_S	NR	Free	Resp_abs	Obs_abs	Resp	Obs
P07Q201912	P7-0111	N	38	38	46	0	0	4	0	38	0	4	0	1	0	0	8	4	45	19	21	92	55
P07Q201912	P7-0112	N	11	11	44	0	4	1	0	40	0	0	0	0	0	0	10	4	47	5	6	93	53
P07Q201912	P7-0113	N	122	122	6	0	1	1	2	6	1	1	0	0	0	0	0	5	85	12	18	68	15
P07Q201912	P7-0114	N	31	31	42	0	11	2	0	41	5	8	0	0	1	0	0	13	32	17	21	81	68
P07Q201912	P7-0115	N	120	120	7	1	1	1	5	7	0	1	0	0	0	0	2	10	75	18	30	59	25
P07Q201912	P7-0116	N	22	21	60	2	2	1	0	59	0	2	0	0	0	0	3	14	23	13	16	82	77
P07Q201912	P7-0117	N	160	151	53	7	8	1	0	59	0	1	0	0	0	0	10	5	24	106	114	93	76
P07Q201912	P7-0118	N	35	33	59	14	2	2	0	71	0	3	0	0	1	0	2	10	13	25	29	89	87
P07Q201912	P7-0119	N	7	7	63	8	2	1	0	54	0	0	0	1	0	0	20	5	21	5	6	94	79
P07Q201912	P7-0120	N	13	13	21	0	3	0	2	24	0	0	0	0	0	0	0	14	59	3	5	65	41
P07Q201912	P7-0121	N	20	20	16	1	9	0	2	20	0	5	0	0	0	0	1	12	60	6	8	69	40
P07Q201912	P7-0122	N	61	59	67	4	3	0	0	59	0	1	0	0	0	0	14	4	21	44	46	95	79
P07Q201912	P7-0123	N	83	62	1	0	2	1	2	3	0	0	0	0	0	1	0	14	80	4	12	30	20
P07Q201912	P7-0124	N	10	10	79	7	11	4	0	76	0	7	0	0	4	0	14	14	0	10	12	88	116
P07Q201912	P7-0126	N	37	33	63	7	4	5	1	60	0	3	0	0	1	0	15	16	5	26	31	83	95
P07Q201912	P7-0128	N	128	128	55	5	5	0	1	55	0	0	0	0	0	0	9	7	28	83	92	90	72
P07Q201912	P7-0129	N	78	78	45	3	4	0	0	45	0	2	0	0	0	0	4	6	42	40	45	90	58
P07Q201912	P7-0130	N	49	49	62	3	4	1	0	57	0	3	0	0	1	0	9	14	16	35	41	84	84
P07Q201912	P7-0131	N	52	51	55	12	9	3	2	66	0	1	0	1	0	0	11	10	9	41	46	89	91
P07Q201912	P7-0132	N	172	168	43	12	4	1	0	50	0	3	0	0	0	0	6	9	31	101	115	87	69
P07Q201912	P7-0133	N	87	87	59	9	5	2	0	56	0	3	0	0	1	0	14	9	16	65	73	89	84
P07Q201912	P7-0134	N	143	143	23	6	4	1	1	28	0	0	0	0	1	0	4	10	55	50	64	78	45
P07Q201912	P7-0135	N	95	93	34	11	5	2	0	44	0	2	1	0	1	0	6	12	35	50	61	82	65
P07Q201912	P7-0136	N	57	55	58	25	4	1	5	68	0	4	1	0	0	0	15	16	0	54	63	86	114
P07Q201912	P7-0137	N	92	89	84	4	5	1	0	78	0	4	0	0	0	0	12	7	0	84	90	93	102
P07Q201912	P7-0138	N	87	86	59	13	4	1	0	63	1	3	0	0	1	0	10	13	10	66	77	86	90
P07Q201912	P7-0139	N	46	45	52	11	9	5	0	58	1	0	0	0	2	0	15	5	19	34	36	93	81
P07Q201912	P7-0140	N	153	152	5	10	3	1	6	15	0	1	0	0	1	0	2	7	69	37	48	77	31
P07Q201912	P7-0141	N	46	44	78	8	3	1	0	74	0	1	0	0	0	0	16	4	5	40	42	95	95
P07Q201912	P7-0142	N	106	103	74	1	6	1	0	66	0	1	0	0	0	0	15	4	13	85	90	95	87
P07Q201912	P7-0143	N	191	186	68	10	5	1	0	71	0	2	0	0	1	0	10	11	5	158	178	89	95
P07Q201912	P7-0144	N	73	73	27	17	3	1	1	39	1	1	0	0	1	0	7	6	45	36	40	89	55
P07Q201912	P7-0145	N	62	61	7	8	4	1	3	18	0	0	0	0	0	0	1	13	65	13	21	63	35
P07Q201912	P7-0146	N	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	97	0	0	0	3
P07Q201912	P7-0147	N	44	44	15	7	5	0	2	24	1	1	0	0	0	0	0	7	65	13	16	80	35
P07Q201912	P7-0148	N	44	44	0	1	1	0	18	2	0	0	0	0	0	0	0	17	62	9	17	54	38
P07Q201912	P7-0149	N	106	103	50	16	9	1	0	65	1	1	0	0	1	0	8	10	14	79	89	89	86
P07Q201912	P7-0150	N	9	9	0	0	1	0	0	1	0	0	0	0	0	0	0	1	99	0	0	50	1
P07Q201912	P7-0151	N	41	40	80	3	6	0	0	72	0	3	0	0	0	0	14	5	6	36	38	95	94
P07Q201912	P7-0152	N	29	28	100	0	3	0	0	72	1	2	0	0	0	0	29	8	0	29	31	93	111
P07Q201912	P7-0153	N	126	124	68	8	5	1	0	63	0	2	0	0	0	0	16	8	11	101	111	91	89
P07Q201912	P7-0154	N	19	15	89	1	11	0	0	73	0	6	0	0	0	1	21	10	0	15	17	91	111
P07Q201912	P7-0155	N	23	23	82	2	3	1	0	69	1	0	0	0	2	1	17	11	1	20	23	89	99
P07Q201912	P7-0156	N	49	49	76	8	6	0	1	71	0	1	0	0	1	0	15	6	4	44	47	94	96
P07Q201912	P7-0157	N	60	56	84	5	3	2	0	62	3	1	0	0	0	1	26	7	0	52	56	93	101
P07Q201912	P7-0158	N	22	21	29	28	10	1	5	57	4	2	0	0	1	0	4	14	13	15	18	84	87
P07Q201912	P7-0159	N	80	80	63	7	9	0	0	64	0	4	0	0	1	0	9	5	16	63	67	94	84
P07Q201912	P7-0160	N	67	65	69	6	5	0	0	54	1	1	0	0	0	0	25	5	15	52	56	95	85
P07Q201912	P7-0161	N	53	51	62	8	5	2	1	64	1	2	0	0	0	0	10	8	15	39	43	91	85
P07Q201912	P7-0162	N	57	55	56	13	7	1	0	58	1	1	0	0	0	0	16	12	12	42	48	87	88
P07Q201912	P7-0163	N	85	85	27	4	1	1	1	27	0	1	0	0	3	1	2	5	61	29	33	88	39
P07Q201912	P7-0164	N	64	63	47	11	6	3	0	53	0	1	0	2	0	0	10	10	23	42	49	87	77
P07Q201912	P7-0165	N	15	15	53	1	2	1	0	43	0	0	1	0	0	0	12	19	25	8	11	75	75
P07Q201912	P7-0166	N	25	24	76	7	8	1	0	83	0	1	0	0	0	0	6	11	0	22	24	89	101
P07Q201912	P7-0169	N	221	211	54	5	5	1	0	52	0	1	0	0	0	0	12	6	29	138	150	92	71
P07Q201912	P7-0170	N	41	41	47	2	3	0	6	40	0	4	0	0	0	0	9	12	29	24	29	83	71
P07Q201912	P7-0171	N	2	2	72	0	1	0	0	73	0	0	0	0	0	0	0	59	0	1	3	56	132
P07Q201912	P7-0172	N	14	13	58	3	21	0	0	60	0	2	0	0	0	0	20	22	0	11	14	79	105
P07Q201912	P7-0173	N	14	14	0	0	2	0	6	2	0	0	0	0	0	0	0	7	85	1	2	50	15
P07Q201912	P7-0174	N	29	27	0	0	1	0	4	0	0	0	0	1	0	0	0	2	93	1	2	71	7
P07Q201912	P7-0175	N	133	133	0	0	0	0	0	0	0	0	0	0	0	0	0	1	99	1	2	40	1
P07Q201912	P7-0176	N	19	17	0	0	1	0	0	0	0	0	0	0	0	0	0	2	97	0	0	19	3
P07Q201912	P7-0177	N	71	71	37	1	5	1	0	39	0	0	0	0	1	0	5	5	51	32	35	90	49
P07Q201912	P7-0179	N	62	61	28	10	6	1	5	34	0	2	0	0	0	0	7	17	33	30	41	74	67
P07Q201912	P7-0180	N	28	28	39	28	5	0	2	63	0	1	0	0	1	0	6	10	16	21	24	88	84
P07Q201912	P7-****	X15																			0		
P07Q201912	P7-0016	X15	3	3	12	9	2	7	17	27	0	1	0	0	0	0	2	51	3	1	3	47	97
P07Q201912	P7-0033	X15			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11	28	Infinity
P07Q201912	P7-0041	X15	89	86	1	6	3	0	11	8	0	0	0	0	0	0	1	52	27	18	63	29	73
P07Q201912	P7-0050	X15	26	24	13	5	1	0	17	16	0	1	0	0	0	0	1	65	0	9	24	36	100
P07Q201912	P7-0051	X15	19	16	18	7	2	0	12	23	0	1	0	0	0	0	2	68	0	6	17	35	105
P07Q201912	P7-0052	X15	54	54	14	6	2	0	14	18	0	2	0	0	0	0	1	62	3	19	52	36	97
P07Q201912	P7-0063	X15	59	54	8	5	2	0	16	13	0	1	0	0	0	0	1	61	8	17	50	34	92
P07Q201912	P7-0066	X15	15	15	1	7	2	0	2	9	0	0	0	0	0	0	0	23	66	2	5	33	34
P07Q201912	P7-0067	X15	30	29	8	6	1	0	14	13	1	0	0	0	0	0	1	54	17	8	24	35	83
P07Q201912	P7-0072	X15	9	9	1	0	1	0	0	2	0	0	0	0	0	0	0	4	94	0	1	33	6
P07Q201912	P7-0088	X15	17	16	28	4	4	0	16	31	0	0	0	0	0	0	4	42	7	8	15	55	93
P07Q201912	P7-0097	X15	16	16	0	3	0	0	4	3	0	0	0	0	0	0	0	60	34	1	11	10	66
P07Q201912	P7-0106	X15	40	38	0	0	1	0	2	0	0	0	0	0	0	0	1	17	80	1	7	13	20
P07Q201912	P7-0110	X15	18	18	10	0	2	0	9	12	0	0	0	0	0	0	0	58	22	4	14	26	78
P07Q201912	P7-0125	X15	16	16	20	0	2	0	16	21	0	1	0	0	0	0	0	53	9	6	15	41	91
P07Q201912	P7-0127	X15	73	67	6	2	0	0	18	8	0	0	0	0	0	0	1	63	11	18	60	29	89
P07Q201912	P7-0167	X15	13	13	20	2	5	0	8	21	0	0	0	0	0	0	6	31	34	5	9	53	66
P07Q201912	P7-0168	X15	20	17	1	2	0	0	11	2	0	0	0	0	0	0	1	72	14	2	15	17	86
P07Q201912	P7-0181	X15	45	45	0	0	0	0	5	0	0	0	0	0	0	0	0	21	74	2	12	20	26
P07Q201912	P7-****	X67																			0		
P07Q201912	P7-0016	X67	3	3	5	3	0	14	6	21	0	0	0	0	0	0	0	94	0	1	4	23	122
P07Q201912	P7-0033	X67			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	13	Infinity
P07Q201912	P7-0041	X67	89	86	0	4	2	0	7	6	0	0	0	0	0	0	0	55	31	12	59	20	69
P07Q201912	P7-0050	X67	26	24	4	3	1	0	11	6	0	2	0	0	0	0	0	79	2	5	24	20	98
P07Q201912	P7-0051	X67	19	16	10	4	1	0	4	13	0	0	0	0	0	0	1	88	0	3	17	17	106
P07Q201912	P7-0052	X67	54	54	10	3	1	0	9	11	0	2	0	0	0	0	0	80	0	12	55	22	102
P07Q201912	P7-0063	X67	59	54	3	3	1	0	6	6	0	0	0	0	0	0	0	80	7	7	50	14	93
P07Q201912	P7-0066	X67	15	15	1	1	1	0	2	3	0	0	0	0	0	0	0	37	58	1	6	10	42
P07Q201912	P7-0067	X67	30	29	5	3	1	0	7	8	0	0	0	0	0	0	1	70	14	5	25	19	86
P07Q201912	P7-0072	X67	9	9	0	0	1	0	1	1	1	0	0	0	0	0	0	27	70	0	3	8	30
P07Q201912	P7-0088	X67	17	16	15	3	4	0	8	19	1	0	0	0	0	0	2	68	2	5	16	30	98
P07Q201912	P7-0097	X67	16	16	0	3	1	0	2	3	0	0	0	0	0	0	0	68	26	1	12	7	74
P07Q201912	P7-0106	X67	40	38	0	0	1	0	3	1	0	0	0	0	0	0	0	39	57	1	16	9	43
P07Q201912	P7-0110	X67	18	18	6	0	2	0	8	7	0	0	0	0	0	0	1	71	14	3	15	18	86
P07Q201912	P7-0125	X67	16	16	14	2	2	0	11	17	0	0	0	0	0	0	0	66	6	4	15	30	94
P07Q201912	P7-0127	X67	73	67	5	2	1	1	12	7	0	0	0	0	0	0	1	72	8	14	62	22	92
P07Q201912	P7-0167	X67	13	13	10	0	5	0	8	12	0	0	0	0	0	0	3	47	29	3	9	33	71
P07Q201912	P7-0168	X67	20	17	0	2	1	0	10	2	0	0	0	0	0	0	0	77	10	2	15	14	90
P07Q201912	P7-0181	X67	45	45	0	0	0	0	5	0	0	0	0	0	0	0	0	29	66	2	15	15	34
P07Q201912	P7-0009	X	45	42	2	0	0	0	0	2	0	0	0	0	0	0	1	0	97	1	1	86	3
P07Q201912	P7-0017	X	10	10	3	2	0	0	1	4	0	1	0	0	0	0	0	2	93	1	1	75	7
P07Q201912	P7-0024	X	140	134															100		0		0
P07Q201912	P7-0031	X	15	15	6	1	0	0	0	6	0	0	0	0	0	0	1	5	88	1	2	59	12
P07Q201912	P7-0063	X	59	54															100		0		0
P07Q201912	P7-0064	X	10	10															100		0		0
P07Q201912	P7-0065	X	8	6															100		0		0
P07Q201912	P7-0066	X	15	15	0	11	0	0	7	11	0	0	0	0	0	0	0	24	58	3	6	42	42
P07Q201912	P7-0080	X	47	47															100		0		0
P07Q201912	P7-0081	X	7	7	3	2	2	0	0	7	0	0	0	0	0	0	0	3	90	0	1	70	10
P07Q201912	P7-0087	X	15	13	13	2	2	0	1	13	0	0	0	0	1	0	3	2	81	2	2	92	19
P07Q201912	P7-0088	X	17	16	4	1	1	0	4	5	0	0	0	0	0	0	1	11	80	1	3	45	20
P07Q201912	P7-0143	X	191	186	10	2	1	0	0	11	0	0	0	0	1	0	1	1	86	24	26	92	14
P07Q201912	P7-0144	X	73	73	10	5	2	1	1	13	1	3	0	0	0	0	1	5	77	14	17	79	23
P07Q201912	P7-0145	X	62	61	2	6	1	0	0	8	0	0	0	0	0	0	1	1	91	5	6	88	9
P07Q201912	P7-0146	X	10	10															100		0		0
P07Q201912	P7-0147	X	44	44															100		0		0
P07Q201912	P7-0148	X	44	44	0	0	0	0	5	0	0	0	0	0	0	0	0	2	93	2	3	67	7
P07Q201912	P7-0149	X	106	103	15	6	5	0	0	23	0	1	0	0	0	0	1	3	71	27	30	89	29
P07Q201912	P7-0150	X	9	9															100		0		0
P07Q201912	P7-0151	X	41	40	70	0	5	0	0	63	0	0	0	0	0	0	13	5	20	30	32	94	80
P07Q201912	P7-0153	X	126	124	61	13	6	0	0	60	0	3	0	0	0	0	16	9	11	99	110	90	89
P07Q201912	P7-0159	X	80	80	6	0	3	0	0	5	0	3	0	0	0	0	1	3	89	7	9	78	11
P07Q201912	P7-0160	X	67	65	66	9	2	0	0	51	0	0	0	0	0	0	26	9	14	50	56	89	86
P07Q201912	P7-0161	X	53	51	63	6	6	2	2	61	2	2	0	0	0	0	12	10	12	40	45	89	88
P07Q201912	P7-0164	X	64	63															100		0		0
P07Q201912	P7-0170	X	41	41															100		0		0
P07Q201912	P7-0173	X	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	7	93	0	1	0	7
P07Q201912	P7-0179	X	62	61															100		0		0
P07Q201912	P7-0181	X	45	45	0	0	0	0	9	0	0	0	0	0	0	0	0	13	78	4	10	40	22
