Season	SecCode	DYWIN	CELKEM_PS	PS_ZPS	TYPZONY	RD_1	RD_2	RD_3	RD_4	R_VIS	RT_R	RT_V	RT_A	RT_P	RT_C	RT_E	RT_O	RT_S	NR	Free	Resp_abs	Obs_abs	Resp	Obs
P04-202001	P4-0101	D	60	58	2	16	5	2	2	2	22	0	0	0	0	0	0	1	14	60	15	23	65	40
P04-202001	P4-0102	D	3	3	2	1	0	0	1	2	2	0	0	0	0	0	0	0	33	9	2	3	64	91
P04-202001	P4-0103	D	9	9	2	13	2	7	11	11	24	0	2	0	0	0	0	7	35	21	4	7	56	79
P04-202001	P4-0104	D	16	16	2	0	0	14	18	19	24	0	3	0	0	1	0	4	24	26	8	12	68	74
P04-202001	P4-0105	D	11	7	2	57	0	0	0	14	29	0	4	0	0	0	0	25	21	7	5	7	77	93
P04-202001	P4-0106	D	47	47	2	1	0	3	4	6	7	0	0	0	0	0	0	0	26	60	7	19	35	40
P04-202001	P4-0108	D	7	7	1	12	0	0	14	0	12	0	0	0	0	0	0	14	5	69	2	2	85	31
P04-202001	P4-0110	D	8	8	1	6	13	3	0	0	14	0	3	0	0	0	0	5	11	66	2	3	67	34
P04-202001	P4-0111	D	7	7	1	0	0	1	0	0	1	0	0	0	0	0	0	0	68	31	0	5	2	69
P04-202001	P4-0113	D	25	25	2	9	17	3	14	7	31	0	7	0	0	0	0	5	20	31	12	17	72	69
P04-202001	P4-0115	D	12	12	1															100		0		0
P04-202001	P4-0117	D	6	6	2	0	0	4	1	1	3	0	1	0	0	0	0	1	8	85	0	1	45	15
P04-202001	P4-0120	D	62	61	1	4	0	3	5	0	7	0	3	0	0	0	0	3	9	79	8	13	59	21
P04-202001	P4-0121	D	7	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14	86	0	1	0	14
P04-202001	P4-0122	D	33	27	2	2	4	6	1	9	9	0	2	0	0	0	0	2	18	60	6	11	55	40
P04-202001	P4-0123	D	163	162	2	0	0	2	1	3	2	0	0	0	0	0	0	0	2	92	10	14	71	8
P04-202001	P4-0126	D	47	47	1	38	7	3	1	0	42	0	0	0	0	0	0	8	9	42	23	27	84	58
P04-202001	P4-0128	D	15	11	1	66	14	3	14	0	56	0	5	0	0	0	0	36	19	0	11	13	84	121
P04-202001	P4-0129	D	13	12	1	28	8	2	6	0	37	0	3	0	0	0	0	4	19	38	5	7	70	62
P04-202001	P4-0131	D	16	16	2	51	0	1	0	2	39	0	10	0	0	0	0	2	13	33	9	11	81	67
P04-202001	P4-0132	D	38	34	1	44	5	7	4	0	49	0	6	2	0	0	0	4	17	22	21	27	78	78
P04-202001	P4-0133	D	10	10	1	26	1	0	0	0	27	0	0	0	0	0	0	0	23	50	3	5	53	50
P04-202001	P4-0134	D	25	25	1	83	0	0	0	0	72	3	0	0	0	0	0	9	16	1	21	25	84	99
P04-202001	P4-0135	D	29	29	2	25	4	1	2	8	29	0	2	0	0	0	0	1	17	43	11	16	69	57
P04-202001	P4-0136	D	8	8	1	63	0	0	2	0	45	0	0	0	0	0	0	19	12	23	5	6	84	77
P04-202001	P4-0137	D	20	19	2	58	1	2	6	7	53	0	3	0	0	1	0	9	20	9	14	17	78	91
P04-202001	P4-0138	D	26	26	2	54	1	3	2	5	39	4	3	0	0	0	0	12	13	22	17	20	83	78
P04-202001	P4-0139	D	6	6	1	34	12	7	15	1	51	3	4	0	0	9	0	0	15	17	4	5	82	83
P04-202001	P4-0140	D	34	34	3	1	1	1	5	13	5	0	0	0	0	0	2	0	30	49	7	17	40	51
P04-202001	P4-0143	D	60	55	2	48	8	4	6	10	48	0	5	0	0	1	0	12	16	7	42	51	82	93
P04-202001	P4-0145	D	41	41	2	22	8	3	4	7	29	0	5	0	0	0	0	3	5	51	18	20	90	49
P04-202001	P4-0147	D	42	41	2	65	6	4	3	4	49	0	1	0	0	0	0	27	20	0	34	42	81	102
P04-202001	P4-0148	D	17	14	2	36	0	0	3	1	30	0	0	3	0	0	0	6	10	51	6	7	81	49
P04-202001	P4-0149	D	26	22	2	36	1	3	2	1	24	0	1	2	0	1	0	14	8	49	9	11	84	51
P04-202001	P4-0150	D	82	81	2	55	6	3	1	6	41	1	5	0	0	0	0	17	11	18	58	67	87	82
P04-202001	P4-0151	D	25	21	1	52	2	5	4	1	36	0	1	0	0	1	0	25	13	22	14	16	83	78
P04-202001	P4-0155	D	42	40	1	48	1	6	6	0	48	0	1	0	0	0	0	11	6	33	25	27	92	67
P04-202001	P4-0156	D	16	16	2	21	0	3	3	0	10	2	2	0	0	0	0	11	3	71	4	5	90	29
P04-202001	P4-0157	D	6	6	1	37	12	9	0	0	49	0	0	3	0	0	0	6	9	33	3	4	87	67
P04-202001	P4-0158	D	4	4	1	45	0	6	19	0	52	0	13	0	0	0	0	4	9	21	3	3	88	79
P04-202001	P4-0159	D	14	14	2	14	13	6	6	5	24	0	7	3	2	0	0	4	7	50	6	7	87	50
P04-202001	P4-0160	D	49	47	2	41	5	6	4	7	35	2	9	0	1	0	0	9	15	22	29	36	80	78
P04-202001	P4-0163	D	3	3	2	29	0	6	0	10	18	0	14	0	0	0	0	4	51	4	1	3	47	96
P04-202001	P4-0164	D	18	16	3	23	7	5	2	18	28	0	2	0	0	0	2	5	35	10	9	14	62	90
P04-202001	P4-0165	D	27	21	2	26	7	2	5	3	29	0	3	0	1	0	0	7	9	46	10	11	84	54
P04-202001	P4-0170	D	19	18	2	27	3	2	0	0	23	0	0	0	0	0	0	9	0	0	19	19	100	104
P04-202001	P4-0171	D	72	71	2	50	3	3	2	2	47	2	5	2	0	1	0	2	13	12	53	62	85	88
P04-202001	P4-0174	D	8	7	3	12	2	1	2	1	15	0	0	0	2	0	0	0	0	0	8	8	100	108
P04-202001	P4-0175	D	8	5	3	18	5	0	4	3	19	0	1	3	0	0	0	3	0	0	6	6	100	129
P04-202001	P4-0176	D	32	32	2	39	3	5	12	10	32	0	5	0	0	3	0	18	21	10	22	29	77	90
P04-202001	P4-0177	D	6	4	2	38	6	29	6	9	48	0	5	0	0	6	0	21	26	0	4	5	77	114
P04-202001	P4-0178	D	31	29	2	40	5	7	4	8	39	1	3	0	0	1	0	14	19	16	19	24	77	84
P04-202001	P4-0179	D	63	63	1	48	6	2	4	0	39	0	4	1	0	0	0	16	6	34	38	42	92	66
P04-202001	P4-0180	D	57	56	2	21	5	2	7	4	22	2	5	0	0	0	0	6	34	27	21	41	53	73
P04-202001	P4-0182	D	65	64	2	41	2	3	6	8	42	1	2	0	0	1	0	5	21	18	39	53	74	82
P04-202001	P4-0186	D	18	16	2	54	8	10	2	10	59	0	5	0	0	0	0	10	18	0	14	17	83	104
P04-202001	P4-0201	D	10	6	2	67	13	1	3	3	61	0	8	0	0	0	0	15	21	0	5	7	80	108
P04-202001	P4-0202	D	12	9	2	44	0	0	2	3	44	0	1	0	0	0	0	1	36	15	4	8	57	85
P04-202001	P4-0203	D	66	64	2	57	1	0	4	3	43	0	1	0	0	0	0	18	12	23	42	50	84	77
P04-202001	P4-0204	D	61	54	1	29	4	3	0	0	24	0	1	0	0	0	0	10	11	53	19	26	76	47
P04-202001	P4-0206	D	2	2	1	28	4	3	23	0	57	0	0	0	0	0	0	0	0	43	1	1	100	57
P04-202001	P4-0208	D	19	19	2	12	12	5	3	8	29	0	2	0	0	2	0	0	13	47	8	10	75	53
P04-202001	P4-0210	D	71	69	2	35	9	6	5	8	41	1	3	1	0	0	0	9	26	10	44	62	71	90
P04-202001	P4-0211	D	22	22	2	73	2	1	3	6	72	5	0	0	1	1	0	0	33	0	19	26	72	118
P04-202001	P4-0212	D	21	21	1	32	1	2	0	0	28	0	0	0	0	0	0	8	11	53	7	10	76	47
P04-202001	P4-0213	D	75	71	2	34	5	3	2	5	32	0	2	0	0	1	0	8	9	34	40	47	86	66
P04-202001	P4-0214	D	47	46	1	58	2	3	3	0	42	1	7	0	0	0	0	16	14	19	31	37	82	81
P04-202001	P4-0215	D	42	39	1	33	0	4	3	0	35	0	0	0	0	0	0	6	23	35	16	25	64	65
P04-202001	P4-0216	D	47	44	1	32	4	2	2	0	31	0	0	0	0	0	0	9	14	45	18	24	74	55
P04-202001	P4-0218	D	11	7	2	55	14	5	5	4	51	0	9	7	0	3	0	8	62	0	6	10	57	144
P04-202001	P4-0220	D	97	96	1	48	2	4	1	0	40	0	4	0	0	0	0	10	10	35	53	62	85	65
P04-202001	P4-0222	D	54	54	1	59	2	1	4	0	54	0	2	0	0	1	0	9	10	23	36	41	87	77
P04-202001	P4-0223	D	83	82	1	43	0	2	3	1	41	0	3	0	0	0	0	4	12	38	41	51	81	62
P04-202001	P4-0224	D	32	31	2	28	5	4	1	5	29	0	0	0	0	0	0	8	18	40	13	19	69	60
P04-202001	P4-0225	D	54	54	2	26	6	1	4	8	34	0	0	0	0	0	0	2	16	40	24	32	73	60
P04-202001	P4-0227	D	17	17	1	45	10	0	6	0	57	0	3	0	0	0	0	3	9	29	11	12	87	71
P04-202001	P4-0228	D	64	60	1	44	2	2	4	1	37	0	1	0	0	0	0	13	9	38	32	37	85	62
P04-202001	P4-0229	D	31	31	1	24	3	0	0	0	24	0	0	0	0	0	0	3	17	56	8	14	61	44
P04-202001	P4-0232	D	39	38	1	55	2	5	8	0	53	0	3	0	0	2	0	11	18	7	28	35	80	93
P04-202001	P4-0233	D	25	24	1	54	3	3	9	0	52	0	9	1	0	5	0	1	17	15	16	20	80	85
P04-202001	P4-0234	D	48	47	2	52	3	2	3	6	42	3	10	2	0	0	0	3	35	0	31	47	66	101
P04-202001	P4-0235	D	24	24	2	33	2	3	0	11	32	1	4	0	0	0	0	1	20	30	12	17	71	70
P04-202001	P4-0236	D	8	8	2	56	9	0	5	6	38	6	12	0	0	0	0	14	21	3	6	8	78	97
P04-202001	P4-0238	D	36	32	2	47	7	1	3	6	38	0	6	2	0	1	0	12	21	15	21	27	76	85
P04-202001	P4-0240	D	18	18	2	49	7	0	2	7	54	0	0	0	0	0	0	4	20	14	12	15	76	86
P04-202001	P4-0241	D	22	22	2	56	8	8	0	5	58	0	7	0	0	0	0	6	25	2	16	22	75	98
P04-202001	P4-0242	D	19	19	2	14	10	2	0	9	22	0	3	0	0	0	0	1	35	30	7	13	51	70
P04-202001	P4-0243	D	32	32	1	46	11	2	3	0	44	0	5	0	0	1	0	10	3	33	20	22	95	67
P04-202001	P4-0244	D	46	44	2	34	6	4	5	13	42	0	1	0	0	1	0	4	21	17	27	36	74	83
P04-202001	P4-0246	D	13	13	2	40	8	2	2	12	32	4	4	2	0	0	0	9	26	0	10	14	76	105
P04-202001	P4-0247	D	26	26	2	26	7	5	6	14	35	0	4	1	0	1	0	3	24	19	15	21	71	81
P04-202001	P4-0248	D	21	19	1	42	2	13	6	2	53	0	6	0	0	1	0	2	16	20	12	15	80	80
P04-202001	P4-0249	D	39	36	1	59	2	2	9	0	44	1	1	0	0	0	0	26	15	11	27	32	83	89
P04-202001	P4-0250	D	35	35	2	41	12	4	1	10	43	0	0	0	0	0	0	14	27	5	24	33	71	95
P04-202001	P4-0251	D	58	57	2	2	7	1	0	2	8	0	1	0	0	0	0	0	6	82	7	10	67	18
P04-202001	P4-0254	D	18	17	2	12	11	15	7	4	33	0	6	0	1	0	0	5	14	36	8	11	77	64
P04-202001	P4-0256	D	26	25	2															100		0		0
P04-202001	P4-0259	D	66	64	2	32	17	4	4	2	41	0	1	1	0	0	1	13	16	24	38	48	78	76
P04-202001	P4-0260	D	15	14	1	52	3	1	4	0	44	0	5	0	0	0	0	11	14	26	9	10	82	74
P04-202001	P4-0261	D	17	16	2	30	0	1	2	0	21	0	0	0	0	1	0	11	25	41	5	9	57	59
P04-202001	P4-0263	D	21	21	2	21	28	4	1	6	46	0	0	0	0	0	2	5	12	29	12	15	83	71
P04-202001	P4-0265	D	8	7	2	28	20	13	1	5	44	0	2	0	0	0	0	17	18	14	5	6	79	86
P04-202001	P4-0267	D	33	33	1	29	12	3	2	0	27	0	5	0	0	1	0	11	4	50	15	17	92	50
P04-202001	P4-0268	D	27	26	2	14	13	3	4	6	27	0	3	1	0	0	0	3	10	48	11	13	80	52
P04-202001	P4-0270	D	12	12	2	3	4	0	1	0	3	0	1	0	0	1	0	3	16	77	1	3	33	23
P04-202001	P4-0271	D	31	30	1	13	26	5	4	0	32	0	2	0	0	2	0	12	5	46	15	16	90	54
P04-202001	P4-0273	D	29	29	1	13	3	1	2	0	16	0	2	0	0	0	0	0	10	72	5	8	66	28
P04-202001	P4-0274	D	25	25	1	9	28	3	2	0	37	0	0	0	0	0	0	5	5	53	10	12	89	47
P04-202001	P4-0275	D	51	51	1	42	12	6	1	0	44	1	3	0	0	0	0	14	8	30	32	36	89	70
P04-202001	P4-0276	D	13	13	1	26	14	1	2	0	26	0	6	0	0	0	0	9	13	45	5	7	77	55
P04-202001	P4-0277	D	58	58	1	48	11	2	3	0	54	1	3	0	0	1	0	4	12	24	37	44	84	76
P04-202001	P4-0279	D	28	27	1	69	6	3	7	1	61	2	2	1	0	0	0	20	7	6	23	25	92	94
P04-202001	P4-0280	D	8	8	2	40	13	10	6	7	50	0	9	8	0	0	0	1	16	8	6	7	83	92
P04-202001	P4-0281	D	28	24	1	53	10	9	3	1	49	1	2	0	0	0	0	24	10	12	19	21	89	88
P04-202001	P4-0283	D	3	3	1	60	0	0	0	2	41	0	0	0	0	0	0	19	8	30	2	2	89	70
P04-202001	P4-0301	D	29	27	2	64	2	6	8	5	58	0	8	0	0	0	0	14	14	1	23	27	86	99
P04-202001	P4-0302	D	14	14	2	83	2	1	1	10	58	0	7	0	0	0	0	22	28	0	14	17	78	124
P04-202001	P4-0303	D	46	41	2	67	3	10	5	8	56	1	5	0	0	1	0	22	24	0	38	48	79	118
P04-202001	P4-0304	D	8	8	1	119	16	5	2	0	109	0	5	0	2	0	0	27	12	0	11	12	92	155
P04-202001	P4-0305	D	8	6	1	26	10	0	5	0	34	0	7	0	0	0	0	0	17	43	2	3	69	57
P04-202001	P4-0306	D	20	19	1	23	22	0	5	0	45	0	3	0	1	1	0	1	19	31	10	13	73	69
P04-202001	P4-0307	D	6	6	1	60	0	0	7	0	60	0	0	0	0	7	0	0	0	33	4	4	100	67
P04-202001	P4-0308	D	8	8	1	31	19	0	1	1	42	0	8	0	0	0	0	0	5	42	4	5	91	58
P04-202001	P4-0309	D	10	10	1	23	16	0	1	0	39	0	0	0	0	0	0	1	2	58	4	4	96	42
P04-202001	P4-0310	D	18	17	1	32	10	7	0	0	30	0	1	0	0	0	0	19	19	31	9	12	72	69
P04-202001	P4-0311	D	41	40	1	53	6	7	2	0	54	0	7	0	0	0	0	6	7	25	27	30	91	75
P04-202001	P4-0313	D	35	35	2	49	6	6	1	5	53	2	3	1	0	0	0	4	7	27	23	25	90	73
P04-202001	P4-0315	D	20	20	1	76	2	14	2	0	81	0	0	0	0	0	0	12	17	0	19	22	85	110
P04-202001	P4-0317	D	13	12	1	77	4	7	0	0	72	0	1	0	0	0	0	15	15	0	11	12	85	103
P04-202001	P4-0319	D	11	10	1	84	3	13	5	0	68	5	6	0	0	0	0	26	17	0	10	12	86	122
P04-202001	P4-0322	D	34	34	2	52	12	7	2	2	52	0	2	0	0	1	0	18	22	2	26	33	78	98
P04-202001	P4-0323	D	25	25	2	35	2	5	1	1	34	0	0	0	0	0	1	7	19	38	11	15	70	62
P04-202001	P4-0324	D	17	10	1	29	0	2	4	0	29	0	2	1	0	0	0	3	11	53	4	5	76	47
P04-202001	P4-0325	D	5	5	2	63	0	0	20	6	80	0	3	0	0	0	0	0	15	0	4	5	85	104
P04-202001	P4-0326	D	18	17	2	39	2	4	7	1	45	2	0	0	0	0	0	5	32	15	9	14	63	85
P04-202001	P4-0327	D	6	6	1	48	5	0	0	0	48	0	0	0	0	0	0	5	7	40	3	4	89	60
P04-202001	P4-0328	D	4	4	1	78	0	23	8	0	94	8	4	0	0	0	0	3	11	0	4	5	91	120
P04-202001	P4-0329	D	6	6	1	79	0	6	14	0	78	0	7	0	0	0	0	14	4	0	6	6	96	103
P04-202001	P4-0330	D	6	6	1	69	4	8	8	3	69	0	0	0	0	0	0	19	6	3	5	6	93	97
P04-202001	P4-0331	D	4	4	2	63	0	16	0	5	77	0	2	0	0	0	0	0	26	0	3	4	77	110
P04-202001	P4-0332	D	11	11	1	80	5	5	0	0	57	0	0	0	0	0	0	32	23	0	10	12	79	113
P04-202001	P4-0333	D	4	4	2	46	15	25	6	5	87	0	0	0	0	0	0	6	27	0	4	5	78	125
P04-202001	P4-0334	D	6	5	1	52	7	18	2	0	68	0	2	0	0	0	2	7	20	0	4	5	80	100
P04-202001	P4-0336	D	12	12	1	39	9	11	7	0	46	0	0	0	0	0	2	16	13	22	8	9	83	78
P04-202001	P4-0340	D	6	6	2	48	13	1	0	9	51	0	4	0	0	0	0	7	33	0	4	6	69	103
P04-202001	P4-0341	D	2	2	2	57	5	14	0	7	71	0	0	0	0	0	0	5	42	0	2	3	66	125
P04-202001	P4-0342	D	5	5	2	80	0	18	8	4	52	0	0	0	0	3	0	51	21	0	6	7	84	132
P04-202001	P4-0343	D	10	10	1	56	10	10	17	0	82	0	0	0	0	0	1	11	7	0	9	10	93	100
P04-202001	P4-0344	D	5	5	2	79	10	0	7	4	79	0	0	0	0	0	0	17	16	0	5	6	87	116
P04-202001	P4-0345	D	4	4	1	75	26	5	0	0	62	0	3	0	0	0	0	42	8	0	4	5	93	115
P04-202001	P4-0346	D	12	12	1	90	3	2	2	0	69	0	7	0	0	0	0	21	15	0	12	13	87	112
P04-202001	P4-0347	D	7	7	1	48	0	4	0	0	24	0	0	0	0	0	0	29	13	34	4	5	80	66
P04-202001	P4-0348	D	10	9	1	80	1	0	5	0	57	5	11	1	0	0	0	12	19	0	8	9	82	104
P04-202001	P4-0352	D	15	15	2	37	11	10	2	9	52	2	1	0	0	0	0	3	22	9	10	14	75	91
P04-202001	P4-0355	D	21	21	2	27	8	7	1	4	34	0	3	1	0	1	0	4	15	38	10	13	76	62
P04-202001	P4-0357	D	26	26	1	34	10	3	6	0	44	1	3	0	1	0	0	2	12	36	13	17	81	64
P04-202001	P4-0359	D	19	19	1	51	4	7	5	0	36	0	4	0	0	0	0	27	14	20	13	15	82	80
P04-202001	P4-0360	D	10	9	1	75	0	0	16	1	71	0	0	0	0	0	0	20	22	0	8	10	81	116
P04-202001	P4-0362	D	12	9	1	68	0	31	4	0	66	0	0	0	0	0	0	36	8	0	9	10	93	109
P04-202001	P4-0364	D	11	11	1	70	2	6	0	1	55	0	5	4	0	0	0	15	3	18	9	9	97	82
P04-202001	P4-0365	D	4	4	1	77	0	8	9	0	77	0	3	0	0	0	0	14	21	0	4	5	82	115
P04-202001	P4-0366	D	12	10	1	87	2	7	1	0	65	1	5	0	0	0	0	26	7	0	10	10	93	104
P04-202001	P4-0368	D	7	7	1	57	0	3	11	0	57	0	0	0	0	0	0	14	20	9	5	6	78	91
P04-202001	P4-0369	D	40	40	1	26	2	2	2	0	22	0	2	0	0	1	0	6	6	62	13	15	85	38
P04-202001	P4-0371	D	5	5	1	48	6	0	15	0	35	3	6	0	0	5	0	20	11	20	3	4	86	80
P04-202001	P4-0372	D	23	22	1	26	0	4	1	0	26	0	2	0	0	1	0	2	3	66	7	7	91	34
P04-202001	P4-0374	D	49	48	2	65	4	1	2	2	52	3	1	0	2	0	0	14	10	16	35	40	88	84
P04-202001	P4-0377	D	10	10	1	58	2	7	0	0	48	0	0	0	0	0	0	20	14	18	7	8	83	82
P04-202001	P4-0379	D	72	70	1	36	9	3	1	0	43	1	1	0	0	0	0	4	12	39	34	42	81	61
P04-202001	P4-0386	D	10	10	2	76	4	0	4	1	47	2	8	0	0	0	0	27	10	6	8	9	90	94
P04-202001	P4-0387	D	4	4	1	85	7	1	6	0	68	0	9	1	0	0	0	22	10	0	4	4	90	110
P04-202001	P4-0388	D	5	5	1	96	0	5	0	0	54	23	9	5	0	5	0	5	11	0	5	6	90	112
P04-202001	P4-0389	D	15	15	1	76	7	10	1	1	61	2	0	3	0	4	0	23	14	0	14	16	87	109
P04-202001	P4-0390	D	9	9	2	60	0	31	2	5	52	0	1	0	0	3	0	36	11	0	9	10	90	109
P04-202001	P4-0391	D	2	2	2	64	13	16	0	0	93	0	0	0	0	0	0	0	27	0	2	2	78	120
P04-202001	P4-0392	D	15	15	1	55	5	2	5	0	55	0	0	0	3	0	0	8	23	11	10	13	74	89
P04-202001	P4-0393	D	49	48	1	64	2	7	1	1	60	1	1	0	0	0	0	13	13	12	36	42	85	88
P04-202001	P4-0394	D	24	24	2	61	3	2	1	3	53	0	1	0	0	0	0	13	11	19	17	20	87	81
P04-202001	P4-0395	D	49	48	1	62	3	4	3	0	39	1	5	0	0	0	0	26	8	21	34	38	90	79
P04-202001	P4-0396	D	6	6	1	85	0	2	1	0	49	0	1	0	0	0	0	38	2	10	5	5	97	90
P04-202001	P4-0397	D	4	4	1	130	2	0	0	0	126	0	0	0	0	0	0	7	2	0	5	5	98	135
P04-202001	P4-0398	D	6	6	1	75	0	8	0	1	60	0	0	0	0	0	0	22	10	7	5	6	90	93
P04-202001	P4-0399	D	10	9	1	58	10	20	0	0	70	0	5	0	0	0	0	13	21	0	8	10	81	109
P04-202001	P4-0400	D	5	5	1	68	5	21	0	0	69	0	10	0	0	0	0	15	10	0	5	5	90	104
P04-202001	P4-0401	D	3	3	1	148	0	1	0	0	85	0	0	0	0	0	0	64	4	0	4	5	97	153
P04-202001	P4-0402	D	13	13	1	77	4	0	9	1	62	2	1	0	0	0	0	27	6	3	12	13	94	97
P04-202001	P4-0405	D	9	9	2	21	14	3	0	1	29	0	0	3	0	1	0	5	8	53	4	4	84	47
P04-202001	P4-0406	D	4	4	1	67	8	5	0	0	41	0	0	0	0	0	0	39	20	0	3	4	80	100
P04-202001	P4-0407	D	4	4	1	80	5	0	0	0	46	0	0	0	0	0	0	39	5	10	3	4	94	90
P04-202001	P4-0408	D	7	7	1	80	2	3	0	0	55	0	2	0	0	0	0	28	23	0	6	8	79	109
P04-202001	P4-0409	D	24	23	1	62	6	5	1	3	59	4	0	1	0	0	0	10	14	10	17	21	84	90
P04-202001	P4-0415	D	2	2	1	40	36	0	0	0	76	0	0	0	0	0	0	0	24	0	2	2	76	100
P04-202001	P4-0418	D	20	20	1	9	10	2	2	1	20	0	2	0	1	1	1	0	24	51	5	10	51	49
P04-202001	P4-0419	D	11	11	1	63	5	3	12	0	71	0	1	2	0	0	0	9	11	5	9	10	88	95
P04-202001	P4-0421	D	18	18	1	56	7	8	2	1	66	0	0	0	0	0	0	7	16	10	13	16	82	90
P04-202001	P4-0422	D	32	30	1	81	3	7	0	0	71	0	2	0	0	0	0	19	18	0	28	33	83	111
P04-202001	P4-0424	D	46	46	1	58	10	4	1	0	58	0	5	0	0	1	0	9	20	7	34	43	79	93
P04-202001	P4-0428	D	13	13	2	43	1	1	0	2	39	0	1	0	0	0	0	5	29	24	6	10	62	76
P04-202001	P4-0501	D	41	38	1	36	6	6	3	1	39	2	4	1	0	2	0	3	22	26	20	28	70	74
P04-202001	P4-0502	D	9	9	1	67	7	0	4	0	59	0	0	0	0	4	0	15	30	0	7	10	72	107
P04-202001	P4-0505	D	18	18	1	48	3	1	1	4	52	0	1	0	0	0	0	0	39	4	10	17	60	96
P04-202001	P4-0507	D	3	3	1	0	0	12	39	0	51	0	0	0	0	0	0	0	29	20	2	2	64	80
P04-202001	P4-0508	D	13	13	1	37	1	6	1	1	33	0	10	0	0	1	0	1	23	32	6	9	66	68
P04-202001	P4-0509	D	24	24	1	9	1	7	5	0	20	0	0	0	1	0	0	0	18	60	5	10	55	40
P04-202001	P4-0510	D	4	4	1	15	4	9	0	1	6	0	22	0	0	0	0	0	31	40	1	2	49	60
P04-202001	P4-0514	D	12	10	1	37	3	3	10	2	41	0	10	0	0	0	0	1	43	3	5	10	56	97
P04-202001	P4-0543	D	31	26	2	23	3	12	2	4	28	1	10	0	0	1	0	0	28	28	11	19	61	72
P04-202001	P4-0550	D	15	12	2	48	2	2	3	3	49	0	5	0	0	0	0	0	25	17	7	10	70	83
P04-202001	P4-0559	D	7	6	1	28	0	31	2	0	45	0	11	0	0	0	0	4	9	30	4	4	87	70
P04-202001	P4-0560	D	22	22	1	35	3	2	4	0	43	0	0	0	0	0	0	1	23	33	10	15	65	67
P04-202001	P4-0561	D	22	21	1	52	4	3	0	1	43	0	1	0	0	1	0	14	25	15	13	18	71	85
P04-202001	P4-0562	D	10	9	1	41	0	0	0	1	35	0	4	0	0	0	0	3	27	31	4	6	61	69
P04-202001	P4-0563	D	29	29	1	45	2	2	5	1	41	1	0	0	0	3	0	8	18	29	16	21	75	71
P04-202001	P4-0564	D	11	11	1	50	2	0	8	0	52	0	0	0	0	0	0	7	19	22	7	9	76	78
P04-202001	P4-0566	D	10	10	1	29	3	0	0	0	25	0	7	0	0	0	0	1	33	34	3	7	50	66
P04-202001	P4-0567	D	8	8	2	63	0	3	1	5	34	0	12	17	1	0	0	3	8	20	6	6	90	80
P04-202001	P4-0568	D	31	31	2	31	12	2	7	8	40	2	3	0	1	0	0	5	16	25	18	23	79	75
P04-202001	P4-0569	D	12	12	1	69	1	8	3	0	69	2	0	1	0	3	1	5	11	8	10	11	88	92
P04-202001	P4-0571	D	14	14	1	17	0	1	1	1	16	0	0	1	0	0	0	2	13	67	3	5	61	33
P04-202001	P4-0574	D	29	26	2	17	15	1	2	8	28	0	2	0	0	0	0	4	19	38	11	16	69	62
P04-202001	P4-0575	D	25	22	2	51	8	1	7	5	51	0	2	0	0	7	0	7	19	8	16	20	79	92
P04-202001	P4-0576	D	29	29	2	58	7	1	6	10	57	0	0	0	0	0	0	14	22	0	24	30	79	103
P04-202001	P4-0578	D	58	53	1	60	0	2	0	0	43	0	1	0	0	0	0	19	10	26	33	39	86	74
P04-202001	P4-0613	D	48	46	2	47	0	8	2	8	48	0	2	0	0	1	0	6	36	0	30	46	65	100
P04-202001	P4-0614	D	9	9	1	8	29	49	13	0	78	0	3	0	3	16	0	0	13	0	9	10	89	113
P04-202001	P4-0617	D	19	17	1	26	9	27	15	0	64	6	0	0	0	6	0	0	35	0	13	19	69	112
P04-202001	P4-0622	D	23	18	1	36	3	10	10	0	41	0	1	0	0	6	2	10	29	8	11	17	68	92
P04-202001	P4-0635	D	10	10	1	15	0	22	18	0	46	0	1	0	0	0	0	6	40	6	5	9	57	94
P04-202001	P4-0636	D	55	54	1	32	6	4	1	0	32	0	5	0	0	0	0	6	0	34	36	36	100	66
P04-202001	P4-0638	D	137	135	1	67	1	2	0	0	41	0	2	0	0	0	0	28	0	21	107	107	100	79
P04-202001	P4-0639	D	5	5	1	71	0	1	0	0	71	1	1	0	0	0	0	0	0	28	4	4	100	72
P04-202001	P4-0640	D	13	13	1	33	25	0	0	0	42	2	0	0	0	0	0	15	17	25	8	10	78	75
P04-202001	P4-0641	D	16	16	1	74	2	2	0	0	73	0	0	0	0	0	0	5	5	17	12	13	94	83
P04-202001	P4-0642	D	16	16	1	64	0	1	0	0	61	0	0	0	0	0	0	4	8	26	10	12	88	74
P04-202001	P4-0643	D	56	49	1	38	4	5	2	0	34	2	0	0	0	0	0	13	0	46	27	27	100	54
P04-202001	P4-0646	D	39	39	1	12	1	2	3	0	16	0	0	0	0	0	0	3	8	73	7	11	70	27
P04-202001	P4-0647	D	25	25	1	38	2	1	1	0	15	0	0	0	0	0	0	29	14	43	11	14	76	57
P04-202001	P4-0649	D	27	26	1	36	0	6	4	0	28	0	0	0	0	0	0	18	6	42	13	15	90	58
P04-202001	P4-0652	D	7	5	1	69	0	13	0	0	45	0	0	0	0	0	0	37	30	0	4	6	73	112
P04-202001	P4-0655	D	51	40	2	34	6	2	9	11	36	0	0	0	1	1	0	12	27	11	24	35	69	89
