Season	SecCode	DYWIN	CELKEM_PS	PS_ZPS	RD_1	RD_2	RD_3	RD_4	R_VIS	RT_R	RT_V	RT_A	RT_P	RT_C	RT_E	RT_O	RT_S	NR	Free	Resp_abs	Obs_abs	Resp	Obs
P06Q201912	P6-0069	D	20	20	22	4	1	4	0	21	0	0	0	0	4	0	6	5	64	6	7	85	36
P06Q201912	P6-0070	D	9	9	6	2	0	3	0	3	0	0	0	0	2	0	6	3	86	1	1	77	14
P06Q201912	P6-0071	D	16	13	7	4	5	15	0	16	0	0	0	0	11	0	4	14	55	4	6	68	45
P06Q201912	P6-0072	D	29	29	13	1	0	3	0	12	0	0	0	1	1	0	4	4	79	5	6	83	21
P06Q201912	P6-0073	D	10	10	31	0	3	5	1	31	0	1	0	1	2	0	3	7	54	4	5	84	46
P06Q201912	P6-0074	D	13	13	34	0	1	4	0	33	0	0	0	0	0	0	5	8	54	5	6	83	46
P06Q201912	P6-0075	D	12	11	14	2	5	1	0	13	0	1	0	0	1	0	7	10	69	2	3	69	31
P06Q201912	P6-0076	D	19	18	15	3	7	3	0	18	0	5	0	0	1	0	6	4	68	5	6	88	32
P06Q201912	P6-0077	D	17	17	22	2	14	1	0	33	0	2	0	0	3	0	2	7	54	7	8	85	46
P06Q201912	P6-0078	D	21	21	20	0	1	2	0	17	0	0	0	1	1	0	4	9	68	5	7	71	32
P06Q201912	P6-0079	D	13	13	42	0	5	2	0	37	0	0	0	0	2	0	10	3	48	6	7	94	52
P06Q201912	P6-0080	D	15	15	17	0	4	2	0	10	0	0	0	0	2	0	11	7	70	3	4	77	30
P06Q201912	P6-0081	D	7	7	20	0	0	0	0	20	0	0	0	0	0	0	0	4	76	1	2	85	24
P06Q201912	P6-0082	D	4	4	2	0	0	0	0	0	0	0	0	0	0	0	2	8	89	0	0	19	11
P06Q201912	P6-0083	D	9	9	1	2	6	3	0	8	0	0	0	0	2	0	3	15	72	1	3	46	28
P06Q201912	P6-0084	D	11	11	17	0	4	3	0	23	0	0	0	0	0	0	1	6	69	3	3	81	31
P06Q201912	P6-0085	D	15	15	17	1	1	7	0	17	0	0	0	0	1	0	7	12	63	4	6	68	37
P06Q201912	P6-0086	D	23	23	32	1	3	4	0	28	0	0	4	0	1	0	7	7	53	9	11	84	47
P06Q201912	P6-0087	D	8	8	15	0	0	3	0	2	0	0	0	0	3	0	13	13	68	1	3	58	32
P06Q201912	P6-0088	D	5	5	4	1	4	6	0	8	0	0	0	0	4	0	3	20	66	1	2	42	34
P06Q201912	P6-0089	D	11	11	61	0	3	1	0	43	0	11	0	0	1	0	10	9	27	7	8	88	73
P06Q201912	P6-0090	D	23	23	13	0	4	6	0	20	0	0	0	0	2	0	1	12	65	5	8	66	35
P06Q201912	P6-0091	D	8	8	14	0	0	1	0	14	0	0	0	0	1	0	0	3	82	1	1	86	18
P06Q201912	P6-0092	D	25	23	22	0	0	10	0	30	0	0	0	0	1	0	2	4	64	7	8	90	36
P06Q201912	P6-0093	D	4	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	99	0	0	100	1
P06Q201912	P6-0094	D	6	5	1	1	1	1	0	1	0	0	0	0	1	0	2	6	89	0	1	47	11
P06Q201912	P6-0095	D	16	16	0	0	0	1	0	1	0	0	0	0	0	0	0	4	94	0	1	25	6
P06Q201912	P6-0096	D	10	10	24	2	21	14	1	40	0	7	0	1	4	0	7	15	25	6	8	80	75
P06Q201912	P6-0097	D	8	7	25	5	8	13	0	30	4	7	0	1	5	1	4	23	26	4	5	69	74
P06Q201912	P6-0098	D	13	12	8	1	11	7	0	21	0	1	0	0	1	0	4	13	60	3	5	68	40
P06Q201912	P6-0099	D	14	14	24	3	13	3	0	33	0	4	0	0	1	0	4	11	46	6	8	80	54
P06Q201912	P6-0100	D	15	15	50	0	6	4	0	42	0	0	0	0	1	0	16	3	38	9	9	96	62
P06Q201912	P6-0101	D	9	7	27	0	11	13	0	16	14	0	0	0	0	0	20	3	46	4	4	94	54
P06Q201912	P6-0102	D	4	4	48	0	3	10	0	51	0	0	0	0	6	0	4	3	36	2	3	95	64
P06Q201912	P6-0103	D	6	6	35	0	11	8	0	34	0	11	0	0	5	0	4	7	39	3	4	88	61
P06Q201912	P6-0104	D	18	18	37	0	1	3	0	30	0	0	0	0	3	0	8	7	51	7	9	85	49
P06Q201912	P6-0105	D	14	14	25	0	4	5	0	25	0	4	0	0	5	0	0	6	61	5	6	84	39
P06Q201912	P6-0106	D	9	9	7	1	2	3	0	9	0	1	0	0	3	0	0	12	75	1	2	52	25
P06Q201912	P6-0107	D	12	11	52	11	3	12	1	45	1	1	0	0	2	0	28	6	15	9	9	93	85
P06Q201912	P6-0108	D	5	5	52	6	3	1	0	40	0	1	0	0	0	0	21	8	31	3	3	89	69
P06Q201912	P6-0109	D	54	53	31	10	3	8	0	37	2	0	0	0	1	0	11	7	41	27	31	88	59
P06Q201912	P6-0110	D	22	21	31	4	0	14	0	34	1	6	0	0	1	0	7	11	41	10	12	82	59
P06Q201912	P6-0113	D	16	16	51	6	14	8	0	61	1	5	0	1	2	0	10	4	17	13	13	96	83
P06Q201912	P6-0115	D	33	32	41	0	9	6	4	38	0	1	0	0	4	0	13	16	23	19	24	79	77
P06Q201912	P6-0116	D	20	19	62	3	1	9	3	43	0	4	0	0	2	0	26	8	14	15	16	90	86
P06Q201912	P6-0117	D	37	37	61	3	2	4	0	46	0	1	0	0	2	0	19	4	26	26	27	94	74
P06Q201912	P6-0118	D	12	12	66	1	1	6	0	50	0	0	0	0	3	0	22	13	12	9	11	85	88
P06Q201912	P6-0119	D	30	28	49	4	4	9	6	42	0	3	0	0	1	0	20	8	20	20	23	90	80
P06Q201912	P6-0120	D	6	6	73	8	2	9	8	61	0	1	0	0	0	0	30	4	0	6	6	96	105
P06Q201912	P6-0121	D	16	16	56	4	9	5	3	43	0	1	0	0	1	0	28	9	13	12	14	89	87
P06Q201912	P6-0122	D	116	108	61	3	5	6	0	53	0	1	0	0	1	0	19	4	21	80	85	94	79
P06Q201912	P6-0123	D	24	23	53	3	2	10	0	35	0	5	0	0	2	0	26	9	23	16	18	89	77
P06Q201912	P6-0125	D	13	12	70	2	0	10	1	44	1	0	0	0	3	0	34	13	5	10	11	87	95
P06Q201912	P6-0126	D	8	8	47	6	2	3	0	47	0	0	0	0	2	0	9	17	26	5	6	78	74
P06Q201912	P6-0127	D	30	30	25	4	4	4	2	29	0	2	0	0	2	0	4	8	54	12	14	83	46
P06Q201912	P6-0128	D	30	30	25	1	4	3	2	17	0	3	0	0	1	0	10	6	61	10	12	85	39
P06Q201912	P6-0131	D	54	51	56	3	1	8	0	44	0	1	0	0	1	0	21	5	28	34	37	94	72
P06Q201912	P6-0132	D	3	3	49	0	0	12	1	47	0	9	0	0	3	0	2	9	29	2	2	87	71
P06Q201912	P6-0133	D	3	3	41	19	7	6	0	59	0	6	0	0	3	0	4	6	21	2	2	92	79
P06Q201912	P6-0134	D	3	3	28	22	2	12	0	47	0	10	0	0	5	0	2	11	25	2	2	86	75
P06Q201912	P6-0136	D	5	5	44	11	4	2	0	36	0	19	0	0	2	0	5	5	34	3	3	92	66
P06Q201912	P6-0137	D	10	10	55	4	1	4	0	59	0	2	0	0	1	0	0	8	28	6	7	88	72
P06Q201912	P6-0138	D	14	14	39	7	8	9	0	50	0	3	0	0	2	0	8	7	31	9	10	90	69
P06Q201912	P6-0140	D	38	37	49	2	6	6	0	47	0	2	0	0	1	0	13	18	19	23	30	78	81
P06Q201912	P6-0142	D	46	45	59	0	3	5	0	47	0	0	0	0	1	0	19	8	24	30	34	89	76
P06Q201912	P6-0145	D	8	7	57	2	12	10	0	53	0	0	0	1	4	0	24	12	7	6	7	87	93
P06Q201912	P6-0149	D	8	8	41	0	6	12	0	48	0	0	0	7	2	0	2	8	33	5	5	88	67
P06Q201912	P6-0150	D	14	14	37	0	5	1	7	35	0	0	0	0	1	0	8	10	39	7	9	83	61
P06Q201912	P6-0151	D	29	28	48	3	0	2	0	35	0	0	0	0	1	0	16	9	38	15	17	85	62
P06Q201912	P6-0157	D	9	9	33	0	6	1	0	27	0	9	0	0	1	0	3	3	56	4	4	92	44
P06Q201912	P6-0158	D	11	11	36	0	3	1	0	30	0	0	0	0	1	0	10	12	48	4	6	77	52
P06Q201912	P6-0159	D	5	5	69	0	0	8	0	33	0	44	0	0	0	0	0	17	6	4	5	82	94
P06Q201912	P6-0160	D	45	45	20	4	3	2	0	21	0	4	0	0	1	0	4	7	64	13	16	80	36
P06Q201912	P6-0161	D	6	6	44	1	0	2	0	44	0	0	0	0	1	0	1	2	51	3	3	95	49
P06Q201912	P6-0163	D	15	15	23	0	3	7	0	28	0	0	0	0	3	0	3	21	45	5	8	62	55
P06Q201912	P6-0164	D	5	5	61	0	3	2	0	42	0	0	0	0	2	0	22	14	21	3	4	83	79
P06Q201912	P6-0165	D	19	19	26	0	0	2	0	27	0	0	0	0	2	0	0	6	66	5	7	84	34
P06Q201912	P6-0167	D	6	6	38	0	0	1	0	25	0	0	0	0	0	0	14	5	56	2	3	88	44
P06Q201912	P6-0168	D	19	18	32	3	1	4	1	37	0	0	0	0	1	0	1	14	46	7	10	74	54
P06Q201912	P6-0170	D	3	3	23	0	2	6	8	4	0	21	0	4	2	0	0	9	51	1	1	82	49
P06Q201912	P6-0171	D	3	3	23	1	0	0	3	24	0	0	0	0	0	0	0	5	68	1	1	87	32
P06Q201912	P6-0172	D	3	3	1	0	0	4	8	1	0	0	0	0	4	0	0	6	81	0	1	71	19
P06Q201912	P6-0173	D	12	12	35	16	3	1	0	46	0	0	0	0	1	0	9	4	41	7	7	93	59
P06Q201912	P6-0174	D	5	5	24	9	19	1	10	41	0	1	0	0	1	0	9	4	33	3	3	94	67
P06Q201912	P6-0176	D	5	4	21	1	13	33	2	58	0	0	0	0	0	2	8	12	18	3	3	85	82
P06Q201912	P6-0177	D	7	7	26	1	17	1	5	35	0	10	0	0	0	0	0	7	42	4	4	87	58
P06Q201912	P6-0178	D	10	10	18	1	0	1	0	15	0	0	0	0	0	0	4	4	77	2	2	85	23
P06Q201912	P6-0179	D	10	10	22	0	18	15	0	50	0	0	0	0	0	0	4	10	35	5	7	84	65
P06Q201912	P6-0180	D	18	18	34	8	4	1	0	45	0	0	0	0	0	0	1	2	52	8	9	96	48
P06Q201912	P6-0181	D	15	15	47	0	2	1	1	36	0	0	0	0	1	0	13	3	46	8	8	95	54
P06Q201912	P6-0183	D	22	21	19	5	1	4	0	23	0	0	0	0	1	0	4	3	68	6	7	91	32
P06Q201912	P6-0185	D	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	97	0	0	0	3
P06Q201912	P6-0187	D	3	3	47	0	6	5	0	52	0	0	0	0	3	0	2	4	39	2	2	93	61
P06Q201912	P6-0188	D	32	31	26	1	1	2	0	20	1	1	0	0	0	0	9	3	66	9	10	90	34
P06Q201912	P6-0189	D	10	10	42	1	0	7	0	47	0	0	0	0	1	0	3	3	46	5	5	94	54
P06Q201912	P6-0190	D	14	14	18	0	1	2	0	17	0	0	0	0	2	0	2	22	57	3	6	48	43
P06Q201912	P6-0191	D	20	20	11	3	3	8	0	20	1	0	0	0	1	0	4	3	72	5	6	91	28
P06Q201912	P6-0192	D	21	17	14	4	27	17	7	47	1	1	0	0	1	0	12	9	22	12	13	88	78
P06Q201912	P6-0193	D	28	28	38	2	7	14	6	48	1	2	0	0	1	0	8	13	20	19	22	83	80
P06Q201912	P6-0194	D	22	22	27	5	3	7	0	34	0	0	0	0	1	0	6	5	54	9	10	90	46
P06Q201912	P6-0195	D	13	13	54	0	6	2	0	46	0	2	0	0	2	0	12	7	30	8	9	90	70
P06Q201912	P6-0196	D	9	9	45	1	3	8	0	39	0	1	0	0	0	0	17	1	42	5	5	99	58
P06Q201912	P6-0197	D	14	13	64	0	6	1	2	61	0	0	0	0	0	0	10	3	24	9	10	96	76
P06Q201912	P6-0198	D	29	29	33	0	4	1	0	26	0	0	0	0	0	0	12	5	56	11	13	90	44
P06Q201912	P6-0200	D	9	9	62	1	10	10	6	69	0	0	0	0	0	0	12	5	6	8	8	94	94
P06Q201912	P6-0201	D	15	13	1	5	12	25	0	34	0	0	0	0	4	0	6	7	49	6	7	86	51
P06Q201912	P6-0202	D	17	17	2	0	0	1	0	0	0	2	0	0	0	0	0	3	95	0	1	52	5
P06Q201912	P6-0203	D	13	13	49	0	0	8	3	27	0	1	0	0	2	0	28	14	26	8	10	81	74
P06Q201912	P6-0204	D	26	26	44	0	4	3	0	39	0	1	0	0	0	0	11	3	46	13	14	95	54
P06Q201912	P6-0217	D	25	24	27	10	6	7	0	28	6	1	0	0	1	0	13	10	40	12	14	83	60
P06Q201912	P6-0218	D	1	1	70	0	19	0	0	72	2	7	0	0	0	0	9	4	7	1	1	96	93
P06Q201912	P6-0219	D	7	7	30	4	13	16	0	44	4	6	0	1	3	0	5	21	17	4	6	75	83
P06Q201912	P6-0220	D	13	13	19	0	0	0	0	15	0	0	0	0	0	0	4	4	76	3	3	83	24
P06Q201912	P6-0221	D	15	14	23	0	3	1	0	13	0	2	6	0	0	0	5	4	67	4	5	87	33
P06Q201912	P6-0232	D	11	10	14	2	3	7	1	23	0	0	0	0	2	0	1	19	53	3	5	60	47
P06Q201912	P6-0234	D	3	3	23	9	0	2	1	2	0	1	0	0	0	0	31	10	54	1	1	77	46
P06Q201912	P6-0235	D	10	10	8	2	8	4	1	22	0	0	0	0	0	0	0	8	69	2	3	76	31
P06Q201912	P6-0238	D	20	20	9	0	0	4	0	8	0	0	0	0	4	0	1	10	77	3	5	56	23
P06Q201912	P6-0239	D	4	3	67	1	4	12	0	54	0	8	0	0	0	0	23	4	12	3	3	95	88
P06Q201912	P6-0240	D	6	6	12	0	5	0	0	18	0	0	0	0	0	0	0	2	81	1	1	91	19
P06Q201912	P6-0242	D	23	23	25	5	9	4	1	35	0	1	0	0	1	0	6	9	48	10	12	83	52
P06Q201912	P6-0244	D	2	2	0	0	7	13	1	14	0	0	0	2	3	0	2	35	44	0	1	37	56
P06Q201912	P6-0245	D	29	28	52	4	14	12	0	61	0	4	0	1	5	0	10	9	9	23	25	90	91
P06Q201912	P6-0248	D	108	105	1	1	5	7	20	10	0	0	0	0	2	0	1	12	55	35	47	74	45
P06Q201912	P6-0249	D	72	71	22	2	9	5	6	30	0	3	0	0	1	0	3	12	45	31	39	78	55
P06Q201912	P6-0250	D	134	134	50	3	5	3	0	42	0	1	0	1	1	0	16	5	34	82	89	93	66
P06Q201912	P6-0251	D	80	78	47	6	5	6	1	46	0	5	0	0	1	0	11	8	27	51	57	89	73
P06Q201912	P6-0252	D	131	127	18	1	2	3	3	18	0	2	0	0	1	0	3	5	66	36	43	85	34
P06Q201912	P6-0253	D	41	39	11	4	5	4	4	18	0	1	0	0	1	0	2	10	61	11	15	75	39
P06Q201912	P6-0254	D	12	11	44	5	3	6	0	35	0	0	0	0	3	0	20	15	28	6	8	79	72
P06Q201912	P6-0255	D	49	49	41	7	4	3	0	46	0	0	0	0	1	0	7	3	43	27	28	94	57
P06Q201912	P6-0256	D	26	25	24	11	6	7	0	41	0	1	0	0	1	0	4	15	37	12	16	76	63
P06Q201912	P6-0257	D	48	48	56	2	2	2	0	47	1	1	0	0	1	0	13	8	28	31	34	89	72
P06Q201912	P6-0258	D	67	65	53	3	6	6	0	43	0	1	0	0	2	0	22	8	24	44	49	89	76
P06Q201912	P6-0261	D	7	7	61	4	22	4	0	50	0	0	0	0	1	0	40	8	0	6	7	92	100
P06Q201912	P6-0262	D	60	60	48	3	4	3	0	41	0	1	0	0	2	0	13	8	33	35	40	87	67
P06Q201912	P6-0263	D	27	26	48	3	7	15	0	46	0	3	0	0	2	3	20	10	16	19	22	88	84
P06Q201912	P6-0264	D	24	24	71	3	3	3	0	56	0	1	0	0	2	0	21	8	12	19	21	90	88
P06Q201912	P6-0265	D	33	25	11	5	11	12	0	35	0	1	0	0	0	0	3	10	51	10	12	80	49
P06Q201912	P6-0266	D	9	9	60	4	4	4	0	50	0	0	0	1	2	0	18	21	7	6	8	77	93
P06Q201912	P6-0268	D	4	4	112	2	2	18	0	117	0	1	0	0	9	0	6	31	0	5	6	81	162
P06Q201912	P6-0271	D	13	13	7	11	2	10	0	27	0	0	0	0	2	0	1	29	42	4	8	51	58
P06Q201912	P6-0272	D	20	20	57	4	5	5	0	43	2	0	0	0	1	0	24	12	17	14	17	85	83
P06Q201912	P6-0273	D	19	19	29	0	0	3	0	14	0	0	0	0	1	0	16	3	65	6	7	91	35
P06Q201912	P6-0274	D	10	10	57	0	10	12	0	63	0	0	0	0	2	0	13	4	17	8	8	95	83
P06Q201912	P6-0275	D	7	7	39	0	9	4	0	48	0	0	0	0	1	0	3	7	41	4	4	89	59
P06Q201912	P6-0276	D	19	19	19	1	3	12	0	27	0	1	2	0	3	0	1	10	55	7	9	77	45
P06Q201912	P6-0277	D	10	10	24	0	4	8	0	34	0	0	0	0	1	0	0	7	57	4	4	83	43
P06Q201912	P6-0278	D	17	17	12	0	5	11	0	18	0	0	0	0	1	0	9	12	60	5	7	69	40
P06Q201912	P6-0279	D	31	31	25	4	5	4	0	30	0	0	0	0	1	0	7	7	55	12	14	84	45
P06Q201912	P6-0280	D	24	24	44	4	2	7	0	46	0	1	1	0	0	0	9	5	38	14	15	92	62
P06Q201912	P6-0281	D	38	36	41	1	7	2	0	47	0	0	0	0	0	0	3	3	47	18	19	94	53
P06Q201912	P6-0282	D	20	16	30	8	15	5	0	46	0	2	0	1	1	0	7	7	35	9	10	89	65
P06Q201912	P6-0283	D	31	31	60	5	5	4	0	56	0	1	0	0	1	0	17	4	22	23	24	94	78
P06Q201912	P6-0284	D	50	50	61	3	7	6	1	60	1	1	0	0	1	0	14	7	15	39	42	91	85
P06Q201912	P6-0286	D	49	49	62	2	8	12	0	63	0	1	0	0	1	1	18	6	11	41	44	94	89
P06Q201912	P6-0287	D	10	10	35	4	14	9	9	44	0	4	0	0	2	0	11	11	18	7	8	86	82
P06Q201912	P6-0288	D	17	16	52	4	4	5	0	55	0	4	0	1	2	0	5	24	9	11	15	73	91
P06Q201912	P6-0289	D	17	17	77	0	0	4	0	50	0	0	0	0	3	0	28	14	4	14	16	85	96
P06Q201912	P6-0291	D	6	6	34	0	0	2	0	9	0	8	0	0	1	0	17	5	59	2	2	87	41
P06Q201912	P6-0292	D	5	5	23	7	7	1	0	36	0	0	0	0	0	0	1	5	57	2	2	88	43
P06Q201912	P6-0296	D	16	16	46	7	9	11	16	55	0	3	0	0	6	0	9	18	0	14	17	83	107
P06Q201912	P6-0297	D	77	75	33	6	8	3	7	36	0	3	0	0	2	0	9	10	33	42	50	85	67
P06Q201912	P6-0298	D	16	16	28	2	10	12	10	38	2	1	0	1	3	0	7	30	7	10	15	67	93
P06Q201912	P6-0299	D	45	45	19	7	4	11	10	28	0	3	0	0	5	0	6	21	28	23	32	71	72
P06Q201912	P6-0300	D	6	6	61	2	9	0	0	69	0	0	0	0	0	0	3	8	19	4	5	90	81
P06Q201912	P6-0301	D	37	37	28	5	0	3	0	22	0	0	0	0	3	0	11	6	58	13	15	85	42
P06Q201912	P6-0302	D	22	22	65	2	7	4	0	69	0	3	0	0	1	0	6	4	17	17	18	95	83
P06Q201912	P6-0304	D	54	53	62	0	3	3	0	44	0	1	0	0	0	0	24	7	23	37	41	90	77
P06Q201912	P6-0305	D	21	21	37	1	3	0	0	25	0	1	0	0	0	0	14	13	48	8	11	76	52
P06Q201912	P6-0306	D	42	41	54	1	2	5	1	45	0	0	0	0	0	0	16	9	29	25	29	88	71
P06Q201912	P6-0307	D	6	6	60	1	1	4	1	57	0	8	0	0	0	0	1	23	10	4	5	74	90
P06Q201912	P6-0308	D	26	25	58	4	4	11	0	66	0	1	0	1	2	0	6	7	17	19	21	91	83
P06Q201912	P6-0310	D	20	20	24	8	3	7	0	39	0	0	0	0	0	0	3	9	50	8	10	83	50
P06Q201912	P6-0311	D	6	6	62	4	8	10	1	49	0	3	0	0	0	0	31	10	6	5	6	90	94
P06Q201912	P6-0312	D	21	21	36	12	9	12	1	59	3	1	0	0	1	0	4	13	18	15	17	84	82
P06Q201912	P6-0313	D	50	49	46	7	10	8	1	54	0	2	0	0	0	0	14	10	19	35	40	88	81
P06Q201912	P6-0314	D	40	39	48	5	7	2	0	54	0	0	0	1	0	0	6	4	34	24	26	94	66
P06Q201912	P6-0315	D	40	40	38	1	3	2	9	32	0	1	0	0	0	0	11	8	40	21	24	86	60
P06Q201912	P6-0316	D	20	19	35	3	1	10	0	37	0	0	0	0	0	0	12	3	47	9	10	94	53
P06Q201912	P6-0317	D	42	41	42	3	12	4	0	43	0	0	0	0	0	0	17	17	23	25	32	78	77
P06Q201912	P6-0318	D	56	55	57	2	5	6	0	55	0	0	0	0	0	0	15	10	20	39	44	88	80
P06Q201912	P6-0319	D	87	83	63	6	8	7	0	64	0	4	0	0	0	0	16	7	9	70	75	93	91
P06Q201912	P6-0320	D	14	14	59	9	9	11	9	60	0	0	0	0	0	0	28	20	0	14	17	83	118
P06Q201912	P6-0321	D	9	9	74	15	17	23	15	101	1	3	0	0	1	0	24	36	0	13	16	80	179
P06Q201912	P6-0322	D	11	10	16	4	7	11	8	25	0	4	3	1	0	0	5	30	24	5	8	60	76
P06Q201912	P6-0324	D	59	57	65	5	5	5	3	52	0	3	0	0	0	0	25	12	5	48	54	88	95
P06Q201912	P6-0325	D	12	11	54	12	4	4	9	48	0	7	0	0	0	1	18	22	0	9	12	79	105
P06Q201912	P6-0327	D	51	51	21	11	3	3	0	31	0	2	1	0	0	1	3	4	58	20	22	90	42
P06Q201912	P6-0328	D	16	15	42	6	3	8	0	47	1	0	0	0	0	0	11	8	32	9	10	89	68
P06Q201912	P6-0330	D	28	26	66	2	5	4	0	38	0	2	0	0	0	0	37	12	10	20	23	87	90
P06Q201912	P6-0331	D	7	7	79	9	20	16	0	94	0	3	0	0	0	0	27	10	0	9	9	92	134
P06Q201912	P6-0332	D	35	34	43	4	6	11	6	48	0	0	0	0	0	0	15	12	19	24	28	85	81
P06Q201912	P6-0333	D	15	13	69	4	6	5	0	71	0	2	0	0	1	0	11	10	6	11	12	89	94
P06Q201912	P6-0339	D	5	5	55	1	2	9	15	44	0	1	2	0	0	0	20	61	0	4	7	58	143
P06Q201912	P6-0341	D	35	34	9	0	0	2	0	10	0	0	0	0	0	0	2	4	84	4	5	72	16
P06Q201912	P6-0342	D	15	15	16	0	0	0	0	8	0	0	0	0	0	0	7	5	80	2	3	78	20
P06Q201912	P6-0344	D	16	16	11	2	9	4	0	19	0	0	0	1	0	0	6	17	56	4	7	60	44
P06Q201912	P6-0345	D	22	22	16	0	4	1	0	16	0	0	0	0	0	0	5	4	74	5	6	83	26
P06Q201912	P6-0346	D	15	15	27	1	6	1	0	24	0	0	1	0	1	0	9	7	58	5	6	84	42
P06Q201912	P6-0348	D	7	7	62	1	0	0	0	48	0	0	0	0	0	0	15	6	31	4	5	92	69
P06Q201912	P6-0349	D	12	12	66	0	3	2	0	52	0	0	0	0	1	0	19	23	5	9	11	75	95
P06Q201912	P6-0350	D	8	8	25	3	6	16	11	24	0	2	6	2	0	0	17	11	28	5	6	85	72
P06Q201912	P6-0351	D	9	7	54	1	2	12	0	43	0	7	1	0	1	0	17	12	21	5	6	85	79
P06Q201912	P6-0352	D	7	6	41	5	0	3	0	44	0	0	0	0	0	0	5	10	41	3	4	83	59
P06Q201912	P6-0354	D	11	11	21	2	8	15	0	39	0	1	0	0	0	0	7	13	40	5	7	78	60
