Season	SecCode	DYWIN	CELKEM_PS	PS_ZPS	TYPZONY	RD_1	RD_2	RD_3	RD_4	R_VIS	RT_R	RT_V	RT_A	RT_P	RT_C	RT_E	RT_O	RT_S	NR	Free	Resp_abs	Obs_abs	Resp	Obs
P06-202001	P6-0059	D	10	10	1	46	0	4	4	0	28	0	8	0	0	4	0	14	6	40	5	6	90	60
P06-202001	P6-0060	D	7	7	1	23	0	13	0	2	23	0	0	0	0	0	0	12	1	61	3	3	97	39
P06-202001	P6-0061	D	11	11	1	3	0	5	3	0	9	0	0	0	1	1	0	0	0	88	1	1	100	12
P06-202001	P6-0062	D	10	9	2	48	0	4	0	2	38	5	8	0	0	0	0	2	12	33	5	6	81	67
P06-202001	P6-0063	D	10	10	1	28	5	17	0	2	39	0	2	0	0	0	0	10	23	24	5	8	69	76
P06-202001	P6-0064	D	11	11	2	19	3	5	0	3	17	2	0	0	0	0	0	9	11	60	3	4	74	40
P06-202001	P6-0065	D	4	4	2	0	2	8	0	13	10	0	0	0	0	0	0	0	16	61	1	2	60	39
P06-202001	P6-0066	D	10	10	1	39	5	10	4	0	46	0	1	0	0	0	0	11	12	30	6	7	83	70
P06-202001	P6-0067	D	15	15	1	41	0	0	2	0	30	0	1	0	0	0	0	13	12	45	6	8	78	55
P06-202001	P6-0068	D	16	16	1	58	0	8	2	0	54	0	2	0	0	0	0	11	8	24	11	12	89	76
P06-202001	P6-0069	D	20	20	1	29	4	0	1	0	23	0	0	0	0	1	0	10	7	59	7	8	83	41
P06-202001	P6-0070	D	9	9	1	8	0	2	2	0	8	0	0	0	0	0	0	4	5	83	1	2	70	17
P06-202001	P6-0071	D	16	13	1	9	4	3	8	0	16	0	0	0	1	0	0	7	25	51	3	6	49	49
P06-202001	P6-0072	D	29	29	1	18	1	0	2	0	13	0	0	0	1	0	0	6	1	78	6	6	94	22
P06-202001	P6-0073	D	10	10	1	39	0	0	0	0	34	0	0	0	0	0	0	5	9	53	4	5	82	47
P06-202001	P6-0074	D	13	13	1	59	0	0	2	0	53	0	0	0	0	0	0	8	2	36	8	8	96	64
P06-202001	P6-0075	D	12	11	1	5	5	6	0	0	10	0	0	0	0	0	0	6	5	79	2	2	77	21
P06-202001	P6-0076	D	19	18	1	18	1	6	4	0	21	0	5	0	0	1	0	3	2	67	5	6	93	33
P06-202001	P6-0077	D	17	17	1	27	1	14	1	0	36	0	2	0	0	2	0	3	6	51	7	8	88	49
P06-202001	P6-0078	D	21	21	1	29	0	0	2	0	23	0	0	0	2	0	0	6	12	56	7	9	72	44
P06-202001	P6-0079	D	13	13	1	43	0	8	1	0	41	0	0	0	0	1	0	11	4	44	7	7	93	56
P06-202001	P6-0080	D	15	15	1	21	0	9	1	0	13	0	2	0	0	0	0	16	4	66	5	5	88	34
P06-202001	P6-0081	D	7	7	1	30	0	0	0	0	30	0	0	0	0	0	0	0	3	67	2	2	92	33
P06-202001	P6-0082	D	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	93	0	0	0	7
P06-202001	P6-0083	D	9	9	1	0	1	3	1	0	5	0	0	0	0	0	0	0	6	89	0	1	46	11
P06-202001	P6-0084	D	11	11	1	17	0	5	4	0	22	0	0	0	0	0	0	4	5	69	3	3	83	31
P06-202001	P6-0085	D	15	15	1	20	0	1	1	0	12	0	0	0	0	0	0	9	10	70	3	5	68	30
P06-202001	P6-0086	D	23	23	1	34	0	4	4	0	30	0	0	3	0	0	0	9	6	52	10	11	87	48
P06-202001	P6-0087	D	8	8	1	21	0	0	0	0	6	0	0	0	0	0	0	15	17	62	2	3	55	38
P06-202001	P6-0088	D	5	5	1	0	0	6	0	0	6	0	0	0	0	0	0	0	11	83	0	1	34	17
P06-202001	P6-0089	D	11	11	1	79	0	1	1	1	59	0	13	0	0	0	0	10	1	17	9	9	99	83
P06-202001	P6-0090	D	23	23	1	15	0	5	3	1	23	0	0	0	0	0	0	0	6	70	6	7	81	30
P06-202001	P6-0091	D	8	8	1	20	0	0	0	0	20	0	0	0	0	0	0	0	14	66	2	3	60	34
P06-202001	P6-0092	D	25	23	1	25	0	0	14	1	38	0	0	0	0	0	0	1	7	53	9	11	86	47
P06-202001	P6-0093	D	4	4	1															100		0		0
P06-202001	P6-0094	D	6	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	94	0	0	7	6
P06-202001	P6-0095	D	16	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	96	0	1	0	4
P06-202001	P6-0096	D	10	10	1	39	4	20	5	0	46	0	6	0	0	0	0	16	23	10	7	9	75	90
P06-202001	P6-0097	D	8	7	1	24	2	13	11	1	32	2	14	0	0	0	0	1	15	35	4	5	78	65
P06-202001	P6-0098	D	13	12	1	11	0	14	11	0	32	0	1	0	0	0	0	2	11	54	4	6	76	46
P06-202001	P6-0099	D	14	14	1	36	1	19	3	2	46	0	4	0	0	1	0	6	10	30	8	10	85	70
P06-202001	P6-0100	D	15	15	1	50	0	16	5	1	57	0	0	0	0	0	0	14	3	26	11	11	96	74
P06-202001	P6-0101	D	9	7	1	39	0	0	20	0	28	16	0	0	0	0	0	16	2	39	4	4	97	61
P06-202001	P6-0102	D	4	4	1	61	0	4	5	0	61	0	4	0	0	0	0	5	2	29	3	3	98	71
P06-202001	P6-0103	D	6	6	1	58	0	0	8	0	59	0	0	0	0	0	0	7	12	21	4	5	85	79
P06-202001	P6-0104	D	18	18	1	40	0	0	0	0	30	0	0	0	0	0	0	11	16	43	7	10	71	57
P06-202001	P6-0105	D	14	14	1	26	1	5	0	0	26	0	5	0	0	0	0	0	11	57	4	6	74	43
P06-202001	P6-0106	D	9	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	97	0	0	14	3
P06-202001	P6-0107	D	12	11	1	64	12	0	5	1	60	0	0	0	0	1	0	19	8	8	9	10	91	92
P06-202001	P6-0108	D	5	5	1	66	6	0	3	0	41	0	0	0	0	0	0	35	5	20	4	4	94	80
P06-202001	P6-0109	D	54	53	1	34	12	2	8	0	37	4	0	0	1	0	0	13	6	38	29	33	90	62
P06-202001	P6-0110	D	22	21	1	35	4	0	14	0	38	0	6	0	1	0	0	8	5	42	11	12	92	58
P06-202001	P6-0113	D	16	16	1	46	7	23	13	0	67	0	7	0	3	1	0	11	6	5	14	15	94	95
P06-202001	P6-0115	D	33	32	2	47	0	9	3	2	45	0	0	0	0	2	0	12	14	25	20	24	82	75
P06-202001	P6-0116	D	20	19	2	61	4	1	9	8	45	0	1	0	0	0	0	29	8	9	16	17	91	91
P06-202001	P6-0117	D	37	37	1	65	2	2	4	0	46	0	3	0	0	0	0	23	4	24	27	28	95	76
P06-202001	P6-0118	D	12	12	1	63	3	5	3	0	46	0	0	0	0	0	0	28	13	12	9	11	85	88
P06-202001	P6-0119	D	30	28	2	50	3	7	9	4	48	0	2	0	0	0	0	19	7	18	21	23	91	82
P06-202001	P6-0120	D	6	6	2	49	2	2	6	9	49	0	0	0	0	0	0	11	20	12	4	5	78	88
P06-202001	P6-0121	D	16	16	2	62	3	11	6	3	45	0	2	0	0	0	0	34	8	7	14	15	91	93
P06-202001	P6-0122	D	116	108	1	67	4	5	7	0	60	0	1	0	0	0	0	21	4	13	89	94	95	87
P06-202001	P6-0123	D	24	23	1	49	3	2	14	0	30	0	5	0	0	0	0	33	10	22	15	18	87	78
P06-202001	P6-0125	D	13	12	1	84	4	0	5	0	60	0	0	0	0	0	0	33	13	0	11	13	88	107
P06-202001	P6-0126	D	8	8	1	48	2	0	2	0	37	0	0	0	0	0	0	15	20	32	4	5	71	68
P06-202001	P6-0127	D	30	30	2	31	3	4	2	5	32	0	5	0	0	0	0	2	8	47	13	16	84	53
P06-202001	P6-0128	D	30	30	2	28	1	1	2	1	22	0	1	0	0	0	0	9	7	60	10	12	83	40
P06-202001	P6-0131	D	54	51	1	60	3	1	7	0	45	0	2	0	0	0	0	24	6	23	36	39	93	77
P06-202001	P6-0132	D	3	3	1	47	1	16	0	0	58	0	6	0	0	0	0	0	21	14	2	3	75	86
P06-202001	P6-0133	D	3	3	1	29	26	15	1	0	53	0	0	0	0	0	0	18	10	19	2	2	87	81
P06-202001	P6-0134	D	3	3	1	17	15	3	14	0	44	0	5	0	0	0	0	0	23	29	1	2	68	71
P06-202001	P6-0136	D	5	5	1	21	3	0	9	0	15	0	14	0	0	3	0	0	14	54	2	2	70	46
P06-202001	P6-0137	D	10	10	1	50	5	0	9	0	62	0	1	0	0	1	0	0	7	30	6	7	90	70
P06-202001	P6-0138	D	14	14	1	36	11	8	6	1	56	0	1	0	0	0	0	4	11	28	9	10	85	72
P06-202001	P6-0140	D	38	37	1	59	3	6	1	0	50	0	2	0	0	0	0	16	23	8	26	34	75	92
P06-202001	P6-0142	D	46	45	1	63	2	3	3	0	54	0	0	0	0	0	0	17	7	22	32	35	91	78
P06-202001	P6-0145	D	8	7	1	72	3	1	3	0	54	0	0	0	0	0	0	25	8	12	6	6	90	88
P06-202001	P6-0149	D	8	8	1	38	0	8	7	0	49	0	0	0	0	0	0	3	14	33	4	5	79	67
P06-202001	P6-0150	D	14	14	2	45	0	5	0	7	34	0	0	0	0	0	0	16	4	39	8	9	94	61
P06-202001	P6-0151	D	29	28	1	38	5	0	0	0	26	0	0	0	0	0	0	17	12	46	12	15	79	54
P06-202001	P6-0157	D	9	9	1	34	0	0	2	0	25	0	6	0	0	0	0	5	5	59	3	4	88	41
P06-202001	P6-0158	D	11	11	1	44	0	0	0	0	32	0	0	0	0	0	0	13	15	41	5	7	74	59
P06-202001	P6-0159	D	5	5	1	67	0	0	22	0	51	0	38	0	0	0	0	0	21	0	4	6	81	110
P06-202001	P6-0160	D	45	45	1	15	3	3	2	0	18	0	2	0	0	0	0	3	6	71	10	13	79	29
P06-202001	P6-0161	D	6	6	1	33	6	0	2	0	34	0	0	0	0	0	0	6	2	58	2	3	96	42
P06-202001	P6-0163	D	15	15	1	15	0	3	6	0	23	0	0	0	0	0	0	1	13	63	4	6	65	37
P06-202001	P6-0164	D	5	5	1	50	0	11	4	0	38	0	0	0	4	0	0	23	14	23	3	4	82	77
P06-202001	P6-0165	D	19	19	1	21	1	1	0	0	22	0	0	0	0	1	0	0	9	68	4	6	72	32
P06-202001	P6-0167	D	6	6	1	48	1	4	0	1	32	0	0	0	0	0	0	21	3	43	3	3	95	57
P06-202001	P6-0168	D	19	18	1	25	5	1	4	0	33	0	0	0	1	0	0	1	14	50	6	9	71	50
P06-202001	P6-0170	D	3	3	2	19	0	1	0	8	1	0	19	0	0	0	0	0	22	50	1	2	57	50
P06-202001	P6-0171	D	3	3	2	14	0	12	2	3	16	0	12	0	0	0	0	0	9	61	1	1	77	39
P06-202001	P6-0172	D	3	3	2	0	2	0	0	8	2	0	0	0	0	0	0	0	18	72	0	1	36	28
P06-202001	P6-0173	D	12	12	1	46	16	2	2	0	51	0	0	0	0	0	0	15	4	29	8	9	94	71
P06-202001	P6-0174	D	5	5	2	24	15	12	0	5	37	0	0	0	0	0	0	12	6	40	3	3	90	60
P06-202001	P6-0176	D	5	4	2	35	0	5	15	1	43	0	3	0	0	0	0	10	6	37	2	3	90	63
P06-202001	P6-0177	D	7	7	2	29	0	19	0	12	43	0	5	0	0	0	0	0	7	33	4	5	89	67
P06-202001	P6-0178	D	10	10	1	30	0	2	0	0	22	0	3	0	0	0	0	7	2	67	3	3	95	33
P06-202001	P6-0179	D	10	10	1	23	0	10	17	0	47	0	0	0	0	0	0	3	10	40	5	6	83	60
P06-202001	P6-0180	D	18	18	1	43	9	0	6	0	50	0	0	0	6	0	0	3	2	40	10	11	97	60
P06-202001	P6-0181	D	15	15	2	37	0	4	1	0	29	0	0	0	0	0	0	14	5	52	6	7	89	48
P06-202001	P6-0183	D	22	21	1	21	5	1	0	0	24	0	0	0	0	0	0	4	9	63	6	8	76	37
P06-202001	P6-0185	D	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	42	58	0	2	0	42
P06-202001	P6-0187	D	3	3	1	35	0	7	0	0	41	0	0	0	0	0	0	0	3	56	1	1	93	44
P06-202001	P6-0188	D	32	31	1	26	0	1	1	0	19	1	1	0	0	0	0	8	4	68	9	10	88	32
P06-202001	P6-0189	D	10	10	1	37	9	2	5	0	53	0	0	0	0	0	0	1	3	43	5	6	95	57
P06-202001	P6-0190	D	14	14	1	33	0	0	1	0	28	0	0	0	0	0	0	6	10	56	5	6	76	44
P06-202001	P6-0191	D	20	20	1	11	0	3	8	0	20	0	0	0	0	0	0	1	1	78	4	4	98	22
P06-202001	P6-0192	D	21	17	2	14	5	33	25	5	62	0	5	0	0	0	0	10	8	9	14	16	91	91
P06-202001	P6-0193	D	28	28	2	36	2	12	15	8	53	1	2	0	1	0	0	8	9	18	20	23	89	82
P06-202001	P6-0194	D	22	22	1	23	3	1	9	0	31	0	0	0	0	0	0	6	5	58	8	9	89	42
P06-202001	P6-0195	D	13	13	1	62	0	5	0	0	42	0	5	0	0	0	0	20	7	26	9	10	90	74
P06-202001	P6-0196	D	9	9	1	38	0	3	6	0	29	0	0	0	0	0	0	18	5	48	4	5	91	52
P06-202001	P6-0197	D	14	13	2	62	0	4	0	1	51	0	0	0	0	0	0	15	5	27	9	10	93	73
P06-202001	P6-0198	D	29	29	2	35	0	4	0	0	28	0	0	0	0	0	0	11	5	56	11	13	89	44
P06-202001	P6-0200	D	9	9	2	61	3	7	21	5	66	0	0	0	0	0	0	25	5	0	9	9	95	102
P06-202001	P6-0201	D	15	13	1	4	4	10	26	0	33	0	0	0	0	6	0	4	9	49	6	7	83	51
P06-202001	P6-0202	D	17	17	2	7	0	1	1	0	1	0	7	0	0	0	0	1	1	91	1	2	92	9
P06-202001	P6-0203	D	13	13	2	38	0	0	5	2	19	0	0	0	1	0	0	22	14	41	6	8	76	59
P06-202001	P6-0204	D	26	26	1	44	0	3	3	0	41	0	0	0	0	0	0	8	3	47	13	14	95	53
P06-202001	P6-0217	D	25	24	1	24	11	7	7	0	28	6	3	0	0	0	0	12	15	36	12	15	76	64
P06-202001	P6-0218	D	1	1	1	69	0	24	0	0	89	0	3	0	0	0	0	0	24	0	1	1	79	117
P06-202001	P6-0219	D	7	7	1	50	9	7	11	0	57	13	1	0	0	0	0	6	11	12	5	6	87	88
P06-202001	P6-0220	D	13	13	1	18	0	0	0	0	9	0	0	0	0	0	0	9	23	59	2	5	43	41
P06-202001	P6-0221	D	15	14	1	29	0	5	0	0	16	0	4	6	0	0	0	8	12	52	5	7	75	48
P06-202001	P6-0232	D	11	10	2	7	4	3	3	0	15	0	0	0	1	0	0	2	6	76	2	2	75	24
P06-202001	P6-0234	D	3	3	2	5	0	0	5	2	0	0	0	0	0	0	0	11	2	85	0	0	87	15
P06-202001	P6-0235	D	10	10	2	1	2	15	6	0	21	0	0	0	0	0	0	2	4	73	2	3	86	27
P06-202001	P6-0238	D	20	20	1	21	0	5	0	0	21	0	1	0	0	0	0	4	19	55	5	9	58	45
P06-202001	P6-0239	D	4	3	1	50	1	0	41	0	38	0	4	0	0	0	0	50	11	0	3	3	89	103
P06-202001	P6-0240	D	6	6	1	40	0	10	0	0	50	0	0	0	0	0	0	0	0	50	3	3	100	50
P06-202001	P6-0242	D	23	23	1	24	4	12	0	1	33	0	3	0	0	0	0	4	14	45	9	13	75	55
P06-202001	P6-0244	D	2	2	2	0	11	11	34	11	55	0	0	0	0	0	0	0	18	17	1	2	78	83
P06-202001	P6-0245	D	29	28	1	52	1	16	12	0	64	0	4	0	0	2	0	11	15	4	23	27	84	96
P06-202001	P6-0248	D	108	105	2	1	1	9	7	23	14	0	1	0	0	0	0	2	14	45	43	58	74	55
P06-202001	P6-0249	D	72	71	2	23	3	9	3	6	32	0	3	0	0	0	0	4	14	41	32	42	76	59
P06-202001	P6-0250	D	134	134	1	48	3	5	2	0	39	1	1	0	1	0	0	15	5	37	77	84	91	63
P06-202001	P6-0251	D	80	78	1	52	8	8	6	1	53	0	6	0	0	0	0	14	8	17	58	65	90	83
P06-202001	P6-0252	D	131	127	2	23	2	3	3	3	22	1	3	0	0	0	0	4	13	54	42	59	72	46
P06-202001	P6-0253	D	41	39	2	5	4	15	7	7	25	1	0	0	0	1	0	4	12	51	15	19	75	49
P06-202001	P6-0254	D	12	11	1	37	2	9	1	1	39	0	0	0	0	0	0	10	18	30	6	8	74	70
P06-202001	P6-0255	D	49	49	1	38	9	4	3	0	46	0	0	0	0	0	0	7	2	44	26	28	96	56
P06-202001	P6-0256	D	26	25	1	36	12	4	5	0	46	1	2	0	0	0	0	8	13	31	14	17	82	69
P06-202001	P6-0257	D	48	48	1	50	2	1	1	0	39	1	1	0	0	0	0	14	10	35	26	31	84	65
P06-202001	P6-0258	D	67	65	1	50	1	5	5	0	40	0	0	0	0	1	0	20	10	28	40	47	86	72
P06-202001	P6-0261	D	7	7	1	71	0	13	3	5	46	0	0	0	0	0	0	41	6	2	6	7	94	98
P06-202001	P6-0262	D	60	60	1	52	2	5	2	1	42	0	2	0	0	2	0	15	7	31	37	42	89	69
P06-202001	P6-0263	D	27	26	1	48	5	8	17	0	54	0	3	0	0	0	3	19	6	16	20	22	93	84
P06-202001	P6-0264	D	24	24	1	63	8	5	0	1	47	0	0	0	0	0	0	29	8	15	18	20	91	85
P06-202001	P6-0265	D	33	25	1	11	8	15	6	0	35	1	0	0	0	0	0	4	11	49	10	13	78	51
P06-202001	P6-0266	D	9	9	1	63	2	7	6	0	51	0	0	0	0	0	0	26	22	0	7	9	78	100
P06-202001	P6-0268	D	4	4	1	129	0	2	16	3	138	0	0	0	0	0	0	9	25	0	6	7	86	175
P06-202001	P6-0271	D	13	13	1	8	3	3	10	0	21	0	0	0	0	0	0	2	22	55	3	6	51	45
P06-202001	P6-0272	D	20	20	1	65	1	4	2	1	32	3	0	0	0	0	0	36	21	5	15	19	77	95
P06-202001	P6-0273	D	19	19	1	32	0	1	5	0	13	0	0	0	0	1	0	23	4	59	7	8	91	41
P06-202001	P6-0274	D	10	10	1	55	0	4	21	0	70	0	2	0	0	0	0	8	9	10	8	9	89	90
P06-202001	P6-0275	D	7	7	1	38	0	3	6	0	38	0	0	0	0	0	0	8	6	48	3	4	88	52
P06-202001	P6-0276	D	19	19	1	22	3	4	12	0	25	0	3	1	0	0	0	11	6	54	8	9	87	46
P06-202001	P6-0277	D	10	10	1	26	0	1	10	0	36	0	0	0	0	0	0	0	21	43	4	6	64	57
P06-202001	P6-0278	D	17	17	1	11	4	1	11	0	16	0	0	0	0	0	1	9	5	69	5	5	85	31
P06-202001	P6-0279	D	31	31	1	24	4	6	4	0	31	0	0	0	0	0	0	6	6	56	12	14	85	44
P06-202001	P6-0280	D	24	24	1	38	5	5	6	0	45	0	0	0	0	0	0	8	3	44	13	14	96	56
P06-202001	P6-0281	D	38	36	1	44	2	11	3	0	54	0	0	0	0	0	0	5	1	39	22	22	99	61
P06-202001	P6-0282	D	20	16	1	34	7	18	4	0	53	0	2	0	1	0	0	8	7	29	10	11	91	71
P06-202001	P6-0283	D	31	31	1	67	8	6	1	0	64	0	0	0	0	0	0	18	3	15	26	26	97	85
P06-202001	P6-0284	D	50	50	1	62	5	6	7	1	60	1	1	0	0	1	0	16	6	14	40	43	93	86
P06-202001	P6-0286	D	49	49	1	65	0	4	14	0	62	0	0	0	0	0	0	21	10	7	41	46	90	93
P06-202001	P6-0287	D	10	10	2	20	5	11	10	14	37	0	0	0	0	0	0	9	8	32	6	7	88	68
P06-202001	P6-0288	D	17	16	1	49	6	12	2	0	59	0	4	1	0	0	0	5	24	7	11	15	74	93
P06-202001	P6-0289	D	17	17	1	87	0	1	3	0	54	0	0	1	0	0	0	36	15	0	16	18	85	107
P06-202001	P6-0291	D	6	6	1	42	0	0	0	0	22	0	0	0	0	0	0	20	8	50	3	3	84	50
P06-202001	P6-0292	D	5	5	1	27	7	17	4	0	52	0	0	0	4	0	0	0	1	43	3	3	98	57
P06-202001	P6-0296	D	16	16	2	40	6	12	7	19	48	0	8	0	0	4	0	4	28	0	13	18	75	111
P06-202001	P6-0297	D	77	75	2	33	5	10	4	8	37	0	2	1	0	1	0	11	13	27	45	55	82	73
P06-202001	P6-0298	D	16	16	2	40	0	7	11	5	50	0	0	0	0	1	0	7	26	10	10	14	71	90
P06-202001	P6-0299	D	45	45	2	20	7	5	10	11	29	0	2	0	0	2	0	8	26	21	24	36	67	79
P06-202001	P6-0300	D	6	6	1	67	0	4	3	0	69	0	0	0	3	0	0	3	5	21	4	5	94	79
P06-202001	P6-0301	D	37	37	1	25	4	1	3	0	24	0	0	0	0	2	0	7	7	61	12	14	83	39
P06-202001	P6-0302	D	22	22	1	64	0	8	3	1	71	0	0	0	0	0	0	4	7	17	17	18	91	83
P06-202001	P6-0304	D	54	53	1	69	1	4	3	0	51	0	2	0	0	0	0	24	6	18	40	43	93	82
P06-202001	P6-0305	D	21	21	1	33	0	3	0	1	18	0	0	0	0	0	0	18	6	58	8	9	86	42
P06-202001	P6-0306	D	42	41	1	59	1	1	3	0	48	0	1	0	0	0	0	15	4	32	26	28	93	68
P06-202001	P6-0307	D	6	6	1	87	0	1	1	0	79	0	6	0	0	0	0	4	11	0	5	6	89	100
P06-202001	P6-0308	D	26	25	1	56	7	1	9	0	61	0	1	0	1	1	0	10	6	20	18	20	92	80
P06-202001	P6-0310	D	20	20	1	21	5	0	5	0	30	0	0	0	0	0	0	0	7	62	6	8	82	38
P06-202001	P6-0311	D	6	6	1	49	1	17	10	0	41	0	5	0	2	0	0	29	22	2	5	6	78	98
P06-202001	P6-0312	D	21	21	1	45	8	7	8	1	58	4	3	0	0	0	0	3	10	20	15	17	87	80
P06-202001	P6-0313	D	50	49	1	51	7	9	5	1	54	0	1	0	0	0	0	15	9	19	35	40	89	81
P06-202001	P6-0314	D	40	39	1	48	5	8	2	0	58	0	0	0	0	0	0	5	3	34	24	26	95	66
P06-202001	P6-0315	D	40	40	2	44	0	3	1	10	37	0	2	1	0	0	0	8	6	37	23	25	91	63
P06-202001	P6-0316	D	20	19	1	38	2	1	11	0	37	0	0	0	0	0	1	15	5	42	10	11	91	58
P06-202001	P6-0317	D	42	41	1	40	5	8	6	0	42	0	0	0	0	2	0	15	15	25	24	31	80	75
P06-202001	P6-0318	D	56	55	1	57	1	4	8	0	57	0	0	0	0	0	0	13	5	25	39	42	94	75
P06-202001	P6-0319	D	87	83	1	68	5	8	4	0	66	0	3	0	0	0	0	16	6	9	71	76	94	91
P06-202001	P6-0320	D	14	14	2	55	8	7	6	10	50	0	1	0	0	0	1	25	17	0	12	15	83	104
P06-202001	P6-0321	D	9	9	2	51	14	19	21	12	80	0	2	0	0	0	3	19	27	0	10	13	81	143
P06-202001	P6-0322	D	11	10	2	13	5	4	6	8	19	0	5	1	0	0	0	2	40	25	3	8	46	75
P06-202001	P6-0324	D	59	57	2	68	3	6	4	2	51	0	2	0	0	0	0	28	9	7	48	53	90	93
P06-202001	P6-0325	D	12	11	2	58	12	14	3	4	57	0	18	1	0	0	0	12	12	0	10	11	89	103
P06-202001	P6-0327	D	51	51	1	28	18	2	6	0	43	1	2	2	0	0	1	4	8	38	27	31	87	62
P06-202001	P6-0328	D	16	15	1	37	6	5	15	0	51	0	0	0	0	0	0	12	6	30	10	11	91	70
P06-202001	P6-0330	D	28	26	1	72	3	3	3	0	41	0	0	0	0	0	0	40	9	9	21	24	90	91
P06-202001	P6-0331	D	7	7	1	90	5	6	22	0	88	0	5	0	0	0	0	30	18	0	9	10	87	141
P06-202001	P6-0332	D	35	34	2	39	4	4	10	5	41	1	0	0	0	0	0	15	10	27	22	25	87	73
P06-202001	P6-0333	D	15	13	1	54	1	5	10	0	60	0	4	0	0	0	0	5	9	21	9	10	88	79
P06-202001	P6-0339	D	5	5	2	86	0	4	1	10	65	0	0	5	0	1	0	21	70	0	5	9	59	170
P06-202001	P6-0341	D	35	34	1	7	0	0	5	0	9	0	0	0	0	0	0	3	6	82	4	6	65	18
P06-202001	P6-0342	D	15	15	1	21	0	0	0	0	10	0	0	0	0	0	0	12	6	72	3	4	78	28
P06-202001	P6-0344	D	16	16	1	10	0	10	2	0	14	0	1	0	0	0	0	7	16	62	4	6	59	38
P06-202001	P6-0345	D	22	22	1	20	0	2	1	0	17	0	0	0	0	0	0	5	5	72	5	6	80	28
P06-202001	P6-0346	D	14	14	1	34	0	4	0	1	30	0	0	0	0	3	0	6	10	50	6	7	79	50
P06-202001	P6-0348	D	7	7	1	60	0	0	0	0	52	0	0	0	0	0	0	8	4	36	4	5	94	64
