Season	SecCode	DYWIN	CELKEM_PS	PS_ZPS	TYPZONY	RD_1	RD_2	RD_3	RD_4	R_VIS	RT_R	RT_V	RT_A	RT_P	RT_C	RT_E	RT_O	RT_S	NR	Free	Resp_abs	Obs_abs	Resp	Obs
P08-202001	P8-0135	D	47	47	2	3	0	1	1	11	1	0	4	0	0	0	0	0	15	68	8	15	53	32
P08-202001	P8-0136	D	27	27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	100	2
P08-202001	P8-0137	D	36	34	1	31	0	0	3	0	18	0	1	0	0	0	0	15	28	34	13	23	58	66
P08-202001	P8-0138	D	39	38	1	32	0	1	2	0	23	0	1	0	1	0	0	10	22	43	14	22	62	57
P08-202001	P8-0139	D	53	53	1	16	1	2	5	1	20	0	4	0	0	0	0	0	18	57	13	23	58	43
P08-202001	P8-0140	D	75	55	2	31	5	2	5	20	29	1	10	0	0	1	0	3	32	4	35	53	66	96
P08-202001	P8-0141	D	49	47	2	27	9	4	8	12	35	0	7	1	0	1	0	2	22	19	28	38	72	81
P08-202001	P8-0142	D	56	55	2	43	3	2	7	8	43	0	3	3	0	0	0	6	26	11	34	49	70	89
P08-202001	P8-0143	D	28	19	2	46	4	9	3	11	46	0	6	2	0	1	0	6	39	0	14	21	65	113
P08-202001	P8-0144	D	29	18	2	32	2	7	8	14	33	0	2	2	0	1	0	10	84	0	14	29	47	160
P08-202001	P8-0146	D	33	33	2	6	7	3	6	28	16	0	1	0	0	0	0	4	26	25	16	25	66	75
P08-202001	P8-0147	D	55	55	1	25	8	3	7	1	23	0	11	1	0	1	0	7	18	38	24	34	71	62
P08-202001	P8-0148	D	28	23	2	13	3	5	4	18	15	0	0	2	0	1	0	7	34	23	10	18	56	77
P08-202001	P8-0149	D	52	52	1	42	4	3	3	0	41	0	3	0	0	2	0	4	12	36	27	33	81	64
P08-202001	P8-0150	D	15	15	1	40	3	3	3	1	42	0	6	0	0	0	0	1	22	27	8	11	70	73
P08-202001	P8-0151	D	14	14	1	55	2	0	6	0	56	0	0	1	1	3	0	3	31	7	9	13	67	93
P08-202001	P8-0152	D	44	42	2	36	2	4	5	9	36	0	3	1	0	0	0	7	25	19	24	34	70	81
P08-202001	P8-0153	D	38	38	2	22	10	1	4	32	22	0	10	0	0	1	0	4	36	0	26	40	66	105
P08-202001	P8-0154	D	60	56	1	59	9	4	6	1	65	0	3	0	0	1	1	7	16	4	44	53	83	96
P08-202001	P8-0155	D	19	19	1	13	1	0	4	1	11	0	2	0	0	0	2	4	12	69	4	6	62	31
P08-202001	P8-0156	D	10	10	2	6	0	0	1	1	7	0	0	0	0	0	0	0	3	89	1	1	73	11
P08-202001	P8-0157	D	20	20	2	2	1	0	0	0	2	0	0	0	0	0	0	0	2	94	1	1	57	6
P08-202001	P8-0158	D	16	16	1	10	3	5	30	3	27	0	10	0	0	8	0	3	35	15	8	14	59	85
P08-202001	P8-0201	D	40	38	1	9	1	1	1	0	10	0	1	0	0	0	0	1	9	79	5	8	59	21
P08-202001	P8-0202	D	20	20	3	30	5	5	4	6	36	0	3	0	0	0	1	3	47	2	10	20	52	98
P08-202001	P8-0203	D	20	17	1	47	7	3	8	1	49	0	4	0	1	1	1	9	20	8	12	16	78	92
P08-202001	P8-0204	D	21	21	2	25	7	7	5	12	28	0	8	0	1	0	0	6	20	25	11	16	73	75
P08-202001	P8-0205	D	13	11	2	23	8	5	3	21	26	0	11	0	2	0	0	0	43	0	7	11	58	104
P08-202001	P8-0206	D	50	48	2	19	4	2	12	20	27	0	6	0	0	4	0	1	35	9	27	44	62	91
P08-202001	P8-0208	D	10	8	2	26	0	9	18	3	38	0	13	0	0	2	0	0	34	11	4	7	62	89
P08-202001	P8-0210	D	32	29	2	14	0	0	0	1	10	0	1	0	0	0	0	4	1	80	6	6	95	20
P08-202001	P8-0211	D	44	39	1	58	3	4	9	3	55	0	8	0	2	1	0	7	25	0	30	39	76	101
P08-202001	P8-0212	D	22	20	1	71	0	0	1	1	50	0	7	0	0	1	0	15	4	17	16	17	95	83
P08-202001	P8-0214	D	59	59	1	66	4	3	3	1	60	0	7	2	1	0	0	7	11	13	45	51	88	87
P08-202001	P8-0215	D	16	14	1	53	0	3	10	0	37	0	14	0	0	0	0	15	12	21	9	11	85	79
P08-202001	P8-0223	D	11	11	1	55	2	2	7	1	48	1	7	0	0	0	0	10	27	7	7	10	71	93
P08-202001	P8-0224	D	36	35	2	54	3	10	5	7	55	1	10	0	0	0	0	6	14	8	27	32	85	92
P08-202001	P8-0225	D	45	45	2	51	0	1	5	6	46	0	0	1	0	0	0	9	20	17	28	37	76	83
P08-202001	P8-0226	D	30	30	2	26	2	4	1	4	26	0	0	0	1	0	0	5	23	40	11	18	61	60
P08-202001	P8-0227	D	40	40	2	56	2	4	3	7	48	0	4	1	0	0	0	11	14	14	29	34	84	86
P08-202001	P8-0228	D	7	7	2	39	1	5	3	22	39	1	4	1	2	1	0	0	28	0	5	7	73	103
P08-202001	P8-0229	D	17	16	2	45	1	2	6	6	53	0	0	0	0	0	1	0	15	25	10	12	80	75
P08-202001	P8-0230	D	41	41	1	39	2	5	1	0	39	0	0	0	0	0	0	8	6	46	19	22	89	54
P08-202001	P8-0232	D	25	24	1	55	0	4	1	0	47	0	0	0	0	0	0	13	10	29	14	17	85	71
P08-202001	P8-0233	D	5	5	1	50	0	9	0	1	59	0	0	0	0	0	0	0	18	23	3	4	77	77
P08-202001	P8-0235	D	10	10	1	73	0	0	0	0	63	0	0	0	0	0	0	10	6	21	7	8	92	79
P08-202001	P8-0236	D	12	12	1	30	0	9	6	0	34	0	8	0	0	0	3	0	53	2	5	12	46	98
P08-202001	P8-0237	D	25	25	2	17	3	6	6	10	21	0	9	0	2	1	0	0	28	28	11	18	61	72
P08-202001	P8-0238	D	26	26	2	37	2	12	5	10	40	0	9	0	0	1	0	7	16	18	17	21	81	82
P08-202001	P8-0239	D	9	9	1	93	0	0	0	0	79	0	1	0	0	0	0	13	3	3	8	9	97	97
P08-202001	P8-0240	D	18	16	1	31	3	3	0	0	25	6	0	0	0	2	0	3	12	51	6	8	75	49
P08-202001	P8-0241	D	25	23	1	54	0	1	4	0	44	0	3	0	1	6	0	5	3	29	16	16	96	71
P08-202001	P8-0242	D	35	35	2	63	2	3	0	2	54	0	2	0	0	0	0	11	10	20	24	28	87	80
P08-202001	P8-0244	D	31	31	1	43	5	3	5	0	46	0	3	1	0	0	0	6	10	34	17	21	84	66
P08-202001	P8-0245	D	35	35	2	51	0	3	1	5	45	0	3	0	0	0	0	8	12	26	22	26	84	74
P08-202001	P8-0246	D	34	32	2	42	2	4	1	9	41	1	4	0	0	0	0	3	17	26	18	24	78	74
P08-202001	P8-0247	D	65	63	1	72	1	1	1	1	59	0	6	1	0	0	0	8	12	13	47	55	86	87
P08-202001	P8-0249	D	19	18	1	43	0	6	10	2	45	0	3	0	0	1	0	10	17	23	11	14	78	77
P08-202001	P8-0250	D	46	45	2	18	2	0	4	29	16	0	4	0	0	2	0	1	27	20	24	36	66	80
P08-202001	P8-0251	D	98	95	1	20	3	1	3	2	21	1	1	0	1	0	0	3	12	60	27	38	70	40
P08-202001	P8-0252	D	82	70	2	26	6	3	6	17	32	0	5	0	0	1	0	3	10	0	66	73	91	104
P08-202001	P8-0254	D	12	12	1	40	3	9	11	2	40	3	7	0	0	3	0	9	20	16	8	10	76	84
P08-202001	P8-0255	D	57	54	2	25	6	1	6	20	28	0	5	0	0	0	0	4	32	10	31	48	64	90
P08-202001	P8-0256	D	54	54	2	22	10	2	9	19	22	0	14	0	0	1	0	5	26	12	33	47	70	88
P08-202001	P8-0257	D	6	6	1	27	2	0	10	2	36	0	2	0	0	0	0	2	42	17	2	5	50	83
P08-202001	P8-0258	D	11	11	1	34	6	2	1	1	42	0	1	0	0	0	0	1	42	13	5	10	51	87
P08-202001	P8-0259	D	50	50	2	12	1	0	2	15	11	0	1	0	0	0	0	2	28	29	22	36	61	71
P08-202001	P8-0260	D	87	85	2	27	6	3	9	9	28	0	6	0	2	1	0	7	30	7	54	79	68	93
P08-202001	P8-0301	D	43	43	2	30	1	1	1	4	28	2	0	0	0	0	0	3	14	50	16	22	72	50
P08-202001	P8-0302	D	17	17	2	26	3	1	2	4	30	0	0	0	0	0	0	2	15	49	6	9	70	51
P08-202001	P8-0303	D	10	8	2	65	12	0	1	0	20	0	0	0	0	0	0	58	11	11	6	7	88	89
P08-202001	P8-0304	D	18	18	2	45	4	1	1	7	33	0	1	0	1	0	0	16	17	26	10	13	77	74
P08-202001	P8-0305	D	9	9	1	38	9	0	1	0	33	0	0	0	0	0	0	15	7	45	4	5	87	55
P08-202001	P8-0306	D	79	79	1	55	2	2	2	0	44	0	0	0	1	0	0	16	14	25	48	59	81	75
P08-202001	P8-0307	D	14	14	1	68	0	2	3	0	52	0	1	0	0	0	0	20	8	19	10	11	90	81
P08-202001	P8-0308	D	25	24	1	80	0	7	3	0	55	0	1	0	0	0	0	34	8	2	22	23	92	98
P08-202001	P8-0309	D	83	82	2	34	2	1	1	10	27	2	0	0	0	0	0	9	7	46	39	45	88	54
P08-202001	P8-0310	D	4	3	1	52	6	3	43	0	84	0	0	2	0	0	3	17	23	0	3	4	82	127
P08-202001	P8-0311	D	15	14	1	43	11	1	2	0	56	0	0	0	0	0	0	1	6	36	8	9	91	64
P08-202001	P8-0312	D	23	21	2	60	0	7	6	0	55	0	3	10	0	0	0	6	16	10	15	19	82	90
P08-202001	P8-0314	D	24	22	2	48	0	6	3	4	46	0	1	0	0	0	0	10	36	5	13	21	63	95
P08-202001	P8-0315	D	9	9	2	36	1	1	0	3	34	0	0	0	0	0	0	5	22	36	4	6	65	64
P08-202001	P8-0316	D	78	78	1	25	1	0	1	0	22	1	0	0	0	1	0	2	3	71	21	23	91	29
P08-202001	P8-0317	D	82	80	1	34	0	0	1	0	30	0	0	0	0	1	0	4	4	62	28	31	91	38
P08-202001	P8-0318	D	5	3	1	37	7	1	0	0	24	1	21	0	0	0	0	0	31	24	1	2	60	76
P08-202001	P8-0319	D	13	11	2	60	1	3	0	7	49	0	0	0	0	0	0	16	19	4	9	11	81	96
P08-202001	P8-0321	D	83	80	1	38	5	1	1	0	35	0	1	0	0	1	0	8	9	45	37	44	83	55
P08-202001	P8-0322	D	42	40	2	0	1	2	2	20	4	0	0	0	0	0	0	0	35	40	10	24	42	60
P08-202001	P8-0323	D	44	44	2	2	3	2	4	18	7	0	1	0	1	2	0	0	14	57	13	19	68	43
P08-202001	P8-0329	D	28	26	1	35	0	0	0	1	31	0	1	1	0	0	0	2	29	35	9	17	55	65
P08-202001	P8-0330	D	11	11	2	36	2	2	7	1	35	0	2	10	0	0	0	0	21	32	5	8	69	68
P08-202001	P8-0331	D	20	20	3	14	1	0	2	3	15	0	0	1	0	0	0	1	15	65	4	7	57	35
P08-202001	P8-0333	D	7	7	1	22	0	16	3	0	31	0	9	0	0	0	0	1	24	36	3	4	63	64
P08-202001	P8-0334	D	9	7	2	14	1	1	19	0	31	0	4	0	0	0	0	0	31	34	2	5	53	66
P08-202001	P8-0335	D	22	22	1	38	7	2	2	0	37	0	0	0	0	0	0	11	8	44	11	12	85	56
P08-202001	P8-0336	D	16	16	1	49	7	0	4	0	43	0	4	0	0	0	0	13	12	28	10	12	84	72
P08-202001	P8-0337	D	46	43	1	53	0	1	2	0	44	0	1	0	0	0	0	11	11	32	25	29	84	68
P08-202001	P8-0338	D	21	20	2	24	0	4	4	2	21	0	1	0	0	0	0	10	20	44	7	11	64	56
P08-202001	P8-0339	D	16	16	2	24	2	0	0	0	22	0	0	0	0	0	0	4	14	60	4	6	66	40
P08-202001	P8-0342	D	14	13	1	44	8	1	0	1	47	0	3	0	0	0	0	3	58	0	7	15	48	112
P08-202001	P8-0344	D	15	15	2	44	4	12	1	4	50	0	10	0	0	0	0	2	23	11	10	13	74	89
P08-202001	P8-0345	D	28	26	2	46	1	4	4	8	47	0	3	0	0	3	0	3	26	10	16	23	71	90
P08-202001	P8-0346	D	25	25	2	52	7	1	8	4	60	0	2	0	0	0	0	6	23	5	18	24	75	95
P08-202001	P8-0347	D	28	28	3	11	0	2	3	3	13	0	0	0	0	0	0	1	10	72	5	8	65	28
P08-202001	P8-0348	D	44	42	1	68	2	0	1	0	59	0	0	0	0	0	0	11	9	17	31	35	89	83
P08-202001	P8-0350	D	20	20	2	35	2	3	2	2	34	0	3	0	0	0	0	4	20	37	9	13	69	63
P08-202001	P8-0351	D	44	43	1	36	3	2	1	0	35	0	2	0	0	0	0	4	21	37	18	27	66	63
P08-202001	P8-0352	D	39	38	1	54	3	1	8	1	53	0	2	0	2	0	0	9	27	4	26	36	72	96
P08-202001	P8-0353	D	20	20	1	58	2	5	0	0	37	0	6	0	0	0	0	23	21	13	13	17	76	87
P08-202001	P8-0355	D	38	37	2	36	2	6	0	0	35	0	7	0	0	0	0	3	17	37	17	23	73	63
P08-202001	P8-0356	D	29	26	2	45	1	2	2	5	40	0	2	7	1	1	0	1	36	9	14	24	61	91
P08-202001	P8-0357	D	23	21	2	66	0	2	5	1	51	0	8	0	0	0	0	15	18	7	16	20	81	93
P08-202001	P8-0362	D	16	16	2	34	1	5	1	9	28	4	8	0	0	0	0	1	27	24	8	12	65	76
P08-202001	P8-0364	D	20	18	1	22	23	2	6	1	32	2	3	0	3	2	0	11	11	36	10	12	83	64
P08-202001	P8-0365	D	23	22	1	37	7	3	2	0	39	0	3	0	0	0	0	6	13	38	11	14	78	62
P08-202001	P8-0371	D	69	67	2	6	3	2	4	19	7	0	2	4	1	1	0	0	25	40	23	40	58	60
P08-202001	P8-0385	D	11	9	1	0	0	0	17	2	8	0	0	0	4	6	0	0	38	42	2	5	34	58
P08-202001	P8-0386	D	17	16	2	0	2	1	10	12	6	0	1	0	4	1	0	0	30	44	4	9	45	56
P08-202001	P8-0401	D	5	5	1	69	6	0	0	0	69	0	0	0	0	0	0	6	11	13	4	4	87	87
P08-202001	P8-0402	D	15	15	1	8	6	0	12	0	22	0	2	0	1	0	0	0	3	71	4	4	89	29
P08-202001	P8-0403	D	8	8	1	41	8	4	5	0	37	0	21	0	0	0	0	1	15	27	5	6	80	73
P08-202001	P8-0404	D	8	8	2	15	7	7	2	8	30	0	0	0	0	0	0	0	24	37	3	5	62	63
P08-202001	P8-0411	D	28	28	2	51	4	6	3	7	55	0	1	0	0	0	0	8	26	4	20	27	73	96
P08-202001	P8-0412	D	22	22	2	49	6	1	4	4	55	1	0	0	0	0	0	3	24	13	14	19	73	87
P08-202001	P8-0415	D	44	42	2	35	6	1	3	6	38	0	2	0	0	0	0	4	20	29	21	30	72	71
P08-202001	P8-0416	D	27	27	1	17	9	4	3	0	25	1	0	0	0	0	0	7	7	60	9	11	83	40
P08-202001	P8-0417	D	16	16	2	32	9	0	7	1	40	5	0	0	0	0	0	3	10	34	9	11	85	66
P08-202001	P8-0418	D	20	16	1	19	4	0	2	0	20	0	1	0	0	0	0	4	18	57	4	7	58	43
P08-202001	P8-0419	D	45	42	2	23	12	9	6	8	38	0	1	0	0	1	0	10	23	19	24	34	71	81
P08-202001	P8-0420	D	18	16	2	48	5	8	7	6	59	0	5	2	0	1	0	2	25	1	12	16	75	99
P08-202001	P8-0421	D	6	6	2	29	0	0	10	4	39	0	0	0	0	0	0	0	14	43	3	3	76	57
P08-202001	P8-0423	D	9	8	2	60	1	3	1	4	61	0	4	0	0	0	0	1	35	0	6	8	67	105
P08-202001	P8-0424	D	8	6	2	53	2	1	5	10	54	0	4	1	1	0	0	2	25	4	4	6	74	96
P08-202001	P8-0425	D	80	78	1	45	6	3	7	1	49	0	2	1	1	0	0	8	16	23	48	60	80	77
P08-202001	P8-0426	D	23	23	2	20	3	2	2	4	19	0	1	0	0	0	0	6	9	62	7	9	77	38
P08-202001	P8-0427	D	12	8	2	12	0	0	0	1	12	0	0	0	0	0	0	0	21	66	1	3	39	34
P08-202001	P8-0428	D	15	14	2	14	4	0	2	3	14	0	2	0	1	0	0	3	8	70	3	4	75	30
P08-202001	P8-0429	D	10	10	2	73	0	0	1	5	70	0	0	0	0	0	0	4	16	5	8	10	83	95
P08-202001	P8-0430	D	30	30	2	64	3	0	2	11	58	0	1	0	0	0	0	11	20	0	24	30	80	100
P08-202001	P8-0431	D	20	18	1	68	11	0	0	1	62	0	0	0	0	0	0	17	12	6	15	17	88	94
P08-202001	P8-0432	D	27	26	1	71	1	3	5	0	69	0	0	0	0	0	0	10	18	3	21	25	81	97
P08-202001	P8-0433	D	71	71	1	63	5	1	6	0	59	2	4	0	0	1	0	8	12	13	53	62	86	87
P08-202001	P8-0434	D	54	54	2	44	2	2	4	3	40	0	2	1	0	1	0	9	17	28	30	39	76	72
P08-202001	P8-0435	D	34	34	2	64	3	2	4	3	64	1	2	0	1	1	0	4	14	12	25	30	84	88
P08-202001	P8-0436	D	39	37	1	65	7	0	5	0	64	0	1	0	0	0	0	11	11	13	28	32	87	87
P08-202001	P8-0437	D	16	16	1	34	6	2	9	0	47	0	3	0	1	0	0	0	30	20	8	13	63	80
P08-202001	P8-0445	D	9	9	1	17	7	1	2	0	3	0	0	23	0	0	0	0	12	62	2	3	69	38
P08-202001	P8-0447	D	35	35	1	34	1	1	9	2	22	0	1	4	3	1	0	14	21	32	16	24	69	68
P08-202001	P8-0448	D	24	23	2	22	5	1	6	19	33	0	1	0	0	0	0	0	37	10	12	21	59	90
P08-202001	P8-0449	D	17	17	2	0	4	1	2	21	2	0	0	4	0	1	0	0	17	55	5	8	63	45
P08-202001	P8-0458	D	19	19	2	0	9	3	0	16	7	0	1	2	0	0	0	1	18	57	5	8	59	43
P08-202001	P8-0459	D	14	14	2	17	6	0	0	17	4	0	5	1	0	0	0	11	65	0	5	14	37	102
P08-202001	P8-0462	D	34	32	2	0	21	1	15	35	6	0	2	18	0	10	0	0	13	16	23	27	85	84
P08-202001	P8-0463	D	32	32	2	1	28	1	7	21	1	0	4	26	0	7	0	0	17	24	19	24	77	76
P08-202001	P8-0502	D	51	47	1	15	1	1	2	0	16	0	0	0	0	0	0	4	37	43	10	27	35	57
P08-202001	P8-0504	D	6	6	1	12	3	12	0	0	27	0	0	0	0	0	0	0	6	67	2	2	82	33
P08-202001	P8-0505	D	43	42	1	48	11	1	9	0	59	0	0	0	1	0	0	9	9	23	29	33	89	77
P08-202001	P8-0506	D	37	37	1	72	3	4	2	0	64	0	0	0	0	0	0	16	4	15	30	31	95	85
P08-202001	P8-0507	D	22	22	1	56	2	0	1	0	52	0	3	0	0	0	0	5	4	36	13	14	94	64
P08-202001	P8-0508	D	38	37	2	66	5	0	2	2	62	0	1	0	0	0	0	10	15	10	28	33	84	90
P08-202001	P8-0509	D	12	12	2	65	3	2	0	0	48	0	0	0	0	0	0	22	15	15	8	10	83	85
P08-202001	P8-0510	D	14	14	2	29	0	0	2	1	24	0	0	0	0	0	0	6	9	60	4	6	78	40
P08-202001	P8-0511	D	15	15	2	31	7	0	27	1	58	0	0	0	2	0	0	5	30	3	10	15	69	97
P08-202001	P8-0512	D	22	22	1	57	1	0	2	0	52	0	0	0	0	0	0	8	25	15	13	19	71	85
P08-202001	P8-0517	D	18	16	2	22	5	4	2	6	26	0	0	0	0	0	0	6	31	30	6	11	55	70
P08-202001	P8-0518	D	39	38	2	19	9	2	2	8	20	2	2	1	0	0	0	6	20	40	15	23	67	60
P08-202001	P8-0519	D	22	20	2	2	8	6	19	3	17	0	2	0	0	1	0	15	18	44	8	11	68	56
P08-202001	P8-0524	D	12	12	2	13	0	1	2	11	11	0	0	0	0	0	0	4	32	42	3	7	45	58
P08-202001	P8-0525	D	6	6	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	94	0	0	100	6
P08-202001	P8-0527	D	9	9	2	0	0	0	12	0	12	0	0	0	0	0	0	0	2	85	1	1	84	15
P08-202001	P8-0729	D	58	58	1	37	0	1	2	0	23	0	0	0	1	1	0	15	13	47	23	31	76	53
P08-202001	P8-0807	D	7	7	1	54	0	0	9	0	28	0	0	0	0	0	0	34	43	0	4	7	59	106
P08-202001	P8-0810	D	34	29	2	39	1	16	9	15	54	0	3	2	0	1	0	5	32	0	23	32	72	111
P08-202001	P8-0811	D	21	21	1	32	3	6	7	0	44	0	1	0	0	1	0	3	9	42	10	12	84	58
P08-202001	P8-0812	D	8	6	1	8	0	24	45	0	49	0	0	0	7	6	0	15	25	0	5	6	75	103
P08-202001	P8-0813	D	9	9	1	6	4	30	31	4	61	0	0	0	0	0	0	9	15	11	7	8	83	89
P08-202001	P8-0814	D	12	9	3	0	0	18	10	7	15	0	1	0	0	0	0	11	35	30	3	6	50	70
P08-202001	P8-0815	D	10	10	3	19	1	10	2	10	28	0	1	0	0	0	0	3	44	15	4	9	49	85
P08-202001	P8-0818	D	29	29	2	16	4	9	9	4	27	0	8	0	1	0	0	1	20	38	12	18	68	62
P08-202001	P8-0820	D	17	17	2	20	1	0	4	2	19	1	0	0	0	0	0	5	30	40	5	10	49	60
P08-202001	P8-0821	D	10	10	1	12	0	0	12	0	23	0	1	0	0	0	0	0	11	64	2	4	68	36
P08-202001	P8-0822	D	48	48	1	45	3	4	7	0	41	0	1	4	0	0	0	13	13	28	29	35	82	72
P08-202001	P8-0823	D	23	21	1	52	2	3	3	1	38	0	0	0	0	0	0	23	9	30	13	15	88	70
P08-202001	P8-0827	D	5	5	1	0	1	3	0	0	1	0	0	0	0	0	0	3	20	77	0	1	12	23
P08-202001	P8-0828	D	50	50	1	18	0	1	0	0	14	0	0	0	0	0	0	5	7	74	10	13	73	26
P08-202001	P8-0829	D	22	22	1	28	1	0	2	0	29	0	0	0	1	0	0	0	18	51	7	11	63	49
P08-202001	P8-0830	D	7	7	1	28	4	0	0	0	30	0	2	0	0	0	0	0	11	57	2	3	74	43
P08-202001	P8-0832	D	10	10	1	33	0	4	0	0	34	0	0	2	0	1	0	0	38	24	4	8	50	76
P08-202001	P8-0833	D	8	8	1	21	0	18	6	2	31	0	5	5	0	0	0	5	16	37	4	5	75	63
P08-202001	P8-0834	D	27	27	1	31	4	0	0	0	26	0	0	0	0	0	0	10	10	54	10	12	78	46
P08-202001	P8-0836	D	13	12	1	28	0	4	0	0	28	0	4	0	0	0	0	0	17	52	4	6	64	48
P08-202001	P8-0837	D	2	2	1	3	0	8	10	0	10	0	0	0	0	0	0	10	39	40	0	1	35	60
P08-202001	P8-0839	D	23	23	1	14	0	1	0	0	15	0	0	0	0	0	0	0	1	84	3	4	91	16
P08-202001	P8-0840	D	5	5	1	92	0	0	0	0	39	0	0	8	0	5	0	39	8	0	5	5	92	100
P08-202001	P8-0841	D	13	13	1	41	0	2	4	1	29	0	1	0	0	0	0	17	6	46	6	7	89	54
P08-202001	P8-0872	D	2	2	2	35	6	27	0	26	69	0	0	0	0	0	0	0	15	0	2	2	86	110
P08-202001	P8-0873	D	33	33	1	40	0	3	0	0	28	0	1	0	0	0	0	15	11	45	14	18	79	55
P08-202001	P8-0874	D	22	21	2	35	5	2	1	6	29	0	5	0	0	0	0	7	12	41	10	12	80	59
P08-202001	P8-0875	D	29	29	2	5	4	0	0	2	9	0	0	0	0	0	0	1	7	82	3	5	63	18
P08-202001	P8-0876	D	12	9	1	55	0	1	0	0	55	0	0	0	0	0	0	1	7	38	5	6	89	62
P08-202001	P8-0877	D	12	12	1	21	2	16	12	2	27	0	15	0	0	0	0	10	26	21	6	10	67	79
P08-202001	P8-0878	D	10	10	2	40	0	1	1	3	33	0	0	0	0	0	0	9	18	38	4	6	72	62
P08-202001	P8-0879	D	6	6	2	38	0	6	0	2	44	0	0	0	0	0	0	0	48	7	3	6	49	93
P08-202001	P8-0880	D	12	11	2	33	0	3	1	14	24	2	1	0	0	0	0	10	32	16	6	9	61	84
P08-202001	P8-0881	D	9	9	1	38	0	22	2	5	36	0	9	0	0	0	0	18	6	27	6	7	93	73
P08-202001	P8-0882	D	26	26	1	29	0	3	2	0	17	0	8	0	0	1	0	6	24	42	9	15	58	58
P08-202001	P8-0906	D	78	78	1	32	0	5	1	0	27	0	0	0	0	1	0	10	7	55	30	35	85	45
P08-202001	P8-0907	D	32	32	1	22	0	6	0	0	28	0	0	0	0	0	0	0	8	63	9	12	77	37
P08-202001	P8-0908	D	29	29	2	4	1	0	1	0	5	0	0	0	1	0	0	0	7	86	2	4	49	14
