Season	SecCode	DYWIN	CELKEM_PS	PS_ZPS	RD_1	RD_2	RD_3	RD_4	R_VIS	RT_R	RT_V	RT_A	RT_P	RT_C	RT_E	RT_O	RT_S	NR	Free	Resp_abs	Obs_abs	Resp	Obs
P05Q201912	P5-1203	D	21	21	57	0	3	5	4	42	0	3	1	0	0	0	19	14	17	15	18	83	83
P05Q201912	P5-1205	D	50	50	41	8	3	1	0	47	0	2	1	0	0	0	4	18	28	27	36	74	72
P05Q201912	P5-1206	D	49	49	33	7	2	0	0	36	0	1	0	0	0	0	4	8	51	20	24	84	49
P05Q201912	P5-1207	D	9	9	51	0	1	3	0	45	0	0	0	0	0	0	10	28	17	5	7	66	83
P05Q201912	P5-1208	D	12	11	50	3	6	0	5	53	0	0	0	0	0	0	5	23	14	7	9	73	86
P05Q201912	P5-1209	D	3	3	36	0	1	1	1	36	0	2	0	0	0	0	1	13	47	1	2	75	53
P05Q201912	P5-1210	D	14	14	70	3	3	1	6	50	0	4	0	0	0	0	21	22	0	11	15	79	104
P05Q201912	P5-1212	D	8	8	55	16	1	2	0	45	0	18	1	0	1	0	8	18	9	6	7	81	91
P05Q201912	P5-1213	D	15	13	53	2	1	3	8	47	0	6	2	0	1	0	2	20	14	9	11	76	86
P05Q201912	P5-1214	D	18	18	45	17	0	5	1	51	0	7	1	0	0	0	8	14	18	12	15	83	82
P05Q201912	P5-1215	D	53	49	52	10	3	2	5	57	0	2	1	0	0	0	7	14	14	35	42	83	86
P05Q201912	P5-1216	D	30	29	56	3	2	0	5	46	0	4	0	0	0	0	11	13	21	19	23	83	79
P05Q201912	P5-1218	D	10	10	32	0	0	3	1	25	0	3	0	3	0	0	5	21	43	4	6	64	57
P05Q201912	P5-1219	D	28	24	23	6	3	3	8	23	0	3	0	0	0	0	8	36	22	10	19	54	78
P05Q201912	P5-1220	D	74	74	21	4	2	1	0	19	0	2	0	0	0	0	6	10	62	21	28	73	38
P05Q201912	P5-1224	D	41	41	29	3	3	0	3	21	0	0	0	0	0	0	13	13	50	15	20	74	50
P05Q201912	P5-1226	D	22	20	19	1	6	0	6	14	0	9	1	0	0	0	1	8	61	6	8	79	39
P05Q201912	P5-1230	D	26	26	46	10	5	2	1	48	0	4	0	0	4	0	7	19	18	16	21	77	82
P05Q201912	P5-1232	D	4	4	63	4	2	0	0	36	0	2	0	0	0	0	32	51	0	3	5	58	121
P05Q201912	P5-1236	D	11	11	60	6	0	7	6	44	0	13	10	0	6	0	0	28	0	9	12	74	107
P05Q201912	P5-1239	D	11	8	29	6	0	2	7	32	0	2	1	0	2	0	1	24	31	4	6	65	69
P05Q201912	P5-1240	D	7	7	69	11	0	7	0	72	2	9	0	0	0	0	4	22	0	6	8	80	109
P05Q201912	P5-1241	D	10	8	16	0	0	2	0	15	0	2	0	1	1	0	1	27	53	2	4	42	47
P05Q201912	P5-1242	D	16	13	42	5	17	7	1	59	0	5	0	0	4	1	3	30	0	9	13	71	102
P05Q201912	P5-1243	D	37	37	37	2	5	4	1	37	0	5	0	1	1	0	5	17	33	19	25	75	67
P05Q201912	P5-1244	D	33	33	24	7	4	7	0	26	0	8	0	0	0	0	8	18	38	15	20	71	62
P05Q201912	P5-1246	D	15	11	41	3	12	6	1	49	0	3	0	0	2	0	8	18	21	7	9	77	79
P05Q201912	P5-1248	D	56	54	43	5	2	2	0	46	0	1	0	0	3	0	2	11	36	28	34	82	64
P05Q201912	P5-1250	D	113	110	37	3	4	1	6	34	0	5	0	0	0	0	6	15	33	58	74	78	67
P05Q201912	P5-1252	D	29	29	51	1	1	0	0	39	0	1	1	0	0	0	14	7	38	16	18	88	62
P05Q201912	P5-1253	D	39	39	28	10	1	3	0	29	0	6	0	2	0	0	5	17	40	17	23	71	60
P05Q201912	P5-1255	D	55	54	30	5	4	1	10	30	1	1	0	0	0	0	7	17	33	27	36	74	67
P05Q201912	P5-1256	D	10	10	41	0	7	6	20	53	0	0	0	0	0	0	1	21	5	7	9	78	95
P05Q201912	P5-1257	D	63	60	30	1	3	1	10	26	2	4	0	0	1	0	3	17	37	28	38	73	63
P05Q201912	P5-1258	D	41	41	55	2	3	8	0	54	0	2	1	0	2	0	8	12	21	28	33	85	79
P05Q201912	P5-1259	D	39	39	42	2	3	3	0	32	1	3	0	0	3	0	12	9	41	20	23	85	59
P05Q201912	P5-1262	D	22	22	50	0	1	0	6	32	0	2	0	0	0	0	17	22	22	12	17	72	78
P05Q201912	P5-1263	D	40	40	37	3	1	2	10	33	0	1	0	0	0	0	7	20	27	21	29	72	73
P05Q201912	P5-1264	D	43	43	47	4	3	4	7	49	0	3	0	0	0	0	5	14	21	28	34	82	79
P05Q201912	P5-1265	D	27	26	56	0	4	6	4	32	0	8	5	0	0	0	20	23	8	18	24	75	92
P05Q201912	P5-1302	D	25	19	17	3	1	8	3	13	0	10	0	0	4	0	3	36	29	7	14	50	71
P05Q201912	P5-1303	D	22	20	34	5	7	7	0	32	1	6	1	0	2	0	11	14	32	11	14	79	68
P05Q201912	P5-1309	D	20	20	2	7	2	1	17	9	0	1	0	2	1	0	0	10	60	6	8	76	40
P05Q201912	P5-1310	D	6	6	23	0	6	3	0	29	0	2	0	1	0	0	1	9	57	2	3	79	43
P05Q201912	P5-1319	D	16	16	32	3	3	4	6	26	0	7	0	0	4	0	4	30	23	8	12	62	77
P05Q201912	P5-1320	D	33	33	39	8	3	5	8	41	0	8	0	0	2	0	4	16	21	21	26	79	79
P05Q201912	P5-1321	D	31	28	53	13	6	6	8	56	0	5	0	0	3	0	13	22	0	24	30	80	107
P05Q201912	P5-1322	D	17	17	45	10	3	5	5	43	0	5	0	0	2	0	13	13	20	11	14	84	80
P05Q201912	P5-1323	D	35	32	72	3	4	11	1	69	0	9	0	0	2	0	9	19	0	29	35	83	109
P05Q201912	P5-1324	D	34	33	46	4	7	6	7	45	0	10	0	1	1	0	6	16	14	23	28	81	86
P05Q201912	P5-1326	D	41	21	62	8	6	7	5	51	0	15	0	0	3	0	13	24	0	18	23	78	111
P05Q201912	P5-1327	D	21	16	67	9	8	8	1	64	0	10	0	1	2	0	13	14	0	15	17	87	106
P05Q201912	P5-1328	D	47	37	38	7	3	5	3	34	2	3	0	0	1	0	12	15	29	21	26	79	71
P05Q201912	P5-1330	D	35	28	45	8	14	8	4	50	0	6	0	0	3	0	17	23	0	22	29	77	102
P05Q201912	P5-1333	D	22	11	1	22	18	17	10	36	0	7	0	0	9	0	4	55	0	7	13	55	123
P05Q201912	P5-1334	D	83	82	42	9	6	4	8	43	1	8	0	0	2	0	8	17	13	57	71	80	87
P05Q201912	P5-1336	D	55	53	28	19	4	4	8	39	0	10	1	0	2	0	3	20	17	33	44	75	83
P05Q201912	P5-1337	D	33	33	13	18	8	6	16	30	1	8	2	0	2	0	2	19	18	21	27	76	82
P05Q201912	P5-1338	D	8	8	26	8	3	7	10	27	0	13	0	0	3	0	1	22	24	4	6	71	76
P05Q201912	P5-1339	D	6	5	74	0	0	2	0	16	0	0	0	0	2	0	58	17	6	4	5	82	94
P05Q201912	P5-1340	D	12	9	24	10	10	3	1	30	0	8	0	0	8	0	2	40	11	4	8	55	89
P05Q201912	P5-1342	D	14	14	16	2	3	2	11	17	0	2	0	0	1	0	2	22	43	5	8	61	57
P05Q201912	P5-1344	D	23	11	8	1	2	3	33	11	0	0	1	0	2	0	1	23	30	5	8	67	70
P05Q201912	P5-1346	D	18	16	31	9	4	1	1	28	0	10	0	1	1	0	5	16	37	8	10	74	63
P05Q201912	P5-1347	D	40	40	15	3	3	5	14	15	0	5	0	1	2	0	2	23	38	16	25	63	62
P05Q201912	P5-1348	D	29	28	56	14	9	3	1	51	1	15	3	0	2	2	8	10	6	23	26	90	94
P05Q201912	P5-1350	D	58	50	47	2	4	2	5	33	0	10	2	0	2	0	7	7	30	31	35	90	70
P05Q201912	P5-1352	D	49	44	40	7	5	8	10	33	2	14	4	0	2	0	3	21	10	31	40	77	90
P05Q201912	P5-1353	D	10	10	47	8	6	10	11	46	0	15	5	0	2	0	2	18	0	8	10	82	101
P05Q201912	P5-1354	D	31	29	41	4	6	8	15	38	1	11	2	0	2	0	5	25	2	21	28	75	98
P05Q201912	P5-1356	D	45	42	59	2	5	1	7	41	0	16	1	0	1	0	9	14	12	31	37	84	88
P05Q201912	P5-1357	D	8	8	48	2	7	6	0	41	1	5	0	0	1	4	10	26	11	5	7	71	89
P05Q201912	P5-1358	D	26	25	57	11	4	3	2	53	0	10	1	0	2	0	8	10	13	19	22	88	87
P05Q201912	P5-1359	D	13	13	54	8	4	2	2	53	1	9	1	0	3	0	1	11	19	9	11	86	81
P05Q201912	P5-1360	D	11	11	54	1	0	2	1	30	0	8	7	0	0	0	11	6	36	6	7	90	64
P05Q201912	P5-1361	D	25	19	50	1	5	4	0	36	0	4	1	0	1	0	19	12	27	11	14	83	73
P05Q201912	P5-1362	D	7	7	44	9	2	3	0	47	0	7	0	0	3	0	1	15	26	4	5	79	74
P05Q201912	P5-1363	D	25	24	41	6	5	3	8	30	0	11	2	0	4	0	6	15	22	15	19	80	78
P05Q201912	P5-1364	D	22	18	44	1	6	7	9	44	0	8	2	0	1	0	4	21	11	12	16	76	89
P05Q201912	P5-1366	D	7	3	66	0	6	6	0	50	0	4	13	0	1	0	10	22	0	2	3	78	100
P05Q201912	P5-1367	D	11	11	38	2	16	9	9	33	0	19	6	0	2	0	6	9	18	8	9	90	82
P05Q201912	P5-1368	D	29	27	42	7	12	4	7	42	0	6	6	0	1	0	10	8	21	19	21	90	79
P05Q201912	P5-1369	D	40	40	57	5	3	5	1	47	2	11	2	1	2	0	5	7	22	28	31	91	78
P05Q201912	P5-1370	D	28	26	15	8	2	4	16	18	1	2	1	0	2	0	4	10	46	12	14	82	54
P05Q201912	P5-1371	D	8	8	20	2	0	3	0	12	0	3	2	0	1	0	7	18	57	2	3	58	43
P05Q201912	P5-1372	D	22	22	35	14	2	7	0	48	0	6	0	1	1	0	4	7	33	13	15	89	67
P05Q201912	P5-1373	D	10	10	12	2	2	3	16	14	0	0	0	0	1	0	4	15	50	3	5	70	50
P05Q201912	P5-1374	D	27	21	40	4	5	4	8	32	1	4	1	0	2	2	11	21	20	12	17	74	80
P05Q201912	P5-1375	D	9	9	11	1	0	2	30	11	0	1	1	0	1	0	1	26	29	4	6	63	71
P05Q201912	P5-1376	D	18	17	46	1	2	2	7	40	0	3	0	0	2	0	7	20	21	10	13	74	79
P05Q201912	P5-1377	D	16	16	34	1	2	1	6	30	0	1	0	0	1	0	6	11	45	7	9	80	55
P05Q201912	P5-1380	D	11	10	35	1	5	6	13	21	0	21	0	0	2	0	4	33	7	6	9	64	93
P05Q201912	P5-1381	D	9	9	46	1	4	5	10	45	1	6	0	0	2	0	2	21	12	6	8	76	88
P05Q201912	P5-1402	D	6	6	13	9	11	20	2	41	4	3	0	0	3	0	0	36	10	3	5	60	90
P05Q201912	P5-1403	D	7	7	36	2	5	18	3	46	1	5	0	0	3	0	5	0	14	6	6	100	86
P05Q201912	P5-1404	D	39	37	10	1	5	10	19	20	1	1	0	0	2	0	2	6	35	22	24	91	65
P05Q201912	P5-1405	D	28	27	5	1	9	14	20	21	1	2	0	0	2	0	2	25	25	13	20	66	75
P05Q201912	P5-1406	D	21	21	15	5	5	4	16	21	0	1	0	1	1	0	4	13	42	9	12	77	58
P05Q201912	P5-1407	D	50	48	35	2	5	2	10	30	2	2	0	0	1	0	9	10	38	25	30	85	62
P05Q201912	P5-1408	D	20	20	35	6	6	4	2	44	0	3	1	0	2	0	2	14	34	11	13	79	66
P05Q201912	P5-1410	D	70	65	34	2	2	3	9	30	0	2	0	0	1	0	8	12	39	32	40	80	61
P05Q201912	P5-1412	D	8	8	51	1	5	5	2	38	2	13	1	0	1	0	6	17	20	5	6	79	80
P05Q201912	P5-1413	D	6	6	49	9	4	17	2	65	1	4	1	0	2	0	6	14	5	5	6	86	95
P05Q201912	P5-1414	D	71	62	57	3	4	3	8	53	1	1	0	0	1	0	10	10	16	46	52	88	84
P05Q201912	P5-1415	D	46	40	49	2	6	8	10	43	0	4	0	0	1	0	15	19	8	29	37	80	92
P05Q201912	P5-1416	D	22	21	60	4	4	6	1	49	1	10	0	0	1	0	14	14	8	16	19	85	92
P05Q201912	P5-1417	D	14	9	34	7	15	17	1	53	1	6	1	1	4	0	7	22	4	7	9	77	96
P05Q201912	P5-1418	D	12	12	17	2	8	17	18	35	2	1	0	0	4	0	2	31	7	7	11	67	93
P05Q201912	P5-1420	D	17	16	40	0	3	6	16	22	0	9	0	0	1	0	16	29	7	10	15	69	93
P05Q201912	P5-1423	D	47	45	22	4	5	6	10	24	0	4	0	0	2	0	6	23	30	21	32	67	70
P05Q201912	P5-1425	D	27	27	11	7	11	22	25	34	0	9	0	0	6	0	2	13	10	21	24	86	90
P05Q201912	P5-1427	D	37	35	25	1	2	2	8	25	0	2	0	0	0	0	3	11	51	13	17	77	49
P05Q201912	P5-1430	D	53	48	58	0	7	2	3	46	0	5	0	0	0	0	15	12	15	35	41	86	85
P05Q201912	P5-1431	D	21	20	32	3	10	1	7	23	0	10	0	2	1	0	10	15	32	11	14	78	68
P05Q201912	P5-1432	D	30	28	29	3	7	5	8	33	0	6	1	0	1	0	3	18	30	14	19	74	70
P05Q201912	P5-1433	D	12	12	14	4	5	11	19	22	0	7	0	0	1	0	4	30	18	6	10	64	82
P05Q201912	P5-1435	D	18	15	12	4	3	5	17	13	0	7	0	0	3	0	1	48	11	6	13	46	89
P05Q201912	P5-1436	D	8	5	57	3	5	10	1	53	0	11	2	1	2	0	6	19	4	4	5	80	96
P05Q201912	P5-1437	D	29	22	46	1	4	8	8	33	2	8	1	0	3	0	12	19	12	15	19	78	88
P05Q201912	P5-1441	D	45	43	12	14	15	11	8	31	5	9	0	0	2	0	5	19	20	26	34	76	80
P05Q201912	P5-1442	D	32	26	52	5	5	12	4	51	0	10	0	0	2	0	12	15	6	21	25	84	94
P05Q201912	P5-1443	D	72	63	21	18	9	9	15	39	0	10	0	0	2	0	5	30	0	45	64	71	101
P05Q201912	P5-1444	D	74	71	44	5	5	6	10	41	2	6	0	0	1	0	11	17	14	50	61	81	86
P05Q201912	P5-1445	D	33	32	30	1	4	1	11	24	0	2	0	0	1	0	8	17	36	15	20	73	64
P05Q201912	P5-1449	D	19	18	43	1	6	5	2	36	0	7	1	0	3	0	7	33	9	10	16	64	91
P05Q201912	P5-1450	D	58	58	32	16	5	2	11	45	0	4	1	0	1	0	3	17	18	38	48	79	82
P05Q201912	P5-1452	D	41	39	56	3	4	2	1	47	0	3	0	0	1	0	14	22	12	26	34	75	88
P05Q201912	P5-1454	D	13	12	10	50	2	8	1	56	0	5	0	7	1	0	0	23	7	8	11	75	93
P05Q201912	P5-1459	D	29	29	47	7	5	3	1	52	1	2	0	0	2	0	4	19	19	18	24	77	81
P05Q201912	P5-1461	D	45	43	61	7	7	2	9	61	2	1	0	0	3	0	10	18	0	37	45	83	104
P05Q201912	P5-1462	D	19	17	31	1	6	3	5	35	0	1	0	0	3	0	1	28	22	8	13	64	78
P05Q201912	P5-1463	D			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13	66	Infinity
P05Q201912	P5-1464	D	30	27	41	5	5	2	14	37	0	4	0	0	1	0	10	20	8	20	25	78	92
P05Q201912	P5-1465	D	47	37	55	7	4	3	10	53	4	1	0	0	2	0	8	20	0	29	37	79	100
P05Q201912	P5-1466	D	27	27	34	4	2	3	7	39	0	0	0	0	3	0	1	26	23	14	21	67	77
P05Q201912	P5-1467	D	19	19	21	6	2	1	5	28	0	0	0	0	0	0	0	7	43	9	11	87	57
P05Q201912	P5-1468	D	29	27	29	3	3	8	10	28	1	3	0	1	2	0	9	12	23	18	21	85	77
P05Q201912	P5-1469	D	18	18	40	3	2	6	17	36	4	5	1	0	1	0	5	17	14	12	15	80	86
P05Q201912	P5-1470	D	5	4	20	0	4	2	0	15	0	0	0	0	2	0	9	33	41	1	2	44	59
P05Q201912	P5-1506	D	82	79	39	7	6	1	8	40	1	8	0	0	1	0	4	21	18	49	65	75	82
P05Q201912	P5-1510	D	63	61	47	2	4	5	0	50	0	2	0	0	2	0	3	13	29	36	43	82	71
P05Q201912	P5-1511	D	11	11	73	0	5	1	0	58	0	0	0	0	2	0	19	10	10	9	10	89	90
P05Q201912	P5-1515	D	44	40	44	6	5	5	1	41	0	8	2	0	2	0	6	16	23	24	31	79	77
P05Q201912	P5-1516	D	22	21	60	3	3	8	1	56	0	3	0	0	2	0	12	14	11	16	19	85	89
P05Q201912	P5-1517	D	23	23	44	1	2	5	0	41	0	1	0	0	2	0	8	13	35	12	15	80	65
P05Q201912	P5-1518	D	29	27	17	6	16	11	1	36	0	4	0	0	6	0	3	12	36	14	17	80	64
P05Q201912	P5-1519	D	6	4	0	8	7	11	31	17	0	0	1	3	4	0	2	32	11	2	4	65	89
P05Q201912	P5-1520	D	77	77	3	6	6	8	30	16	0	1	0	2	3	0	1	21	26	41	57	72	74
P05Q201912	P5-1521	D	14	13	14	3	2	5	12	18	0	1	0	0	2	0	2	15	50	5	7	70	50
P05Q201912	P5-1522	D	54	52	21	5	10	8	25	31	0	5	0	0	3	0	3	21	10	35	47	76	90
P05Q201912	P5-1525	D	23	20	1	2	4	6	11	8	0	1	0	1	4	0	0	43	33	5	13	36	67
P05Q201912	P5-1526	D	11	9	18	6	13	11	5	22	0	6	0	0	8	0	12	41	6	5	8	56	94
P05Q201912	P5-1531	D	11	11	0	2	0	0	1	2	0	0	0	0	0	0	0	14	84	0	2	14	16
P05Q201912	P5-1534	D	31	29	30	3	4	4	11	32	0	4	0	0	1	0	3	19	30	15	20	74	70
P05Q201912	P5-1536	D	21	16	56	1	2	4	9	43	0	2	0	0	2	0	16	27	2	11	16	72	98
P05Q201912	P5-1539	D	3	2	23	0	11	8	0	24	0	11	0	0	5	0	3	26	20	1	2	68	80
P05Q201912	P5-1540	D	8	6	21	1	5	1	2	24	1	1	0	0	1	0	0	27	42	2	3	52	58
P05Q201912	P5-1541	D	18	18	27	11	2	1	4	32	0	3	0	0	1	0	4	23	32	8	12	66	68
P05Q201912	P5-1542	D	9	8	35	10	2	1	2	37	0	8	0	0	1	0	2	11	38	4	5	82	62
P05Q201912	P5-1543	D	8	8	32	1	11	2	0	41	0	1	0	0	1	0	2	17	37	4	5	73	63
P05Q201912	P5-1544	D	15	15	68	1	1	1	0	64	0	1	0	0	1	0	6	6	24	11	11	92	76
P05Q201912	P5-1545	D	86	80	44	6	6	2	6	44	2	1	0	0	1	0	11	19	16	52	67	77	84
P05Q201912	P5-1546	D	13	11	34	0	3	5	4	29	0	6	0	1	2	0	4	24	30	5	8	65	70
P05Q201912	P5-1548	D	14	13	40	3	6	2	5	40	0	2	0	1	1	0	5	20	25	7	10	74	75
P05Q201912	P5-1549	D	37	37	30	6	3	1	0	36	0	1	0	0	1	0	1	15	43	15	21	73	57
P05Q201912	P5-1550	D	31	30	52	3	3	2	7	44	0	2	0	0	1	0	13	13	20	20	24	83	80
P05Q201912	P5-1551	D	20	18	52	9	1	1	0	48	0	4	0	0	1	0	10	15	22	11	14	81	78
P05Q201912	P5-1552	D	17	15	44	4	3	2	0	43	2	4	0	0	2	0	3	24	23	8	12	68	77
P05Q201912	P5-1556	D	4	3	77	6	3	2	3	74	0	2	0	0	2	0	10	25	0	3	3	78	115
P05Q201912	P5-1557	D	27	21	68	2	12	1	4	61	0	6	0	0	1	0	16	25	0	18	24	78	112
P05Q201912	P5-1559	D	10	10	48	4	6	4	1	52	1	3	0	0	0	0	6	24	13	6	9	72	87
P05Q201912	P5-1560	D	21	20	46	8	6	3	1	47	1	1	0	0	2	0	10	15	21	13	16	81	79
P05Q201912	P5-1602	D	8	8	17	2	1	0	0	20	0	0	0	0	1	0	0	36	43	2	5	37	57
P05Q201912	P5-1605	D	7	5	15	29	4	1	1	46	0	0	0	0	1	0	0	28	23	2	4	64	77
P05Q201912	P5-1606	D	32	31	61	4	5	1	0	47	0	0	0	0	1	0	23	15	14	22	27	83	86
P05Q201912	P5-1608	D	25	23	42	9	6	1	1	50	2	0	0	0	1	0	6	15	25	14	17	80	75
P05Q201912	P5-1609	D	9	8	48	6	21	2	1	58	0	0	0	1	1	0	17	22	0	6	8	78	100
P05Q201912	P5-1610	D	28	26	33	7	5	2	0	37	1	1	0	1	0	0	6	11	42	12	15	80	58
P05Q201912	P5-1612	D	25	25	5	9	3	3	0	17	0	0	0	1	1	0	1	30	50	5	13	41	50
P05Q201912	P5-1614	D	14	14	51	2	5	1	1	46	0	1	0	0	1	0	11	13	28	8	10	82	72
P05Q201912	P5-1615	D	8	7	19	32	6	3	6	49	0	0	0	0	3	0	8	48	0	5	8	58	115
P05Q201912	P5-1616	D	7	7	15	13	9	6	8	37	0	0	0	0	3	0	4	23	26	4	5	69	74
P05Q201912	P5-1617	D	3	3	7	0	3	3	0	10	0	0	0	0	3	0	0	56	31	0	2	19	69
P05Q201912	P5-1618	D	27	22	34	6	5	6	6	43	0	0	0	0	2	0	5	34	9	13	20	63	91
P05Q201912	P5-1621	D	3	3	51	2	12	27	8	85	2	0	0	0	4	0	1	12	0	3	3	89	113
P05Q201912	P5-1622	D	21	17	41	6	7	8	4	47	0	1	0	4	1	0	10	20	14	11	15	77	86
P05Q201912	P5-1623	D	16	16	55	10	5	4	1	62	0	4	0	0	0	0	8	29	0	12	17	72	103
P05Q201912	P5-1625	D	19	13	39	3	4	9	9	41	0	3	0	0	2	0	8	26	10	8	12	71	90
P05Q201912	P5-1627	D	8	6	18	13	14	4	1	31	0	3	0	1	1	0	12	31	20	3	5	62	80
P05Q201912	P5-1628	D	14	11	41	5	17	5	7	55	0	7	0	0	1	0	5	25	2	8	11	75	98
P05Q201912	P5-1629	D	21	19	39	2	5	5	7	33	0	4	0	0	5	0	8	21	21	11	15	73	79
P05Q201912	P5-1630	D	8	8	21	3	4	2	1	26	1	1	0	0	0	0	2	19	51	2	4	62	49
P05Q201912	P5-1631	D	44	44	54	8	1	6	0	57	0	1	0	0	2	0	10	17	14	31	38	81	86
P05Q201912	P5-1632	D	18	15	69	1	1	24	1	60	1	0	0	0	1	0	32	12	0	16	18	90	118
